 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jan/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras doenças da pele e do tecido subcutâneo";8466;8569;6654738,32;5203623,74;1444413,97;776,61;786,05;56040;6,6;246;2,91
"13 Doenças sist osteomuscular e tec conjuntivo";8462;8532;10248848,14;8536317,08;1709473,78;1201,22;1211,16;56230;6,6;99;1,17
".. Artrite reumatóide e outr poliartropatias infl";952;954;595375,01;524966,73;70408,28;624,08;625,39;5088;5,3;9;0,95
".. Artrose";287;293;811361,08;735162,86;75525,51;2769,15;2827,04;2055;7,2;4;1,39
".. Deformidades adquiridas das articulações";117;117;76913,63;57202,72;19710,91;657,38;657,38;305;2,6;-;-
".. Outros transtronos articulares";1473;1473;1087625,31;872417,24;214976,86;738,37;738,37;9017;6,1;10;0,68
".. Doenças sistêmicas do tecido conjuntivo";534;591;491769,26;436821,77;54947,49;832,10;920,92;5646;10,6;26;4,87
".. Transt discais cervic e outr transt disc interv";498;498;2167809,09;1787616,62;380192,47;4353,03;4353,03;4436;8,9;5;1,00
".. Outras dorsopatias";1225;1225;1311631,75;1109604,88;202026,87;1070,72;1070,72;7602;6,2;7;0,57
".. Transtornos do tecido mole";1094;1094;603757,29;472360,26;131344,35;551,88;551,88;4498;4,1;9;0,82
".. Transtornos da densidade e da estrutura ósseas";790;790;1137571,75;944782,01;191057,09;1439,96;1439,96;5288;6,7;3;0,38
".. Osteomielite";925;928;1087947,24;864899,94;223047,30;1172,36;1176,16;8796;9,5;16;1,73
".. Outras doenças sist osteomuscular e tec conjunt";567;569;877086,73;730482,05;146236,65;1541,45;1546,89;3499;6,2;10;1,76
"14 Doenças do aparelho geniturinário";50231;50233;50549774,74;42291640,54;8244107,63;1006,31;1006,35;268952;5,4;2119;4,22
".. Síndrome nefríticas aguda e rapidamente progres";317;317;143571,43;124707,66;18863,77;452,91;452,91;1818;5,7;1;0,32
".. Outras doenças glomerulares";853;853;671289,59;597967,22;73322,37;786,97;786,97;5833;6,8;12;1,41
".. Doenças renais túbulo-intersticiais";6005;6005;2926658,63;2551421,52;374365,57;487,37;487,37;28390;4,7;132;2,20
".. Insuficiência renal";9452;9452;31575448,25;26315667,44;5259645,41;3340,61;3340,61;93888;9,9;1190;12,59
".. Urolitíase";5492;5492;3239933,38;2698927,48;534250,04;589,94;589,94;18533;3,4;29;0,53
".. Cistite";1441;1441;558573,76;493490,32;65023,39;387,63;387,63;6628;4,6;51;3,54
".. Outras doenças do aparelho urinário";18755;18757;7894180,13;6902321,97;991081,15;420,87;420,91;91182;4,9;665;3,55
".. Hiperplasia da próstata";271;271;228498,69;151799,00;76699,69;843,17;843,17;1392;5,1;6;2,21
".. Outros transtornos da próstata";101;101;22353,96;19008,85;3345,11;221,33;221,33;512;5,1;2;1,98
".. Hidrocele e espermatocele";154;154;47397,31;34295,89;13046,43;307,77;307,77;397;2,6;-;-
".. Preprúcio redundante fimose e parafimose";485;485;149335,97;84537,07;61428,34;307,91;307,91;638;1,3;1;0,21
".. Outras doenças dos órgãos genitais masculinos";1032;1032;391368,90;265827,43;125485,67;379,23;379,23;3100;3,0;2;0,19
".. Transtornos da mama";447;447;168688,68;116435,05;52123,46;377,38;377,38;1182;2,6;1;0,22
".. Salpingite e ooforite";450;450;263109,72;194387,50;68722,22;584,69;584,69;1267;2,8;1;0,22
".. Doença inflamatória do colo do útero";10;10;2897,14;2157,09;740,05;289,71;289,71;38;3,8;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1225;1225;447556,24;376181,74;71374,50;365,35;365,35;3924;3,2;5;0,41
".. Endometriose";217;217;158454,19;114806,21;42947,35;730,20;730,20;606;2,8;1;0,46
".. Prolapso genital feminino";494;494;300345,34;200000,89;100344,45;607,99;607,99;1199;2,4;1;0,20
".. Transt não-inflam ovário tromp Falópio lig larg";858;858;571691,46;433323,86;137530,76;666,31;666,31;2700;3,1;3;0,35
".. Transtornos da menstruação";160;160;37113,52;30067,87;7045,65;231,96;231,96;298;1,9;-;-
".. Transt menopáusicos e outr transt perimenopáus";61;61;18701,59;14571,10;4130,49;306,58;306,58;135;2,2;-;-
".. Infertilidade feminina";3;3;1132,93;692,91;440,02;377,64;377,64;4;1,3;-;-
".. Outros transtornos do aparelho geniturinário";1948;1948;731473,93;569044,47;162151,74;375,50;375,50;5288;2,7;16;0,82
"15 Gravidez parto e puerpério";204270;204270;119768703,69;73046720,00;46721892,45;586,33;586,33;523049;2,6;71;0,03
".. Aborto espontâneo";7865;7865;1681277,59;1122077,20;559200,39;213,77;213,77;12287;1,6;2;0,03
".. Aborto por razões médicas";127;127;33076,13;21352,78;11723,35;260,44;260,44;269;2,1;-;-
".. Outras gravidezes que terminam em aborto";8720;8720;2358135,44;1634920,63;723179,37;270,43;270,43;15501;1,8;4;0,05
".. Edema protein transt hipertens grav parto puerp";9123;9123;6993123,17;4715826,55;2277296,62;766,54;766,54;37730;4,1;6;0,07
".. Placent prév descol premat plac hemorr antepart";891;891;782157,36;510189,65;271911,91;877,84;877,84;2880;3,2;2;0,22
".. Outr mot ass mãe rel cav fet amn pos prob part";24363;24363;17931094,42;11289173,13;6641921,29;736,00;736,00;70745;2,9;4;0,02
".. Trabalho de parto obstruído";6399;6399;4960402,50;3162296,76;1798105,74;775,18;775,18;17422;2,7;1;0,02
".. Hemorragia pós-parto";214;214;97564,14;71636,23;25927,91;455,91;455,91;573;2,7;3;1,40
".. Outras complicações da gravidez e do parto";49981;49981;31072527,05;20009684,85;11062842,20;621,69;621,69;140937;2,8;26;0,05
".. Parto único espontâneo";90192;90192;51457866,82;28655402,87;22802463,95;570,54;570,54;197145;2,2;13;0,01
".. Compl pred rel puerpério e outr afecç obst NCOP";6395;6395;2401479,07;1854159,35;547319,72;375,52;375,52;27560;4,3;10;0,16
"16 Algumas afec originadas no período perinatal";24942;24942;69064096,43;56454057,67;12610038,76;2768,99;2768,99;232416;9,3;973;3,90
".. Feto e rec-nasc afet fat mat e compl grav parto";416;416;302901,64;220370,28;82531,36;728,13;728,13;2209;5,3;2;0,48
".. Ret cres fet desn fet tran gest curt baix peso";5240;5240;26779144,86;21799998,62;4979146,24;5110,52;5110,52;81101;15,5;292;5,57
".. Trauma durante o nascimento";57;57;83705,18;59661,69;24043,49;1468,51;1468,51;229;4,0;-;-
".. Hipóxia intrauterina e asfixia ao nascer";497;497;2252103,34;1887341,39;364761,95;4531,40;4531,40;6290;12,7;61;12,27
".. Outros transt respiratórios orig per perinatal";6137;6137;29958818,09;24806059,95;5152758,14;4881,67;4881,67;79923;13,0;534;8,70
".. Doenças infecciosas e parasitárias congênitas";1132;1132;1582144,31;1294780,12;287364,19;1397,65;1397,65;9075;8,0;24;2,12
".. Outras infecções específicas do período perinat";1627;1627;1407988,77;1105381,91;302606,86;865,39;865,39;10531;6,5;7;0,43
".. Doença hemolítica do feto e do recém-nascido";290;290;153671,80;124505,18;29166,62;529,90;529,90;1382;4,8;1;0,34
".. Outras afecções originadas no período perinatal";9546;9546;6543618,44;5155958,53;1387659,91;685,48;685,48;41676;4,4;52;0,54
"17 Malf cong deformid e anomalias cromossômicas";2770;2770;14154090,83;10742592,09;3411264,78;5109,78;5109,78;24594;8,9;148;5,34
".. Espinha bífida";46;46;237652,74;179985,89;57666,85;5166,36;5166,36;624;13,6;3;6,52
".. Outras malformações congênitas do sistema nerv";268;268;1256019,90;1022677,69;233342,21;4686,64;4686,64;3672;13,7;15;5,60
".. Malformações congênitas do aparelho circulat";895;895;9669033,22;7166417,41;2502615,81;10803,39;10803,39;10493;11,7;69;7,71
".. Fenda labial e fenda palatina";82;82;141345,24;89354,01;51991,23;1723,72;1723,72;625;7,6;-;-
".. Ausência atresia e estenose do intestino delg";11;11;40239,69;32712,89;7526,80;3658,15;3658,15;131;11,9;-;-
".. Outras malformações congênitas aparelho digest";243;243;833829,99;690268,91;143561,08;3431,40;3431,40;2361;9,7;14;5,76
".. Testiculo não-descido";170;170;89963,74;55004,41;34725,37;529,20;529,20;277;1,6;-;-
".. Outras malformações do aparelho geniturinário";314;314;338737,45;264523,70;74213,75;1078,78;1078,78;1618;5,2;9;2,87
".. Deformidades congênitas do quadril";46;46;37467,85;29696,88;7770,97;814,52;814,52;136;3,0;1;2,17
".. Deformidades congênitas dos pés";57;57;24797,03;16666,18;8130,85;435,04;435,04;140;2,5;-;-
".. Outr malform e deform congên aparelho osteomusc";260;260;623217,79;506950,49;116267,30;2396,99;2396,99;1737;6,7;10;3,85
".. Outras malformações congênitas";334;334;627715,74;496941,85;130773,89;1879,39;1879,39;1889;5,7;20;5,99
".. Anomalias cromossômicas NCOP";44;44;234070,45;191391,78;42678,67;5319,78;5319,78;891;20,3;7;15,91
"18 Sint sinais e achad anorm ex clín e laborat";15038;15038;16370936,61;13483598,00;2879423,99;1088,64;1088,64;78143;5,2;1336;8,88
".. Dor abdominal e pélvica";3531;3531;5366535,55;4526129,88;840405,67;1519,83;1519,83;18166;5,1;327;9,26
".. Febre de origem desconhecida";554;554;215079,40;179839,88;35239,52;388,23;388,23;1714;3,1;10;1,81
".. Senilidade";6;6;5006,19;3243,39;1762,80;834,36;834,36;34;5,7;-;-
".. Outr sist sinais achad anorm ex clín labor NCOP";10947;10947;10784315,47;8774384,85;2002016,00;985,14;985,14;58229;5,3;999;9,13
"19 Lesões enven e alg out conseq causas externas";84972;85021;105234504,49;84876222,82;20330862,42;1237,75;1238,46;455205;5,4;2105;2,48
".. Fratura do crânio e dos ossos da face";1879;1879;3290233,65;2660631,08;629602,57;1751,06;1751,06;9204;4,9;18;0,96
".. Fratura do pescoço tórax ou pelve";1429;1429;3754564,31;3167895,36;585691,32;2627,41;2627,41;11277;7,9;32;2,24
".. Fratura do fêmur";7647;7647;18608291,58;15984496,74;2620855,02;2433,41;2433,41;64472;8,4;268;3,50
".. Fratura de outros ossos dos membros";29426;29426;23650363,23;18211063,97;5423281,56;803,72;803,72;123252;4,2;40;0,14
".. Fraturas envolvendo múltiplas regiões do corpo";3273;3273;1403662,73;1232384,62;171278,11;428,86;428,86;20376;6,2;59;1,80
".. Luxações entorse distensão reg esp e múlt corpo";3327;3327;2722723,48;2139316,22;581739,27;818,37;818,37;12825;3,9;22;0,66
".. Traumatismo do olho e da órbita ocular";207;207;175506,54;133642,17;41864,37;847,86;847,86;530;2,6;1;0,48
".. Traumatismo intracraniano";7865;7865;14620711,54;11787534,02;2833142,84;1858,96;1858,96;50487;6,4;746;9,49
".. Traumatismo de outros órgãos internos";2582;2582;6903040,66;5510947,79;1392092,87;2673,52;2673,52;17075;6,6;233;9,02
".. Lesões esmag amput traumát reg esp e múlt corpo";1278;1278;1003517,16;744497,03;258115,28;785,22;785,22;4595;3,6;21;1,64
".. Outr traum reg espec não espec e múltipl corpo";12664;12664;10813313,89;8534094,80;2275731,85;853,86;853,86;58034;4,6;275;2,17
".. Efeitos corpo estranho através de orifício nat";883;883;1059739,70;858670,41;200810,36;1200,16;1200,16;2323;2,6;28;3,17
".. Queimadura e corrosões";1979;1979;4464224,34;3211511,39;1252712,95;2255,80;2255,80;14640;7,4;60;3,03
".. Envenenamento por drogas e substâncias biológ";1012;1012;669533,40;577318,09;92215,31;661,59;661,59;3699;3,7;36;3,56
".. Efeitos tóxicos subst origem princ não-medicin";2477;2477;865113,54;745414,10;119699,44;349,26;349,26;7527;3,0;45;1,82
".. Síndromes de maus tratos";41;41;14805,79;12789,57;2016,22;361,12;361,12;135;3,3;-;-
".. Outros efeitos e não espec de causas externas";408;408;257094,45;220499,20;36595,25;630,13;630,13;1846;4,5;19;4,66
".. Cert compl prec traum compl cirúrg ass méd NCOP";5922;5923;9496071,99;7923106,24;1572179,40;1603,25;1603,52;45783;7,7;184;3,11
".. Seqüel traum enven e outr conseq causas extern";673;721;1461992,51;1220410,02;241238,43;2027,73;2172,35;7125;10,6;18;2,67
"21 Contatos com serviços de saúde";10857;10857;9409993,93;6082409,06;3326432,50;866,72;866,72;23454;2,2;90;0,83
".. Pessoas em contato com serv saúde exame invest";3031;3031;333604,52;266740,11;66864,41;110,06;110,06;4493;1,5;55;1,81
".. Estado infec assint vírus imunodef humana [HIV]";4;4;1734,64;1199,03;535,61;433,66;433,66;13;3,3;1;25,00
".. Outr pess riscos pot à saúde rel doenças transm";25;25;9531,62;7650,52;1881,10;381,26;381,26;63;2,5;-;-
".. Anticoncepção";2307;2307;1568796,51;973042,31;595684,71;680,02;680,02;5514;2,4;-;-
".. Rastreamento pré-natal e outr superv da gravid";152;152;53265,19;36520,11;16745,08;350,43;350,43;300;2,0;-;-
".. Nascidos vivos segundo o local de nascimento";28;28;6877,88;5476,26;1401,62;245,64;245,64;105;3,8;-;-
".. Assistência e exame pós-natal";64;64;5521,51;4107,06;1414,45;86,27;86,27;119;1,9;-;-
".. Pessoas contato serv saúde cuidados proc espec";3929;3929;3559834,35;1645628,62;1913254,69;906,04;906,04;6072;1,5;7;0,18
".. Pessoas contato serv saúde por outras razões";1317;1317;3870827,71;3142045,04;728650,83;2939,13;2939,13;6775;5,1;27;2,05
"Total";786355;794228;969399754,11;785795115,06;183506373,94;1220,56;1232,78;4445894;5,7;40757;5,18
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
