 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Set/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras doenças da pele e do tecido subcutâneo";8703;8801;6816308,12;5317901,15;1478430,07;774,49;783,21;56778;6,5;223;2,56
"13 Doenças sist osteomuscular e tec conjuntivo";8554;8605;10887614,88;9057653,31;1827305,58;1265,27;1272,81;53136;6,2;94;1,10
".. Artrite reumatóide e outr poliartropatias infl";861;862;483748,59;422994,49;60754,10;561,19;561,85;4259;4,9;11;1,28
".. Artrose";372;377;1027494,98;926181,28;101313,70;2725,45;2762,08;2840;7,6;6;1,61
".. Deformidades adquiridas das articulações";127;127;92595,86;66593,14;26002,72;729,10;729,10;413;3,3;-;-
".. Outros transtronos articulares";1329;1329;1033712,89;825690,44;207873,33;777,81;777,81;7306;5,5;9;0,68
".. Doenças sistêmicas do tecido conjuntivo";492;526;392193,87;350987,40;41206,47;745,62;797,14;4514;9,2;15;3,05
".. Transt discais cervic e outr transt disc interv";676;676;2694799,78;2229005,08;465794,70;3986,39;3986,39;5436;8,0;7;1,04
".. Outras dorsopatias";1161;1161;1329672,50;1117407,10;212265,40;1145,28;1145,28;6743;5,8;13;1,12
".. Transtornos do tecido mole";1206;1207;748955,43;593315,16;154881,48;620,51;621,02;4754;3,9;10;0,83
".. Transtornos da densidade e da estrutura ósseas";771;772;1172758,31;981311,95;191446,36;1519,12;1521,09;4690;6,1;4;0,52
".. Osteomielite";921;927;976245,73;765076,19;210295,50;1053,12;1059,98;8549;9,3;10;1,09
".. Outras doenças sist osteomuscular e tec conjunt";638;641;935436,94;779091,08;155471,82;1459,34;1466,20;3632;5,7;9;1,41
"14 Doenças do aparelho geniturinário";48622;48623;49710086,63;41615587,88;8082870,94;1022,36;1022,38;261401;5,4;2120;4,36
".. Síndrome nefríticas aguda e rapidamente progres";401;401;199093,86;173966,78;25127,08;496,49;496,49;2456;6,1;4;1,00
".. Outras doenças glomerulares";771;771;568402,52;505336,17;63066,35;737,23;737,23;5280;6,8;5;0,65
".. Doenças renais túbulo-intersticiais";5252;5252;2808982,51;2450378,39;358011,16;534,84;534,84;24965;4,8;105;2,00
".. Insuficiência renal";9269;9269;30815036,43;25778767,45;5034226,33;3324,53;3324,53;89928;9,7;1268;13,68
".. Urolitíase";5301;5301;3154260,39;2617839,07;530767,90;595,03;595,03;18400;3,5;23;0,43
".. Cistite";1305;1305;517877,55;456318,73;60391,89;396,84;396,84;6286;4,8;38;2,91
".. Outras doenças do aparelho urinário";17406;17407;7785717,23;6811542,37;973387,10;447,28;447,30;88281;5,1;645;3,71
".. Hiperplasia da próstata";325;325;287274,36;193886,15;93388,21;883,92;883,92;1982;6,1;1;0,31
".. Outros transtornos da próstata";110;110;17501,77;14868,98;2632,79;159,11;159,11;409;3,7;3;2,73
".. Hidrocele e espermatocele";207;207;73261,06;54357,10;18903,96;353,92;353,92;514;2,5;-;-
".. Preprúcio redundante fimose e parafimose";576;576;141231,61;71700,92;69130,69;245,19;245,19;686;1,2;2;0,35
".. Outras doenças dos órgãos genitais masculinos";1228;1228;458662,49;308338,21;150090,31;373,50;373,50;3618;2,9;8;0,65
".. Transtornos da mama";510;510;204474,23;143358,54;61001,83;400,93;400,93;1305;2,6;1;0,20
".. Salpingite e ooforite";465;465;258897,10;189334,21;69530,89;556,77;556,77;1250;2,7;1;0,22
".. Doença inflamatória do colo do útero";9;9;3580,39;2469,47;1110,92;397,82;397,82;12;1,3;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1308;1308;418162,54;353241,31;64921,23;319,70;319,70;4621;3,5;7;0,54
".. Endometriose";279;279;192419,66;137687,12;54732,54;689,68;689,68;788;2,8;1;0,36
".. Prolapso genital feminino";590;590;309481,86;196626,92;112854,94;524,55;524,55;1405;2,4;1;0,17
".. Transt não-inflam ovário tromp Falópio lig larg";902;902;578717,00;440242,08;138293,59;641,59;641,59;2876;3,2;2;0,22
".. Transtornos da menstruação";169;169;38288,93;30593,89;7695,04;226,56;226,56;297;1,8;-;-
".. Transt menopáusicos e outr transt perimenopáus";58;58;19111,49;15903,24;3208,25;329,51;329,51;188;3,2;1;1,72
".. Infertilidade feminina";2;2;1003,15;848,79;154,36;501,57;501,57;12;6,0;-;-
".. Outros transtornos do aparelho geniturinário";2179;2179;858648,50;667981,99;190243,58;394,06;394,06;5842;2,7;4;0,18
"15 Gravidez parto e puerpério";198299;198299;116421092,96;71076151,31;45344811,48;587,10;587,10;520318;2,6;55;0,03
".. Aborto espontâneo";7348;7348;1544147,43;1023958,37;520189,06;210,15;210,15;11734;1,6;3;0,04
".. Aborto por razões médicas";151;151;38737,67;25566,58;13171,09;256,54;256,54;339;2,2;-;-
".. Outras gravidezes que terminam em aborto";8772;8772;2438071,70;1706817,55;731254,15;277,94;277,94;16287;1,9;3;0,03
".. Edema protein transt hipertens grav parto puerp";9286;9286;7198615,01;4869889,71;2328725,30;775,21;775,21;39597;4,3;5;0,05
".. Placent prév descol premat plac hemorr antepart";807;807;728085,25;478837,56;249247,69;902,21;902,21;2743;3,4;1;0,12
".. Outr mot ass mãe rel cav fet amn pos prob part";24050;24050;17542991,87;11016364,50;6526627,37;729,44;729,44;69546;2,9;7;0,03
".. Trabalho de parto obstruído";6477;6477;4957402,72;3143650,16;1813752,56;765,39;765,39;17942;2,8;3;0,05
".. Hemorragia pós-parto";222;222;95141,35;69231,11;25910,24;428,56;428,56;654;2,9;2;0,90
".. Outras complicações da gravidez e do parto";48947;48947;30547422,37;19626145,39;10921276,98;624,09;624,09;142173;2,9;11;0,02
".. Parto único espontâneo";85738;85738;48937735,91;27240518,30;21697217,61;570,78;570,78;190734;2,2;17;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";6501;6501;2392741,68;1875172,08;517439,43;368,06;368,06;28569;4,4;3;0,05
"16 Algumas afec originadas no período perinatal";24989;24989;63961132,84;51860925,71;12100207,13;2559,57;2559,57;216524;8,7;806;3,23
".. Feto e rec-nasc afet fat mat e compl grav parto";420;420;387826,67;290864,98;96961,69;923,40;923,40;2517;6,0;-;-
".. Ret cres fet desn fet tran gest curt baix peso";4918;4918;24826275,00;20035870,73;4790404,27;5048,04;5048,04;73746;15,0;272;5,53
".. Trauma durante o nascimento";47;47;44061,93;33340,31;10721,62;937,49;937,49;208;4,4;1;2,13
".. Hipóxia intrauterina e asfixia ao nascer";481;481;2386598,09;1976739,26;409858,83;4961,74;4961,74;6148;12,8;60;12,47
".. Outros transt respiratórios orig per perinatal";5857;5857;26105656,17;21462871,93;4642784,24;4457,17;4457,17;70036;12,0;381;6,51
".. Doenças infecciosas e parasitárias congênitas";1172;1172;1752936,60;1404170,22;348766,38;1495,68;1495,68;9559;8,2;25;2,13
".. Outras infecções específicas do período perinat";1819;1819;1659896,34;1326967,20;332929,14;912,53;912,53;11188;6,2;15;0,82
".. Doença hemolítica do feto e do recém-nascido";267;267;127922,72;102115,84;25806,88;479,11;479,11;1202;4,5;-;-
".. Outras afecções originadas no período perinatal";10008;10008;6669959,32;5227985,24;1441974,08;666,46;666,46;41920;4,2;52;0,52
"17 Malf cong deformid e anomalias cromossômicas";2838;2838;13595433,01;10311067,77;3283039,00;4790,50;4790,50;24193;8,5;140;4,93
".. Espinha bífida";43;43;227110,91;181904,22;45206,69;5281,65;5281,65;572;13,3;-;-
".. Outras malformações congênitas do sistema nerv";273;273;967878,21;748529,22;219348,99;3545,34;3545,34;3308;12,1;20;7,33
".. Malformações congênitas do aparelho circulat";921;921;9447947,09;7052745,65;2395201,44;10258,36;10258,36;10443;11,3;66;7,17
".. Fenda labial e fenda palatina";91;91;146542,73;93493,44;53049,29;1610,36;1610,36;367;4,0;-;-
".. Ausência atresia e estenose do intestino delg";8;8;70923,67;60507,43;10416,24;8865,46;8865,46;104;13,0;3;37,50
".. Outras malformações congênitas aparelho digest";305;305;1072431,46;888982,35;183449,11;3516,17;3516,17;3011;9,9;15;4,92
".. Testiculo não-descido";239;239;131995,04;83439,27;47464,40;552,28;552,28;387;1,6;-;-
".. Outras malformações do aparelho geniturinário";285;285;267401,24;196113,72;71052,65;938,25;938,25;1323;4,6;1;0,35
".. Deformidades congênitas do quadril";48;48;46362,86;35715,26;10647,60;965,89;965,89;184;3,8;-;-
".. Deformidades congênitas dos pés";53;53;31804,60;22099,36;9705,24;600,09;600,09;86;1,6;-;-
".. Outr malform e deform congên aparelho osteomusc";203;203;509563,79;417029,67;92534,12;2510,17;2510,17;1444;7,1;14;6,90
".. Outras malformações congênitas";318;318;497736,07;386607,41;111128,66;1565,21;1565,21;2212;7,0;16;5,03
".. Anomalias cromossômicas NCOP";51;51;177735,34;143900,77;33834,57;3485,01;3485,01;752;14,7;5;9,80
"18 Sint sinais e achad anorm ex clín e laborat";15546;15546;16669646,69;13675208,37;2990228,77;1072,28;1072,28;77695;5,0;1404;9,03
".. Dor abdominal e pélvica";3353;3353;5458619,50;4619415,61;839203,89;1627,98;1627,98;17053;5,1;319;9,51
".. Febre de origem desconhecida";517;517;181739,89;153866,32;27873,57;351,53;351,53;1641;3,2;1;0,19
".. Senilidade";9;9;2182,16;1894,90;287,26;242,46;242,46;29;3,2;1;11,11
".. Outr sist sinais achad anorm ex clín labor NCOP";11667;11667;11027105,14;8900031,54;2122864,05;945,15;945,15;58972;5,1;1083;9,28
"19 Lesões enven e alg out conseq causas externas";83206;83261;101443278,38;81934622,89;19478374,92;1218,38;1219,18;420611;5,1;1983;2,38
".. Fratura do crânio e dos ossos da face";1800;1800;2977565,24;2414492,08;563073,16;1654,20;1654,20;8151;4,5;14;0,78
".. Fratura do pescoço tórax ou pelve";1479;1479;3748276,83;3165733,03;582500,10;2534,33;2534,33;11369;7,7;37;2,50
".. Fratura do fêmur";8092;8092;19575901,63;16865882,73;2708156,57;2419,17;2419,17;61890;7,6;255;3,15
".. Fratura de outros ossos dos membros";29116;29117;23937850,94;18449326,15;5468811,55;822,13;822,15;113702;3,9;60;0,21
".. Fraturas envolvendo múltiplas regiões do corpo";3161;3161;1406996,93;1222666,23;184330,70;445,11;445,11;17553;5,6;81;2,56
".. Luxações entorse distensão reg esp e múlt corpo";3291;3291;2570618,40;2005637,53;564097,59;781,11;781,11;11468;3,5;17;0,52
".. Traumatismo do olho e da órbita ocular";184;184;146665,06;108347,43;38317,63;797,09;797,09;433;2,4;-;-
".. Traumatismo intracraniano";7479;7479;13192752,68;10611027,56;2581302,64;1763,97;1763,97;45548;6,1;678;9,07
".. Traumatismo de outros órgãos internos";2157;2157;5925138,68;4732428,26;1192710,42;2746,93;2746,93;14381;6,7;197;9,13
".. Lesões esmag amput traumát reg esp e múlt corpo";1248;1248;1072400,83;810757,42;260538,42;859,30;859,30;4606;3,7;28;2,24
".. Outr traum reg espec não espec e múltipl corpo";11909;11909;9890016,02;7828103,30;2056784,44;830,47;830,47;54672;4,6;265;2,23
".. Efeitos corpo estranho através de orifício nat";884;884;1022488,00;828234,56;194253,44;1156,66;1156,66;2566;2,9;28;3,17
".. Queimadura e corrosões";2064;2064;4108274,03;2963979,91;1144294,12;1990,44;1990,44;13444;6,5;49;2,37
".. Envenenamento por drogas e substâncias biológ";1194;1194;630479,98;541441,14;88925,12;528,04;528,04;4151;3,5;40;3,35
".. Efeitos tóxicos subst origem princ não-medicin";1974;1974;775267,73;671379,38;103888,35;392,74;392,74;6719;3,4;33;1,67
".. Síndromes de maus tratos";35;35;7901,40;6651,61;1249,79;225,75;225,75;132;3,8;-;-
".. Outros efeitos e não espec de causas externas";377;377;256649,09;221418,76;35230,33;680,77;680,77;1529;4,1;15;3,98
".. Cert compl prec traum compl cirúrg ass méd NCOP";6106;6107;8850288,08;7353283,97;1496846,64;1449,20;1449,44;41918;6,9;170;2,78
".. Seqüel traum enven e outr conseq causas extern";656;709;1347746,83;1133831,84;213063,91;1900,91;2054,49;6379;9,7;16;2,44
"21 Contatos com serviços de saúde";11511;11511;10400546,53;7156469,98;3242104,92;903,53;903,53;24429;2,1;103;0,89
".. Pessoas em contato com serv saúde exame invest";3210;3210;373822,24;289959,45;83862,79;116,46;116,46;4920;1,5;58;1,81
".. Estado infec assint vírus imunodef humana [HIV]";7;7;6796,34;4315,92;2480,42;970,91;970,91;25;3,6;-;-
".. Outr pess riscos pot à saúde rel doenças transm";20;20;3509,62;2887,16;622,46;175,48;175,48;35;1,8;-;-
".. Anticoncepção";2512;2512;1638556,81;1009433,05;629123,76;652,29;652,29;5498;2,2;-;-
".. Rastreamento pré-natal e outr superv da gravid";160;160;92525,98;58077,48;34448,50;578,29;578,29;367;2,3;-;-
".. Nascidos vivos segundo o local de nascimento";59;59;18285,15;12039,65;6245,50;309,92;309,92;164;2,8;-;-
".. Assistência e exame pós-natal";100;100;10956,89;7472,08;3484,81;109,57;109,57;174;1,7;-;-
".. Pessoas contato serv saúde cuidados proc espec";4118;4118;3246912,00;1642086,25;1602854,12;788,47;788,47;6319;1,5;19;0,46
".. Pessoas contato serv saúde por outras razões";1325;1325;5009181,50;4130198,94;878982,56;3780,51;3780,51;6927;5,2;26;1,96
"Total";796752;804643;966717605,33;784850070,97;181758820,00;1201,42;1213,32;4433567;5,6;42305;5,31
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
