 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Fev/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras doenças da pele e do tecido subcutâneo";8110;8221;6185800,72;4814530,94;1356043,73;752,44;762,74;52213;6,4;180;2,22
"13 Doenças sist osteomuscular e tec conjuntivo";8505;8591;9977611,46;8304596,37;1664170,64;1161,40;1173,15;51679;6,1;83;0,98
".. Artrite reumatóide e outr poliartropatias infl";1005;1007;570199,94;499326,33;70453,41;566,24;567,36;4914;4,9;10;1,00
".. Artrose";285;291;764332,47;694453,76;69878,71;2626,57;2681,87;1668;5,9;2;0,70
".. Deformidades adquiridas das articulações";113;113;70740,69;50720,96;20019,73;626,02;626,02;272;2,4;-;-
".. Outros transtronos articulares";1429;1429;1175192,40;945493,28;228433,67;822,39;822,39;7792;5,5;8;0,56
".. Doenças sistêmicas do tecido conjuntivo";504;567;507517,45;453028,87;54488,58;895,09;1006,98;5155;10,2;14;2,78
".. Transt discais cervic e outr transt disc interv";515;515;1969573,35;1627492,07;342081,28;3824,41;3824,41;4247;8,2;5;0,97
".. Outras dorsopatias";1203;1204;1169729,02;993391,46;176337,56;971,54;972,34;6744;5,6;13;1,08
".. Transtornos do tecido mole";1182;1183;676890,67;532106,33;144452,08;572,18;572,67;4626;3,9;7;0,59
".. Transtornos da densidade e da estrutura ósseas";736;736;1096481,63;913885,78;180219,86;1489,78;1489,78;4451;6,0;7;0,95
".. Osteomielite";959;969;1051020,57;828315,74;218378,10;1084,64;1095,95;8460;8,8;10;1,04
".. Outras doenças sist osteomuscular e tec conjunt";574;577;925933,27;766381,79;159427,66;1604,74;1613,12;3350;5,8;7;1,22
"14 Doenças do aparelho geniturinário";49393;49394;46145615,76;38659900,70;7469197,93;934,24;934,25;258265;5,2;1979;4,01
".. Síndrome nefríticas aguda e rapidamente progres";348;348;175900,37;153334,42;22565,95;505,46;505,46;1970;5,7;1;0,29
".. Outras doenças glomerulares";723;723;482027,35;426371,70;55655,65;666,70;666,70;4933;6,8;1;0,14
".. Doenças renais túbulo-intersticiais";5874;5874;2977112,32;2587785,58;388976,56;506,83;506,83;27914;4,8;128;2,18
".. Insuficiência renal";8814;8814;27317553,06;22838866,22;4478273,06;3099,34;3099,34;84139;9,5;1088;12,34
".. Urolitíase";5586;5586;3177792,71;2644368,58;523824,24;568,89;568,89;18695;3,3;21;0,38
".. Cistite";1479;1479;570814,98;503350,96;67464,02;385,95;385,95;6968;4,7;50;3,38
".. Outras doenças do aparelho urinário";18597;18598;7889947,49;6901062,52;988328,58;424,24;424,26;89925;4,8;645;3,47
".. Hiperplasia da próstata";325;325;293415,41;196257,25;96761,58;902,82;902,82;1790;5,5;7;2,15
".. Outros transtornos da próstata";124;124;46735,55;40555,05;6180,50;376,90;376,90;558;4,5;9;7,26
".. Hidrocele e espermatocele";176;176;58130,91;43355,22;14588,89;330,29;330,29;475;2,7;-;-
".. Preprúcio redundante fimose e parafimose";471;471;116178,49;58991,04;56749,21;246,66;246,66;561;1,2;1;0,21
".. Outras doenças dos órgãos genitais masculinos";1067;1067;372453,75;250403,71;120708,64;349,07;349,07;3519;3,3;6;0,56
".. Transtornos da mama";472;472;181104,95;125136,60;55968,35;383,70;383,70;1249;2,6;1;0,21
".. Salpingite e ooforite";476;476;278754,31;205068,53;73685,78;585,62;585,62;1412;3,0;2;0,42
".. Doença inflamatória do colo do útero";6;6;2571,84;1781,32;790,52;428,64;428,64;12;2,0;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1246;1246;449153,44;378361,59;70536,02;360,48;360,48;4233;3,4;7;0,56
".. Endometriose";215;215;176185,25;130448,81;45215,87;819,47;819,47;630;2,9;1;0,47
".. Prolapso genital feminino";485;485;251947,51;158282,62;92206,81;519,48;519,48;1116;2,3;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";844;844;580131,34;441897,01;137512,66;687,36;687,36;2774;3,3;7;0,83
".. Transtornos da menstruação";170;170;42881,86;33579,57;9302,29;252,25;252,25;365;2,1;-;-
".. Transt menopáusicos e outr transt perimenopáus";51;51;18973,56;16019,47;2954,09;372,03;372,03;188;3,7;1;1,96
".. Infertilidade feminina";3;3;1548,72;1167,74;380,98;516,24;516,24;5;1,7;-;-
".. Outros transtornos do aparelho geniturinário";1841;1841;684300,59;523455,19;160567,68;371,70;371,70;4834;2,6;3;0,16
"15 Gravidez parto e puerpério";193518;193518;113378362,85;69194323,87;44183523,77;585,88;585,88;501084;2,6;73;0,04
".. Aborto espontâneo";7220;7220;1511183,61;1001484,06;509699,55;209,31;209,31;11516;1,6;2;0,03
".. Aborto por razões médicas";123;123;28174,33;18145,77;10028,56;229,06;229,06;210;1,7;-;-
".. Outras gravidezes que terminam em aborto";8158;8158;2230369,14;1552557,34;677597,28;273,40;273,40;14691;1,8;4;0,05
".. Edema protein transt hipertens grav parto puerp";8702;8702;6545245,52;4412859,39;2132386,13;752,15;752,15;36866;4,2;16;0,18
".. Placent prév descol premat plac hemorr antepart";822;822;726034,28;473512,21;252522,07;883,25;883,25;2768;3,4;1;0,12
".. Outr mot ass mãe rel cav fet amn pos prob part";23153;23153;16944568,95;10660134,89;6284393,71;731,85;731,85;66480;2,9;2;0,01
".. Trabalho de parto obstruído";5786;5786;4461125,23;2840470,42;1620654,81;771,02;771,02;15421;2,7;3;0,05
".. Hemorragia pós-parto";242;242;108950,08;81707,28;27242,80;450,21;450,21;599;2,5;-;-
".. Outras complicações da gravidez e do parto";48476;48476;30188920,67;19423608,64;10765312,03;622,76;622,76;139309;2,9;18;0,04
".. Parto único espontâneo";84525;84525;48288929,47;26904056,67;21384872,80;571,30;571,30;185870;2,2;16;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";6311;6311;2344861,57;1825787,20;518814,03;371,55;371,55;27354;4,3;11;0,17
"16 Algumas afec originadas no período perinatal";24509;24509;64014583,17;52229843,59;11784739,58;2611,88;2611,88;218886;8,9;986;4,02
".. Feto e rec-nasc afet fat mat e compl grav parto";410;410;294594,46;227525,98;67068,48;718,52;718,52;2323;5,7;3;0,73
".. Ret cres fet desn fet tran gest curt baix peso";5093;5093;25105471,18;20373793,20;4731677,98;4929,41;4929,41;76084;14,9;305;5,99
".. Trauma durante o nascimento";64;64;100411,18;73527,49;26883,69;1568,92;1568,92;374;5,8;2;3,13
".. Hipóxia intrauterina e asfixia ao nascer";501;501;2291374,83;1914730,98;376643,85;4573,60;4573,60;6623;13,2;69;13,77
".. Outros transt respiratórios orig per perinatal";5748;5748;26314052,02;21779750,38;4534301,64;4577,95;4577,95;69268;12,1;520;9,05
".. Doenças infecciosas e parasitárias congênitas";1096;1096;1528287,42;1229267,72;299019,70;1394,42;1394,42;9395;8,6;24;2,19
".. Outras infecções específicas do período perinat";1877;1877;1480721,51;1167234,06;313487,45;788,88;788,88;11607;6,2;15;0,80
".. Doença hemolítica do feto e do recém-nascido";268;268;138831,08;115990,39;22840,69;518,03;518,03;1391;5,2;-;-
".. Outras afecções originadas no período perinatal";9452;9452;6760839,49;5348023,39;1412816,10;715,28;715,28;41821;4,4;48;0,51
"17 Malf cong deformid e anomalias cromossômicas";2538;2538;12144494,69;9146302,40;2997768,38;4785,06;4785,06;21610;8,5;117;4,61
".. Espinha bífida";47;47;167457,15;120190,66;47266,49;3562,92;3562,92;555;11,8;-;-
".. Outras malformações congênitas do sistema nerv";238;238;799341,99;632561,57;166780,42;3358,58;3358,58;2880;12,1;12;5,04
".. Malformações congênitas do aparelho circulat";825;825;8795190,35;6503438,96;2291751,39;10660,84;10660,84;9853;11,9;69;8,36
".. Fenda labial e fenda palatina";78;78;132490,53;89948,04;42542,49;1698,60;1698,60;456;5,8;-;-
".. Ausência atresia e estenose do intestino delg";11;11;98212,43;84151,88;14060,55;8928,40;8928,40;187;17,0;1;9,09
".. Outras malformações congênitas aparelho digest";222;222;733937,87;607400,23;126537,64;3306,03;3306,03;2096;9,4;2;0,90
".. Testiculo não-descido";154;154;78153,09;47971,27;29867,19;507,49;507,49;228;1,5;-;-
".. Outras malformações do aparelho geniturinário";260;260;246613,00;192887,19;53616,53;948,51;948,51;1336;5,1;5;1,92
".. Deformidades congênitas do quadril";51;51;61189,82;48125,32;13064,50;1199,80;1199,80;229;4,5;-;-
".. Deformidades congênitas dos pés";89;89;40436,23;26723,35;13712,88;454,34;454,34;160;1,8;-;-
".. Outr malform e deform congên aparelho osteomusc";229;229;540966,26;447320,48;93645,78;2362,30;2362,30;1354;5,9;13;5,68
".. Outras malformações congênitas";310;310;392457,39;298900,69;93556,70;1265,99;1265,99;1884;6,1;14;4,52
".. Anomalias cromossômicas NCOP";24;24;58048,58;46682,76;11365,82;2418,69;2418,69;392;16,3;1;4,17
"18 Sint sinais e achad anorm ex clín e laborat";14479;14480;15363630,60;12594357,93;2751879,70;1061,02;1061,10;74104;5,1;1264;8,73
".. Dor abdominal e pélvica";3148;3148;4726465,89;3983938,42;742527,47;1501,42;1501,42;15934;5,1;287;9,12
".. Febre de origem desconhecida";574;574;300146,06;250400,20;49745,86;522,90;522,90;2005;3,5;8;1,39
".. Senilidade";9;9;2570,96;2259,51;311,45;285,66;285,66;32;3,6;1;11,11
".. Outr sist sinais achad anorm ex clín labor NCOP";10748;10749;10334447,69;8357759,80;1959294,92;961,43;961,52;56133;5,2;968;9,01
"19 Lesões enven e alg out conseq causas externas";78001;78049;96888906,78;77891772,95;18970967,02;1241,39;1242,15;407339;5,2;1884;2,42
".. Fratura do crânio e dos ossos da face";1675;1675;3041096,52;2431270,26;609826,26;1815,58;1815,58;8243;4,9;16;0,96
".. Fratura do pescoço tórax ou pelve";1358;1358;3787097,20;3201883,64;585213,56;2788,73;2788,73;11292;8,3;41;3,02
".. Fratura do fêmur";6880;6880;16379573,46;14055295,99;2324176,87;2380,75;2380,75;55370;8,0;232;3,37
".. Fratura de outros ossos dos membros";27115;27115;22003398,44;16879640,12;5106118,52;811,48;811,48;108302;4,0;46;0,17
".. Fraturas envolvendo múltiplas regiões do corpo";2777;2777;1205995,61;1047216,98;158778,63;434,28;434,28;16793;6,0;44;1,58
".. Luxações entorse distensão reg esp e múlt corpo";3186;3186;2567484,86;1994393,90;571504,67;805,86;805,86;11707;3,7;23;0,72
".. Traumatismo do olho e da órbita ocular";161;161;108179,84;79695,14;28484,70;671,92;671,92;431;2,7;1;0,62
".. Traumatismo intracraniano";7187;7187;13557402,92;10915526,09;2641793,22;1886,38;1886,38;46174;6,4;685;9,53
".. Traumatismo de outros órgãos internos";2247;2247;6321979,95;5036626,52;1284984,62;2813,52;2813,52;15828;7,0;190;8,46
".. Lesões esmag amput traumát reg esp e múlt corpo";1190;1190;982654,80;731084,19;251098,20;825,76;825,76;4299;3,6;17;1,43
".. Outr traum reg espec não espec e múltipl corpo";11624;11624;10228520,87;8051829,86;2175157,59;879,95;879,95;53652;4,6;262;2,25
".. Efeitos corpo estranho através de orifício nat";856;856;963044,21;777498,08;185227,24;1125,05;1125,05;2293;2,7;35;4,09
".. Queimadura e corrosões";1889;1889;4004097,51;2849332,52;1153978,64;2119,69;2119,69;13673;7,2;40;2,12
".. Envenenamento por drogas e substâncias biológ";929;929;612991,38;527012,92;85835,06;659,84;659,84;3423;3,7;13;1,40
".. Efeitos tóxicos subst origem princ não-medicin";2490;2490;878873,19;756186,03;122687,16;352,96;352,96;8065;3,2;32;1,29
".. Síndromes de maus tratos";35;35;16783,05;14055,68;2727,37;479,52;479,52;168;4,8;-;-
".. Outros efeitos e não espec de causas externas";414;414;301302,98;258853,94;42449,04;727,78;727,78;1671;4,0;16;3,86
".. Cert compl prec traum compl cirúrg ass méd NCOP";5318;5318;8526738,49;7136775,54;1388025,83;1603,37;1603,37;39191;7,4;174;3,27
".. Seqüel traum enven e outr conseq causas extern";670;718;1401691,50;1147595,55;252899,84;1952,22;2092,08;6764;10,1;17;2,54
"21 Contatos com serviços de saúde";10139;10142;8221218,21;5463628,28;2756878,68;810,61;810,85;22694;2,2;90;0,89
".. Pessoas em contato com serv saúde exame invest";2889;2890;356049,53;287106,41;68943,12;123,20;123,24;4692;1,6;62;2,15
".. Estado infec assint vírus imunodef humana [HIV]";5;5;2054,38;1591,62;462,76;410,88;410,88;12;2,4;-;-
".. Outr pess riscos pot à saúde rel doenças transm";11;11;7902,11;5612,33;2289,78;718,37;718,37;72;6,5;-;-
".. Anticoncepção";2199;2199;1466772,70;908126,28;558646,42;667,02;667,02;4717;2,1;-;-
".. Rastreamento pré-natal e outr superv da gravid";137;137;67579,56;43284,83;24294,73;493,28;493,28;345;2,5;-;-
".. Nascidos vivos segundo o local de nascimento";54;54;14562,39;10533,88;4028,51;269,67;269,67;131;2,4;-;-
".. Assistência e exame pós-natal";42;42;5529,40;4014,55;1514,85;131,65;131,65;80;1,9;-;-
".. Pessoas contato serv saúde cuidados proc espec";3592;3593;3009893,13;1485261,62;1523920,26;837,71;837,94;6333;1,8;12;0,33
".. Pessoas contato serv saúde por outras razões";1210;1211;3290875,01;2718096,76;572778,25;2717,49;2719,73;6312;5,2;16;1,32
"Total";744107;751978;899271558,82;727672366,00;171479266,17;1195,87;1208,52;4125541;5,5;36727;4,94
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
