 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Dez/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"12 Doenças da pele e do tecido subcutâneo";15773;15854;10735680,62;8687455,48;2034662,43;677,16;680,64;97126;6,2;338;2,14
".. Infecções da pele e do tecido subcutâneo";7304;7304;3767346,75;3188676,58;577836,91;515,79;515,79;41370;5,7;89;1,22
".. Outras doenças da pele e do tecido subcutâneo";8469;8550;6968333,87;5498778,90;1456825,52;815,01;822,80;55756;6,6;249;2,94
"13 Doenças sist osteomuscular e tec conjuntivo";8444;8491;9987653,33;8260897,79;1719332,30;1176,26;1182,81;54245;6,4;97;1,15
".. Artrite reumatóide e outr poliartropatias infl";858;860;392780,96;340877,40;51903,56;456,72;457,79;4740;5,5;3;0,35
".. Artrose";306;314;833784,56;754598,03;79186,53;2655,36;2724,79;2073;6,8;3;0,98
".. Deformidades adquiridas das articulações";107;107;80896,13;60590,48;20305,65;756,04;756,04;244;2,3;-;-
".. Outros transtronos articulares";1389;1389;1232039,91;994103,04;237936,87;887,00;887,00;7640;5,5;15;1,08
".. Doenças sistêmicas do tecido conjuntivo";538;563;477563,61;426006,28;51557,33;848,25;887,66;4867;9,0;19;3,53
".. Transt discais cervic e outr transt disc interv";567;567;2206428,63;1818067,24;388361,39;3891,41;3891,41;5391;9,5;3;0,53
".. Outras dorsopatias";1320;1321;1338694,48;1114606,32;224088,16;1013,39;1014,16;8385;6,4;13;0,98
".. Transtornos do tecido mole";1269;1270;629766,17;479896,02;144560,39;495,88;496,27;4666;3,7;7;0,55
".. Transtornos da densidade e da estrutura ósseas";666;669;1017098,89;849636,15;167462,74;1520,33;1527,18;4757;7,1;7;1,05
".. Osteomielite";853;855;1002798,53;788019,12;214467,34;1172,86;1175,61;8138;9,5;17;1,99
".. Outras doenças sist osteomuscular e tec conjunt";571;576;775801,46;634497,71;139502,34;1346,88;1358,67;3344;5,9;10;1,75
"14 Doenças do aparelho geniturinário";48928;48930;48981291,04;41113313,17;7854245,50;1001,05;1001,09;261871;5,4;2006;4,10
".. Síndrome nefríticas aguda e rapidamente progres";279;279;184139,70;164089,95;20049,75;660,00;660,00;1742;6,2;1;0,36
".. Outras doenças glomerulares";773;773;567802,99;505891,56;61911,43;734,54;734,54;5032;6,5;7;0,91
".. Doenças renais túbulo-intersticiais";5540;5540;2776197,69;2427496,90;347625,84;501,12;501,12;26157;4,7;109;1,97
".. Insuficiência renal";9354;9354;29977399,38;25099117,16;4876169,69;3204,77;3204,77;88052;9,4;1155;12,35
".. Urolitíase";5570;5570;3410958,25;2827295,10;577296,31;612,38;612,38;19914;3,6;17;0,31
".. Cistite";1334;1334;528292,26;465630,76;62554,10;396,02;396,02;6459;4,8;43;3,22
".. Outras doenças do aparelho urinário";18034;18036;8047511,54;7059356,68;987252,56;446,19;446,24;91069;5,0;644;3,57
".. Hiperplasia da próstata";317;317;230887,86;144361,64;85776,22;728,35;728,35;1565;4,9;3;0,95
".. Outros transtornos da próstata";118;118;32389,88;27358,20;4546,82;274,49;274,49;648;5,5;3;2,54
".. Hidrocele e espermatocele";159;159;65318,70;49481,62;15837,08;410,81;410,81;483;3,0;-;-
".. Preprúcio redundante fimose e parafimose";491;491;130249,39;68838,53;61093,58;265,27;265,27;843;1,7;1;0,20
".. Outras doenças dos órgãos genitais masculinos";1156;1156;445158,17;310578,60;134080,70;385,08;385,08;3804;3,3;3;0,26
".. Transtornos da mama";429;429;158611,24;106833,00;51778,24;369,72;369,72;998;2,3;1;0,23
".. Salpingite e ooforite";432;432;255622,70;188940,09;66682,61;591,72;591,72;1326;3,1;-;-
".. Doença inflamatória do colo do útero";9;9;1927,19;1337,58;589,61;214,13;214,13;13;1,4;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1257;1257;424905,70;358407,09;66498,61;338,03;338,03;4025;3,2;5;0,40
".. Endometriose";196;196;157707,32;115385,16;42183,30;804,63;804,63;569;2,9;-;-
".. Prolapso genital feminino";507;507;268603,02;170615,50;97611,96;529,79;529,79;1178;2,3;1;0,20
".. Transt não-inflam ovário tromp Falópio lig larg";751;751;494652,44;378959,19;115583,97;658,66;658,66;2345;3,1;1;0,13
".. Transtornos da menstruação";147;147;35579,71;29115,33;6464,38;242,04;242,04;293;2,0;-;-
".. Transt menopáusicos e outr transt perimenopáus";42;42;19773,78;16704,44;3069,34;470,80;470,80;198;4,7;-;-
".. Infertilidade feminina";9;9;1951,48;1119,26;832,22;216,83;216,83;8;0,9;-;-
".. Outros transtornos do aparelho geniturinário";2024;2024;765650,65;596399,83;168757,18;378,29;378,29;5150;2,5;12;0,59
"15 Gravidez parto e puerpério";183398;183398;106879996,84;65415881,97;41463115,26;582,78;582,78;474692;2,6;67;0,04
".. Aborto espontâneo";7039;7039;1500471,63;999982,63;500489,00;213,17;213,17;11409;1,6;-;-
".. Aborto por razões médicas";123;123;28022,23;18501,58;9520,65;227,82;227,82;209;1,7;-;-
".. Outras gravidezes que terminam em aborto";8479;8479;2268914,03;1576641,25;692272,78;267,59;267,59;15688;1,9;2;0,02
".. Edema protein transt hipertens grav parto puerp";8579;8579;6496535,91;4397194,47;2099341,44;757,26;757,26;34544;4,0;7;0,08
".. Placent prév descol premat plac hemorr antepart";674;674;594910,30;391464,60;203089,01;882,66;882,66;2361;3,5;3;0,45
".. Outr mot ass mãe rel cav fet amn pos prob part";22868;22868;16659485,82;10455662,91;6203822,91;728,51;728,51;65094;2,8;2;0,01
".. Trabalho de parto obstruído";6080;6080;4642756,84;2950269,47;1692487,37;763,61;763,61;16881;2,8;3;0,05
".. Hemorragia pós-parto";253;253;140559,33;108781,66;31395,09;555,57;555,57;758;3,0;3;1,19
".. Outras complicações da gravidez e do parto";47120;47120;28962936,72;18645898,83;10317037,89;614,66;614,66;133931;2,8;24;0,05
".. Parto único espontâneo";75813;75813;43367240,46;24120441,05;19246799,41;572,03;572,03;167011;2,2;15;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";6370;6370;2218163,57;1751043,52;466859,71;348,22;348,22;26806;4,2;8;0,13
"16 Algumas afec originadas no período perinatal";23707;23708;63020319,03;51272986,77;11747260,21;2658,19;2658,30;207664;8,8;833;3,51
".. Feto e rec-nasc afet fat mat e compl grav parto";336;336;260493,78;192491,74;68002,04;775,28;775,28;1925;5,7;3;0,89
".. Ret cres fet desn fet tran gest curt baix peso";4742;4742;24884250,78;20151192,38;4733058,40;5247,63;5247,63;71866;15,2;264;5,57
".. Trauma durante o nascimento";53;53;35875,73;28834,97;7040,76;676,90;676,90;186;3,5;-;-
".. Hipóxia intrauterina e asfixia ao nascer";422;422;2194968,07;1810221,00;384747,07;5201,35;5201,35;5856;13,9;63;14,93
".. Outros transt respiratórios orig per perinatal";5719;5719;26061039,05;21461501,34;4599537,71;4556,92;4556,92;67923;11,9;424;7,41
".. Doenças infecciosas e parasitárias congênitas";1023;1023;1560343,14;1263656,69;296686,45;1525,26;1525,26;8368;8,2;19;1,86
".. Outras infecções específicas do período perinat";1502;1502;1284512,90;1020334,42;264178,48;855,20;855,20;9942;6,6;15;1,00
".. Doença hemolítica do feto e do recém-nascido";200;200;157753,55;124077,08;33676,47;788,77;788,77;1081;5,4;2;1,00
".. Outras afecções originadas no período perinatal";9710;9711;6581082,03;5220677,15;1360332,83;677,69;677,76;40517;4,2;43;0,44
"17 Malf cong deformid e anomalias cromossômicas";2718;2718;13351266,11;10042818,75;3308366,69;4912,17;4912,17;23416;8,6;148;5,45
".. Espinha bífida";67;67;242337,07;182498,76;59838,31;3616,97;3616,97;648;9,7;1;1,49
".. Outras malformações congênitas do sistema nerv";222;222;832281,38;649227,24;183054,14;3749,02;3749,02;2495;11,2;23;10,36
".. Malformações congênitas do aparelho circulat";934;934;9467713,68;6979704,33;2488009,35;10136,74;10136,74;10913;11,7;77;8,24
".. Fenda labial e fenda palatina";72;72;104391,89;71527,93;32863,96;1449,89;1449,89;304;4,2;-;-
".. Ausência atresia e estenose do intestino delg";6;6;61975,26;54364,69;7610,57;10329,21;10329,21;163;27,2;1;16,67
".. Outras malformações congênitas aparelho digest";276;276;959436,31;770753,44;188682,87;3476,22;3476,22;2733;9,9;11;3,99
".. Testiculo não-descido";190;190;98963,05;62501,81;36380,57;520,86;520,86;331;1,7;-;-
".. Outras malformações do aparelho geniturinário";286;286;256990,32;200271,98;56718,34;898,57;898,57;1424;5,0;4;1,40
".. Deformidades congênitas do quadril";37;37;31237,01;25220,27;6016,74;844,24;844,24;174;4,7;-;-
".. Deformidades congênitas dos pés";82;82;40911,43;28105,71;12805,72;498,92;498,92;220;2,7;-;-
".. Outr malform e deform congên aparelho osteomusc";198;198;613782,98;503798,30;109984,68;3099,91;3099,91;1534;7,7;12;6,06
".. Outras malformações congênitas";308;308;539606,81;430976,65;108630,16;1751,97;1751,97;2030;6,6;12;3,90
".. Anomalias cromossômicas NCOP";40;40;101638,92;83867,64;17771,28;2540,97;2540,97;447;11,2;7;17,50
"18 Sint sinais e achad anorm ex clín e laborat";15376;15376;16446169,30;13540436,10;2902537,14;1069,60;1069,60;77638;5,0;1181;7,68
".. Dor abdominal e pélvica";3534;3534;5570449,97;4724159,58;845930,04;1576,25;1576,25;17848;5,1;291;8,23
".. Febre de origem desconhecida";576;576;231832,78;196329,65;35395,28;402,49;402,49;1660;2,9;2;0,35
".. Senilidade";4;4;904,42;767,75;136,67;226,11;226,11;16;4,0;-;-
".. Outr sist sinais achad anorm ex clín labor NCOP";11262;11262;10642982,13;8619179,12;2021075,15;945,03;945,03;58114;5,2;888;7,88
"19 Lesões enven e alg out conseq causas externas";84264;84319;102007923,53;82475683,22;19505181,39;1209,79;1210,58;425903;5,1;1899;2,25
".. Fratura do crânio e dos ossos da face";1839;1839;2952808,21;2399712,41;553095,80;1605,66;1605,66;8988;4,9;9;0,49
".. Fratura do pescoço tórax ou pelve";1562;1562;3952615,87;3361358,23;591257,64;2530,48;2530,48;12594;8,1;38;2,43
".. Fratura do fêmur";7343;7343;17717740,59;15246291,48;2468156,32;2412,87;2412,87;56863;7,7;240;3,27
".. Fratura de outros ossos dos membros";29288;29288;24375804,82;18759057,69;5600885,03;832,28;832,28;117617;4,0;31;0,11
".. Fraturas envolvendo múltiplas regiões do corpo";3214;3214;1481397,74;1270913,89;210483,85;460,92;460,92;18264;5,7;57;1,77
".. Luxações entorse distensão reg esp e múlt corpo";3335;3335;2572225,03;2014570,38;556703,62;771,28;771,28;11548;3,5;14;0,42
".. Traumatismo do olho e da órbita ocular";177;177;140779,37;104190,30;36589,07;795,36;795,36;380;2,1;-;-
".. Traumatismo intracraniano";7811;7811;13104246,86;10571145,91;2532994,22;1677,67;1677,67;45842;5,9;680;8,71
".. Traumatismo de outros órgãos internos";2294;2294;6084911,60;4865624,01;1219195,90;2652,53;2652,53;15396;6,7;183;7,98
".. Lesões esmag amput traumát reg esp e múlt corpo";1261;1261;941734,06;697635,05;243840,75;746,82;746,82;4568;3,6;17;1,35
".. Outr traum reg espec não espec e múltipl corpo";12444;12444;10308405,41;8188437,49;2115822,02;828,38;828,38;54205;4,4;251;2,02
".. Efeitos corpo estranho através de orifício nat";927;927;1318047,70;1076203,26;241764,41;1421,84;1421,84;2993;3,2;32;3,45
".. Queimadura e corrosões";1897;1897;4047198,25;2912114,25;1134297,65;2133,47;2133,47;13001;6,9;54;2,85
".. Envenenamento por drogas e substâncias biológ";1245;1245;812739,57;697870,87;114857,14;652,80;652,80;4790;3,8;35;2,81
".. Efeitos tóxicos subst origem princ não-medicin";2442;2442;863198,67;746098,13;117100,54;353,48;353,48;7819;3,2;38;1,56
".. Síndromes de maus tratos";44;44;8951,76;7683,36;1268,40;203,45;203,45;119;2,7;-;-
".. Outros efeitos e não espec de causas externas";414;414;202656,58;177018,17;25638,41;489,51;489,51;1620;3,9;20;4,83
".. Cert compl prec traum compl cirúrg ass méd NCOP";6093;6093;9704625,60;8172179,87;1531815,85;1592,75;1592,75;42432;7,0;185;3,04
".. Seqüel traum enven e outr conseq causas extern";634;689;1417835,84;1207578,47;209414,77;2057,82;2236,33;6864;10,8;15;2,37
"21 Contatos com serviços de saúde";10084;10084;9478558,18;6276355,40;3201842,59;939,96;939,96;21693;2,2;109;1,08
".. Pessoas em contato com serv saúde exame invest";2549;2549;366583,73;288034,75;78548,98;143,81;143,81;3703;1,5;67;2,63
".. Estado infec assint vírus imunodef humana [HIV]";4;4;4598,32;2705,08;1893,24;1149,58;1149,58;16;4,0;-;-
".. Outr pess riscos pot à saúde rel doenças transm";30;30;14325,71;9799,96;4525,75;477,52;477,52;65;2,2;-;-
".. Anticoncepção";2314;2314;1507146,55;932805,99;574320,56;651,32;651,32;5366;2,3;1;0,04
".. Rastreamento pré-natal e outr superv da gravid";152;152;87924,58;54620,18;33304,40;578,45;578,45;334;2,2;-;-
".. Nascidos vivos segundo o local de nascimento";31;31;26492,62;22179,82;4312,80;854,60;854,60;107;3,5;-;-
".. Assistência e exame pós-natal";75;75;10220,48;7350,45;2870,03;136,27;136,27;157;2,1;-;-
".. Pessoas contato serv saúde cuidados proc espec";3758;3758;3587362,00;1826150,10;1760871,71;954,59;954,59;5788;1,5;11;0,29
".. Pessoas contato serv saúde por outras razões";1171;1171;3873904,19;3132709,07;741195,12;3308,20;3308,20;6157;5,3;30;2,56
"Total";755948;763727;933903148,14;759492833,32;174319744,69;1222,82;1235,41;4228872;5,6;38504;5,09
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
