 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Out/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"12 Doenças da pele e do tecido subcutâneo";16641;16725;10992987,64;8852398,54;2132633,64;657,28;660,60;100999;6,1;354;2,13
".. Infecções da pele e do tecido subcutâneo";7766;7766;4062267,99;3404578,64;656827,40;523,08;523,08;43464;5,6;102;1,31
".. Outras doenças da pele e do tecido subcutâneo";8875;8959;6930719,65;5447819,90;1475806,24;773,60;780,93;57535;6,5;252;2,84
"13 Doenças sist osteomuscular e tec conjuntivo";9224;9264;10890500,57;9073470,79;1808877,63;1175,57;1180,67;56224;6,1;96;1,04
".. Artrite reumatóide e outr poliartropatias infl";911;912;389260,01;337120,61;52139,40;426,82;427,29;4618;5,1;4;0,44
".. Artrose";420;425;1192974,12;1084327,49;107431,92;2807,00;2840,41;2936;7,0;1;0,24
".. Deformidades adquiridas das articulações";153;153;95072,15;67936,43;26775,22;621,39;621,39;322;2,1;1;0,65
".. Outros transtronos articulares";1481;1481;1238014,32;996809,02;240404,02;835,93;835,93;8130;5,5;15;1,01
".. Doenças sistêmicas do tecido conjuntivo";562;585;427620,36;384291,74;43328,62;730,97;760,89;4863;8,7;16;2,85
".. Transt discais cervic e outr transt disc interv";601;601;2281218,05;1877249,86;403968,19;3795,70;3795,70;5520;9,2;8;1,33
".. Outras dorsopatias";1337;1337;1344189,36;1141779,10;202142,67;1005,38;1005,38;7713;5,8;11;0,82
".. Transtornos do tecido mole";1344;1345;732982,98;563563,40;167215,82;544,97;545,37;4862;3,6;9;0,67
".. Transtornos da densidade e da estrutura ósseas";802;803;1251921,24;1045558,92;204468,07;1559,06;1561,00;5495;6,9;7;0,87
".. Osteomielite";1002;1006;1000884,38;789888,07;210235,59;994,91;998,89;8361;8,3;16;1,60
".. Outras doenças sist osteomuscular e tec conjunt";611;616;936363,60;784946,15;150768,11;1520,07;1532,51;3404;5,6;8;1,31
"14 Doenças do aparelho geniturinário";51350;51350;52737379,44;44124663,29;8591950,00;1027,02;1027,02;274348;5,3;2141;4,17
".. Síndrome nefríticas aguda e rapidamente progres";361;361;215603,33;189332,20;26271,13;597,24;597,24;2204;6,1;1;0,28
".. Outras doenças glomerulares";785;785;638189,21;571045,34;67108,07;812,98;812,98;6115;7,8;10;1,27
".. Doenças renais túbulo-intersticiais";5798;5798;2954903,04;2578421,81;375335,13;509,64;509,64;26950;4,6;130;2,24
".. Insuficiência renal";9844;9844;32509633,94;27136355,35;5371440,53;3302,48;3302,48;94914;9,6;1248;12,68
".. Urolitíase";5644;5644;3386737,20;2810903,75;559963,27;600,06;600,06;19553;3,5;25;0,44
".. Cistite";1409;1409;578037,67;509811,03;68105,24;410,25;410,25;6691;4,7;38;2,70
".. Outras doenças do aparelho urinário";18513;18513;8305854,01;7266022,86;1039478,73;448,65;448,65;92066;5,0;652;3,52
".. Hiperplasia da próstata";359;359;311604,16;210069,33;101534,83;867,98;867,98;1890;5,3;2;0,56
".. Outros transtornos da próstata";109;109;23118,22;19797,13;3321,09;212,09;212,09;420;3,9;3;2,75
".. Hidrocele e espermatocele";199;199;71013,41;53397,12;17616,29;356,85;356,85;425;2,1;1;0,50
".. Preprúcio redundante fimose e parafimose";526;526;125814,25;63129,22;62685,03;239,19;239,19;615;1,2;-;-
".. Outras doenças dos órgãos genitais masculinos";1257;1257;497819,16;351529,19;145944,42;396,04;396,04;4061;3,2;6;0,48
".. Transtornos da mama";541;541;230639,04;161854,19;68784,85;426,32;426,32;1411;2,6;2;0,37
".. Salpingite e ooforite";512;512;305949,42;224813,41;81104,01;597,56;597,56;1361;2,7;3;0,59
".. Doença inflamatória do colo do útero";11;11;3250,36;2546,51;703,85;295,49;295,49;22;2,0;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1279;1279;486312,66;409786,26;76274,06;380,23;380,23;4294;3,4;6;0,47
".. Endometriose";240;240;163884,67;116093,25;47277,00;682,85;682,85;719;3,0;-;-
".. Prolapso genital feminino";613;613;338327,69;215116,42;123211,27;551,92;551,92;1438;2,3;1;0,16
".. Transt não-inflam ovário tromp Falópio lig larg";961;961;623030,79;475315,99;147642,75;648,32;648,32;2969;3,1;1;0,10
".. Transtornos da menstruação";201;201;52244,62;41725,22;10519,40;259,92;259,92;402;2,0;-;-
".. Transt menopáusicos e outr transt perimenopáus";47;47;10663,54;8178,24;2485,30;226,88;226,88;97;2,1;-;-
".. Infertilidade feminina";15;15;6850,35;4254,40;2489,73;456,69;456,69;20;1,3;-;-
".. Outros transtornos do aparelho geniturinário";2126;2126;897898,70;705165,07;192654,02;422,34;422,34;5711;2,7;12;0,56
"15 Gravidez parto e puerpério";194943;194943;113853359,51;69751888,79;44101331,86;584,03;584,03;505417;2,6;59;0,03
".. Aborto espontâneo";7762;7762;1640132,85;1090086,08;550046,77;211,30;211,30;12114;1,6;-;-
".. Aborto por razões médicas";164;164;43614,34;29117,48;14496,86;265,94;265,94;346;2,1;1;0,61
".. Outras gravidezes que terminam em aborto";9238;9238;2524122,79;1758402,10;765720,69;273,23;273,23;16654;1,8;4;0,04
".. Edema protein transt hipertens grav parto puerp";9300;9300;7120577,83;4808989,41;2311588,42;765,65;765,65;38934;4,2;2;0,02
".. Placent prév descol premat plac hemorr antepart";759;759;681265,63;448018,69;233246,94;897,58;897,58;2458;3,2;5;0,66
".. Outr mot ass mãe rel cav fet amn pos prob part";23542;23542;17137592,18;10789254,41;6348337,77;727,96;727,96;67622;2,9;2;0,01
".. Trabalho de parto obstruído";6196;6196;4810680,37;3068899,96;1741780,41;776,42;776,42;17708;2,9;1;0,02
".. Hemorragia pós-parto";264;264;105317,84;77022,11;28295,73;398,93;398,93;663;2,5;3;1,14
".. Outras complicações da gravidez e do parto";49363;49363;30494991,85;19668269,05;10826583,94;617,77;617,77;140890;2,9;14;0,03
".. Parto único espontâneo";81915;81915;46860434,79;26104404,34;20756030,45;572,06;572,06;180194;2,2;17;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";6440;6440;2434629,04;1909425,16;525203,88;378,05;378,05;27834;4,3;10;0,16
"16 Algumas afec originadas no período perinatal";24616;24616;64256063,68;52066949,23;12189114,45;2610,34;2610,34;212412;8,6;846;3,44
".. Feto e rec-nasc afet fat mat e compl grav parto";377;377;296774,36;220577,19;76197,17;787,20;787,20;2228;5,9;4;1,06
".. Ret cres fet desn fet tran gest curt baix peso";5015;5015;24746664,69;19961763,62;4784901,07;4934,53;4934,53;72197;14,4;284;5,66
".. Trauma durante o nascimento";63;63;41995,70;31393,09;10602,61;666,60;666,60;222;3,5;-;-
".. Hipóxia intrauterina e asfixia ao nascer";490;490;2368815,65;1973699,95;395115,70;4834,32;4834,32;6259;12,8;60;12,24
".. Outros transt respiratórios orig per perinatal";5768;5768;26025994,97;21370126,92;4655868,05;4512,14;4512,14;67949;11,8;419;7,26
".. Doenças infecciosas e parasitárias congênitas";1124;1124;1728111,34;1388655,65;339455,69;1537,47;1537,47;9116;8,1;28;2,49
".. Outras infecções específicas do período perinat";1764;1764;1531008,17;1211573,87;319434,30;867,92;867,92;11347;6,4;5;0,28
".. Doença hemolítica do feto e do recém-nascido";257;257;215717,29;174719,94;40997,35;839,37;839,37;1563;6,1;-;-
".. Outras afecções originadas no período perinatal";9758;9758;7300981,51;5734439,00;1566542,51;748,20;748,20;41531;4,3;46;0,47
"17 Malf cong deformid e anomalias cromossômicas";3049;3049;13978047,95;10581476,78;3396149,28;4584,47;4584,47;25881;8,5;154;5,05
".. Espinha bífida";66;66;310223,14;236260,38;73962,76;4700,35;4700,35;863;13,1;1;1,52
".. Outras malformações congênitas do sistema nerv";280;280;895084,26;683295,62;211788,64;3196,73;3196,73;3107;11,1;18;6,43
".. Malformações congênitas do aparelho circulat";947;947;9394126,04;6964561,22;2429564,82;9919,88;9919,88;10306;10,9;84;8,87
".. Fenda labial e fenda palatina";177;177;203706,50;127481,08;76225,42;1150,88;1150,88;556;3,1;-;-
".. Ausência atresia e estenose do intestino delg";7;7;49225,02;42738,98;6486,04;7032,15;7032,15;171;24,4;-;-
".. Outras malformações congênitas aparelho digest";308;308;1089222,77;907756,94;181465,83;3536,44;3536,44;3078;10,0;15;4,87
".. Testiculo não-descido";226;226;114405,56;70588,13;43502,80;506,22;506,22;383;1,7;-;-
".. Outras malformações do aparelho geniturinário";289;289;345921,92;272978,40;72836,26;1196,96;1196,96;1642;5,7;2;0,69
".. Deformidades congênitas do quadril";39;39;53033,96;43851,88;9182,08;1359,85;1359,85;253;6,5;1;2,56
".. Deformidades congênitas dos pés";69;69;42178,01;28792,37;13385,64;611,28;611,28;195;2,8;-;-
".. Outr malform e deform congên aparelho osteomusc";243;243;699121,09;581768,69;117352,40;2877,04;2877,04;1945;8,0;14;5,76
".. Outras malformações congênitas";357;357;646285,46;507407,06;138878,40;1810,32;1810,32;2740;7,7;15;4,20
".. Anomalias cromossômicas NCOP";41;41;135514,22;113996,03;21518,19;3305,22;3305,22;642;15,7;4;9,76
"18 Sint sinais e achad anorm ex clín e laborat";16267;16268;17367768,58;14226690,13;3128725,92;1067,60;1067,67;83574;5,1;1322;8,13
".. Dor abdominal e pélvica";3717;3717;5543491,49;4675044,13;867539,69;1491,39;1491,39;18747;5,0;311;8,37
".. Febre de origem desconhecida";623;623;237923,54;199806,52;38117,02;381,90;381,90;1808;2,9;3;0,48
".. Senilidade";7;7;1166,74;953,93;212,81;166,68;166,68;8;1,1;1;14,29
".. Outr sist sinais achad anorm ex clín labor NCOP";11920;11921;11585186,81;9350885,55;2222856,40;971,83;971,91;63011;5,3;1007;8,45
"19 Lesões enven e alg out conseq causas externas";87631;87692;107040075,76;86515926,24;20488207,91;1220,64;1221,49;445472;5,1;2085;2,38
".. Fratura do crânio e dos ossos da face";1908;1908;3227324,65;2630284,45;597040,20;1691,47;1691,47;9087;4,8;17;0,89
".. Fratura do pescoço tórax ou pelve";1544;1544;3679892,66;3110279,53;568642,59;2383,35;2383,35;11097;7,2;43;2,78
".. Fratura do fêmur";8257;8257;20033390,25;17262023,79;2771366,46;2426,23;2426,23;64430;7,8;290;3,51
".. Fratura de outros ossos dos membros";30647;30649;25359456,25;19590198,74;5741391,01;827,42;827,47;121210;4,0;55;0,18
".. Fraturas envolvendo múltiplas regiões do corpo";3459;3459;1470048,96;1281927,98;188120,98;424,99;424,99;20546;5,9;67;1,94
".. Luxações entorse distensão reg esp e múlt corpo";3566;3566;2574775,83;2009106,89;565360,90;722,03;722,03;12731;3,6;20;0,56
".. Traumatismo do olho e da órbita ocular";193;193;153458,50;112842,03;40616,47;795,12;795,12;568;2,9;1;0,52
".. Traumatismo intracraniano";7947;7947;13822337,67;11159898,52;2662427,59;1739,32;1739,32;47421;6,0;692;8,71
".. Traumatismo de outros órgãos internos";2214;2214;6178799,49;4938210,10;1239218,87;2790,79;2790,79;15244;6,9;188;8,49
".. Lesões esmag amput traumát reg esp e múlt corpo";1297;1297;1038918,53;768474,03;269969,39;801,02;801,02;4483;3,5;16;1,23
".. Outr traum reg espec não espec e múltipl corpo";12728;12728;11174577,20;8867740,87;2302080,88;877,95;877,95;56728;4,5;292;2,29
".. Efeitos corpo estranho através de orifício nat";930;930;1113735,75;893846,85;219888,90;1197,57;1197,57;2699;2,9;37;3,98
".. Queimadura e corrosões";2087;2087;4545544,19;3281050,55;1264493,64;2178,03;2178,03;15075;7,2;57;2,73
".. Envenenamento por drogas e substâncias biológ";1263;1263;706536,82;606807,45;99729,37;559,41;559,41;4081;3,2;37;2,93
".. Efeitos tóxicos subst origem princ não-medicin";2230;2230;761048,25;654583,24;106465,01;341,28;341,28;6952;3,1;30;1,35
".. Síndromes de maus tratos";44;44;13176,73;11198,10;1978,63;299,47;299,47;166;3,8;-;-
".. Outros efeitos e não espec de causas externas";382;382;263518,60;228278,65;35239,95;689,84;689,84;1508;3,9;23;6,02
".. Cert compl prec traum compl cirúrg ass méd NCOP";6177;6177;9394970,08;7833865,61;1561032,42;1520,96;1520,96;43698;7,1;203;3,29
".. Seqüel traum enven e outr conseq causas extern";758;817;1528565,35;1275308,86;253144,65;1870,95;2016,58;7748;10,2;17;2,24
"21 Contatos com serviços de saúde";11376;11376;11334795,62;7549685,27;3783657,57;996,38;996,38;24799;2,2;97;0,85
".. Pessoas em contato com serv saúde exame invest";2881;2881;377747,27;292762,15;84985,12;131,12;131,12;3867;1,3;56;1,94
".. Estado infec assint vírus imunodef humana [HIV]";3;3;2437,58;1548,26;889,32;812,53;812,53;19;6,3;-;-
".. Outr pess riscos pot à saúde rel doenças transm";31;31;8492,93;6915,30;1577,63;273,97;273,97;77;2,5;-;-
".. Anticoncepção";2633;2633;1654411,02;1020509,12;633901,90;628,34;628,34;5846;2,2;3;0,11
".. Rastreamento pré-natal e outr superv da gravid";180;180;93639,21;58853,22;34785,99;520,22;520,22;377;2,1;-;-
".. Nascidos vivos segundo o local de nascimento";47;47;20843,27;14964,62;5878,65;443,47;443,47;159;3,4;-;-
".. Assistência e exame pós-natal";52;52;6735,41;4542,03;2193,38;129,53;129,53;108;2,1;-;-
".. Pessoas contato serv saúde cuidados proc espec";4204;4204;4088232,29;1961692,83;2125086,68;972,46;972,46;6781;1,6;15;0,36
".. Pessoas contato serv saúde por outras razões";1345;1345;5082256,64;4187897,74;894358,90;3778,63;3778,63;7565;5,6;23;1,71
"Total";808527;816367;996504858,62;809873069,45;186513690,16;1220,66;1232,49;4507322;5,6;41659;5,15
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
