 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Mai/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"12 Doenças da pele e do tecido subcutâneo";16601;16674;11089615,31;8912216,18;2166987,32;665,08;668,01;103349;6,2;308;1,86
".. Infecções da pele e do tecido subcutâneo";7918;7918;4155187,69;3489041,44;662721,15;524,78;524,78;45852;5,8;94;1,19
".. Outras doenças da pele e do tecido subcutâneo";8683;8756;6934427,62;5423174,74;1504266,17;791,96;798,62;57497;6,6;214;2,46
"13 Doenças sist osteomuscular e tec conjuntivo";8921;8985;11280454,86;9389767,02;1883084,60;1255,48;1264,48;56014;6,3;97;1,09
".. Artrite reumatóide e outr poliartropatias infl";955;957;571880,99;491533,63;80347,36;597,58;598,83;4693;4,9;9;0,94
".. Artrose";349;356;1015383,68;923679,63;91345,85;2852,20;2909,41;2962;8,5;3;0,86
".. Deformidades adquiridas das articulações";121;121;77722,10;56768,96;20660,82;642,33;642,33;275;2,3;-;-
".. Outros transtronos articulares";1480;1481;1140777,31;906354,75;234244,61;770,28;770,80;8245;5,6;8;0,54
".. Doenças sistêmicas do tecido conjuntivo";513;559;478839,04;428015,30;50823,74;856,60;933,41;5424;10,6;20;3,90
".. Transt discais cervic e outr transt disc interv";647;647;2755455,91;2280709,97;474745,94;4258,82;4258,82;5535;8,6;7;1,08
".. Outras dorsopatias";1195;1196;1272121,66;1075873,31;196248,35;1063,65;1064,54;6885;5,8;10;0,84
".. Transtornos do tecido mole";1279;1279;677919,32;528423,22;147516,42;530,04;530,04;4739;3,7;9;0,70
".. Transtornos da densidade e da estrutura ósseas";784;784;1230110,61;1028738,42;198001,42;1569,02;1569,02;5368;6,8;10;1,28
".. Osteomielite";1001;1004;1101226,88;866587,32;233532,88;1096,84;1100,13;8407;8,4;12;1,20
".. Outras doenças sist osteomuscular e tec conjunt";597;601;959017,36;803082,51;155617,21;1595,70;1606,39;3481;5,8;9;1,51
"14 Doenças do aparelho geniturinário";49068;49069;49860869,14;41634120,17;8202345,07;1016,14;1016,16;263913;5,4;2102;4,28
".. Síndrome nefríticas aguda e rapidamente progres";403;403;209880,33;182610,30;27270,03;520,79;520,79;2386;5,9;1;0,25
".. Outras doenças glomerulares";860;860;608493,91;542378,45;66115,46;707,55;707,55;5813;6,8;14;1,63
".. Doenças renais túbulo-intersticiais";5787;5787;2915624,61;2548714,90;365860,36;503,82;503,82;28126;4,9;132;2,28
".. Insuficiência renal";9134;9134;30739592,55;25548280,60;5191066,57;3365,40;3365,40;87484;9,6;1190;13,03
".. Urolitíase";5288;5288;3279165,49;2717742,34;542962,65;620,11;620,11;18528;3,5;33;0,62
".. Cistite";1426;1426;545684,46;481487,34;64075,27;382,67;382,67;6707;4,7;48;3,37
".. Outras doenças do aparelho urinário";18018;18019;7922587,94;6931481,20;988882,59;439,68;439,70;91164;5,1;647;3,59
".. Hiperplasia da próstata";298;298;262820,04;170927,69;91892,35;881,95;881,95;1519;5,1;4;1,34
".. Outros transtornos da próstata";119;119;35311,33;30000,40;5310,93;296,73;296,73;556;4,7;3;2,52
".. Hidrocele e espermatocele";174;174;50486,46;36728,51;13757,95;290,15;290,15;420;2,4;-;-
".. Preprúcio redundante fimose e parafimose";507;507;133623,90;71607,67;62016,23;263,56;263,56;772;1,5;1;0,20
".. Outras doenças dos órgãos genitais masculinos";1092;1092;473334,05;334928,40;137817,22;433,46;433,46;3645;3,3;10;0,92
".. Transtornos da mama";478;478;194287,38;133240,67;61046,71;406,46;406,46;1137;2,4;1;0,21
".. Salpingite e ooforite";445;445;239413,05;175918,07;63494,98;538,01;538,01;1269;2,9;1;0,22
".. Doença inflamatória do colo do útero";22;22;7435,34;5795,33;1640,01;337,97;337,97;28;1,3;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1300;1300;468359,41;395102,46;73256,95;360,28;360,28;4433;3,4;5;0,38
".. Endometriose";222;222;155950,72;112643,41;43307,31;702,48;702,48;628;2,8;1;0,45
".. Prolapso genital feminino";510;510;280968,86;181236,94;98505,99;550,92;550,92;1307;2,6;1;0,20
".. Transt não-inflam ovário tromp Falópio lig larg";830;830;547094,89;416122,96;130971,93;659,15;659,15;2573;3,1;-;-
".. Transtornos da menstruação";185;185;48747,52;39925,88;8682,78;263,50;263,50;400;2,2;-;-
".. Transt menopáusicos e outr transt perimenopáus";43;43;10973,23;8789,75;2183,48;255,19;255,19;87;2,0;-;-
".. Infertilidade feminina";6;6;1650,16;981,22;668,94;275,03;275,03;5;0,8;-;-
".. Outros transtornos do aparelho geniturinário";1921;1921;729383,51;567475,68;161558,38;379,69;379,69;4926;2,6;10;0,52
"15 Gravidez parto e puerpério";208655;208655;123143800,81;75053097,93;48089973,15;590,18;590,18;545293;2,6;86;0,04
".. Aborto espontâneo";7049;7049;1478620,43;982322,99;496297,44;209,76;209,76;11849;1,7;3;0,04
".. Aborto por razões médicas";117;117;26977,69;17971,76;9005,93;230,58;230,58;244;2,1;-;-
".. Outras gravidezes que terminam em aborto";7930;7930;2139135,44;1488283,26;650423,14;269,75;269,75;14379;1,8;2;0,03
".. Edema protein transt hipertens grav parto puerp";9602;9602;7198680,36;4860658,51;2338021,85;749,71;749,71;39620;4,1;15;0,16
".. Placent prév descol premat plac hemorr antepart";897;897;778014,91;505984,22;272030,69;867,35;867,35;2992;3,3;5;0,56
".. Outr mot ass mãe rel cav fet amn pos prob part";24817;24817;18178807,81;11422988,84;6755778,62;732,51;732,51;71699;2,9;7;0,03
".. Trabalho de parto obstruído";6525;6525;5010852,00;3191746,87;1819105,13;767,95;767,95;18305;2,8;2;0,03
".. Hemorragia pós-parto";223;223;135441,30;102950,52;32490,78;607,36;607,36;679;3,0;1;0,45
".. Outras complicações da gravidez e do parto";51983;51983;32939567,92;21157335,49;11782232,43;633,66;633,66;150027;2,9;16;0,03
".. Parto único espontâneo";92536;92536;52667208,35;29315674,26;23351534,09;569,15;569,15;204794;2,2;22;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";6976;6976;2590494,60;2007181,21;583053,05;371,34;371,34;30705;4,4;13;0,19
"16 Algumas afec originadas no período perinatal";26303;26303;68782926,93;55922887,16;12860003,97;2615,02;2615,02;233046;8,9;1015;3,86
".. Feto e rec-nasc afet fat mat e compl grav parto";459;459;399351,71;317803,05;81548,66;870,05;870,05;2704;5,9;2;0,44
".. Ret cres fet desn fet tran gest curt baix peso";5508;5508;27050461,48;21950058,46;5100403,02;4911,12;4911,12;80638;14,6;347;6,30
".. Trauma durante o nascimento";66;66;102038,30;73589,80;28448,50;1546,03;1546,03;276;4,2;-;-
".. Hipóxia intrauterina e asfixia ao nascer";539;539;2348100,17;1941725,02;406375,15;4356,40;4356,40;7259;13,5;71;13,17
".. Outros transt respiratórios orig per perinatal";6343;6343;28422072,90;23404789,69;5017283,21;4480,86;4480,86;76494;12,1;484;7,63
".. Doenças infecciosas e parasitárias congênitas";1125;1125;1516807,35;1180377,79;336429,56;1348,27;1348,27;9086;8,1;30;2,67
".. Outras infecções específicas do período perinat";2014;2014;1422760,43;1140157,86;282602,57;706,44;706,44;11988;6,0;16;0,79
".. Doença hemolítica do feto e do recém-nascido";224;224;170476,29;136873,74;33602,55;761,05;761,05;1174;5,2;1;0,45
".. Outras afecções originadas no período perinatal";10025;10025;7350858,30;5777511,75;1573310,75;733,25;733,25;43427;4,3;64;0,64
"17 Malf cong deformid e anomalias cromossômicas";2711;2711;13321800,18;10066080,44;3255476,01;4913,98;4913,98;23373;8,6;161;5,94
".. Espinha bífida";60;60;292285,95;221542,58;70743,37;4871,43;4871,43;898;15,0;-;-
".. Outras malformações congênitas do sistema nerv";260;260;1137258,23;905762,46;231495,77;4374,07;4374,07;3344;12,9;21;8,08
".. Malformações congênitas do aparelho circulat";861;861;9095971,64;6714118,18;2381853,46;10564,43;10564,43;9965;11,6;94;10,92
".. Fenda labial e fenda palatina";71;71;120410,73;81953,46;38457,27;1695,93;1695,93;408;5,7;1;1,41
".. Ausência atresia e estenose do intestino delg";6;6;41666,85;35249,51;6417,34;6944,47;6944,47;106;17,7;1;16,67
".. Outras malformações congênitas aparelho digest";301;301;980780,28;815990,13;164790,15;3258,41;3258,41;2668;8,9;12;3,99
".. Testiculo não-descido";186;186;93313,16;57637,18;35539,51;501,68;501,68;309;1,7;-;-
".. Outras malformações do aparelho geniturinário";261;261;238463,63;181798,29;56558,08;913,65;913,65;1337;5,1;6;2,30
".. Deformidades congênitas do quadril";50;50;57656,76;45337,41;12319,35;1153,14;1153,14;183;3,7;1;2,00
".. Deformidades congênitas dos pés";50;50;23208,07;15967,75;7240,32;464,16;464,16;159;3,2;1;2,00
".. Outr malform e deform congên aparelho osteomusc";240;240;671604,13;551403,71;120200,42;2798,35;2798,35;1744;7,3;10;4,17
".. Outras malformações congênitas";324;324;496204,32;379571,08;116633,24;1531,49;1531,49;1828;5,6;11;3,40
".. Anomalias cromossômicas NCOP";41;41;72976,43;59748,70;13227,73;1779,91;1779,91;424;10,3;3;7,32
"18 Sint sinais e achad anorm ex clín e laborat";15434;15435;16562575,88;13562979,23;2978695,91;1073,05;1073,12;78504;5,1;1391;9,01
".. Dor abdominal e pélvica";3392;3392;4930739,27;4159511,70;769601,85;1453,64;1453,64;17064;5,0;298;8,79
".. Febre de origem desconhecida";570;570;206524,83;172791,70;33733,13;362,32;362,32;1628;2,9;3;0,53
".. Senilidade";2;2;359,68;308,81;50,87;179,84;179,84;8;4,0;-;-
".. Outr sist sinais achad anorm ex clín labor NCOP";11470;11471;11424952,10;9230367,02;2175310,06;995,99;996,07;59804;5,2;1090;9,50
"19 Lesões enven e alg out conseq causas externas";82314;82370;101250600,46;81819924,24;19401413,26;1229,22;1230,05;431393;5,2;1980;2,41
".. Fratura do crânio e dos ossos da face";1850;1850;3029932,85;2460440,86;569491,99;1637,80;1637,80;8795;4,8;13;0,70
".. Fratura do pescoço tórax ou pelve";1460;1460;3708862,97;3150691,46;558095,71;2540,32;2540,32;11283;7,7;27;1,85
".. Fratura do fêmur";7359;7359;17843905,25;15315291,47;2526928,72;2424,77;2424,77;59346;8,1;265;3,60
".. Fratura de outros ossos dos membros";28977;28978;23499040,90;18143755,72;5337158,62;810,93;810,95;117257;4,0;36;0,12
".. Fraturas envolvendo múltiplas regiões do corpo";3065;3065;1299804,90;1129546,57;170258,33;424,08;424,08;17408;5,7;54;1,76
".. Luxações entorse distensão reg esp e múlt corpo";3292;3292;2423659,62;1885804,64;536047,35;736,23;736,23;12109;3,7;15;0,46
".. Traumatismo do olho e da órbita ocular";183;183;155153,01;116215,39;38937,62;847,83;847,83;447;2,4;1;0,55
".. Traumatismo intracraniano";7572;7572;13460563,40;10901468,27;2559095,13;1777,68;1777,68;47021;6,2;705;9,31
".. Traumatismo de outros órgãos internos";2411;2411;6473830,96;5146493,64;1326293,51;2685,12;2685,12;17248;7,2;194;8,05
".. Lesões esmag amput traumát reg esp e múlt corpo";1132;1132;956800,82;713910,45;242732,90;845,23;845,23;4499;4,0;26;2,30
".. Outr traum reg espec não espec e múltipl corpo";11830;11832;10536732,85;8346727,08;2186347,13;890,53;890,68;55267;4,7;257;2,17
".. Efeitos corpo estranho através de orifício nat";791;791;1020804,55;832795,32;188009,23;1290,52;1290,52;2283;2,9;22;2,78
".. Queimadura e corrosões";1770;1770;3832394,39;2745625,33;1085982,71;2165,19;2165,19;12920;7,3;48;2,71
".. Envenenamento por drogas e substâncias biológ";1089;1089;696408,99;600613,31;95795,68;639,49;639,49;3973;3,6;41;3,76
".. Efeitos tóxicos subst origem princ não-medicin";2465;2465;847332,04;728575,99;118704,69;343,75;343,75;8073;3,3;36;1,46
".. Síndromes de maus tratos";24;24;18745,22;16278,59;2466,63;781,05;781,05;107;4,5;1;4,17
".. Outros efeitos e não espec de causas externas";327;327;188214,34;161119,49;27094,85;575,58;575,58;1438;4,4;7;2,14
".. Cert compl prec traum compl cirúrg ass méd NCOP";6014;6014;9774480,69;8174702,04;1598594,24;1625,29;1625,29;44871;7,5;213;3,54
".. Seqüel traum enven e outr conseq causas extern";703;756;1483932,71;1249868,62;233378,22;1962,87;2110,86;7048;10,0;19;2,70
"21 Contatos com serviços de saúde";11266;11266;9865721,65;6602567,61;3261809,04;875,71;875,71;24570;2,2;106;0,94
".. Pessoas em contato com serv saúde exame invest";2881;2881;380624,15;286612,88;94011,27;132,12;132,12;4019;1,4;64;2,22
".. Estado infec assint vírus imunodef humana [HIV]";1;1;1176,95;770,69;406,26;1176,95;1176,95;7;7,0;-;-
".. Outr pess riscos pot à saúde rel doenças transm";19;19;5231,02;4103,52;1127,50;275,32;275,32;48;2,5;1;5,26
".. Anticoncepção";2520;2520;1727161,14;1069444,43;657377,69;685,38;685,38;5903;2,3;-;-
".. Rastreamento pré-natal e outr superv da gravid";181;181;97391,05;61371,62;36019,43;538,07;538,07;396;2,2;-;-
".. Nascidos vivos segundo o local de nascimento";63;63;18767,32;14517,87;4249,45;297,89;297,89;164;2,6;-;-
".. Assistência e exame pós-natal";93;93;10742,83;7488,06;3254,77;115,51;115,51;189;2,0;-;-
".. Pessoas contato serv saúde cuidados proc espec";4152;4152;3495609,62;1743954,49;1750721,20;841,91;841,91;6098;1,5;14;0,34
".. Pessoas contato serv saúde por outras razões";1356;1356;4129017,57;3414304,05;714641,47;3045,00;3045,00;7746;5,7;27;1,99
"Total";831058;838833;991066994,93;803537831,08;187400730,05;1181,48;1192,54;4612322;5,5;41591;5,00
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
