 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jun/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Infecções da pele e do tecido subcutâneo";7374;7374;3925054,18;3302020,38;623033,80;532,28;532,28;42432;5,8;92;1,25
".. Outras doenças da pele e do tecido subcutâneo";8322;8417;6580018,02;5130139,66;1435576,76;781,75;790,68;54713;6,6;227;2,73
"13 Doenças sist osteomuscular e tec conjuntivo";8452;8517;10752235,28;8970221,64;1773868,29;1262,44;1272,15;52736;6,2;75;0,89
".. Artrite reumatóide e outr poliartropatias infl";919;921;608922,46;533405,18;75517,28;661,15;662,59;4431;4,8;4;0,44
".. Artrose";336;341;919198,28;835297,16;83901,12;2695,60;2735,71;2554;7,6;1;0,30
".. Deformidades adquiridas das articulações";127;127;90919,59;67616,44;22881,85;715,90;715,90;328;2,6;-;-
".. Outros transtronos articulares";1374;1374;1068099,68;854289,03;213579,44;777,37;777,37;7300;5,3;8;0,58
".. Doenças sistêmicas do tecido conjuntivo";467;515;489738,87;439345,30;50393,57;950,95;1048,69;5127;11,0;18;3,85
".. Transt discais cervic e outr transt disc interv";588;588;2553363,18;2122517,32;429908,60;4342,45;4342,45;4729;8,0;3;0,51
".. Outras dorsopatias";1198;1200;1316861,19;1114290,57;202570,62;1097,38;1099,22;7516;6,3;11;0,92
".. Transtornos do tecido mole";1176;1176;652867,55;511828,28;141039,27;555,16;555,16;4570;3,9;6;0,51
".. Transtornos da densidade e da estrutura ósseas";774;775;1137760,32;949384,38;182886,84;1468,08;1469,97;4781;6,2;6;0,78
".. Osteomielite";901;906;1051611,55;829507,00;221551,71;1160,72;1167,16;8112;9,0;10;1,11
".. Outras doenças sist osteomuscular e tec conjunt";592;594;862892,61;712740,98;149637,99;1452,68;1457,59;3288;5,6;8;1,35
"14 Doenças do aparelho geniturinário";46199;46200;46389176,38;38756231,01;7612744,87;1004,09;1004,12;248274;5,4;2028;4,39
".. Síndrome nefríticas aguda e rapidamente progres";384;384;210307,13;182314,65;27992,48;547,67;547,67;2318;6,0;3;0,78
".. Outras doenças glomerulares";776;776;608913,04;541937,86;66975,18;784,68;784,68;5898;7,6;10;1,29
".. Doenças renais túbulo-intersticiais";5205;5205;2770208,47;2421231,78;348554,91;532,22;532,22;25302;4,9;133;2,56
".. Insuficiência renal";8838;8838;28163445,04;23441208,55;4722213,37;3186,63;3186,63;83008;9,4;1190;13,46
".. Urolitíase";4839;4839;3087696,97;2558122,81;515236,14;638,09;638,09;17865;3,7;26;0,54
".. Cistite";1348;1348;536558,00;472166,88;64319,07;398,04;398,04;6367;4,7;34;2,52
".. Outras doenças do aparelho urinário";16842;16843;7445736,62;6521288,44;921894,50;442,07;442,09;84400;5,0;593;3,52
".. Hiperplasia da próstata";319;319;261251,22;172589,38;88661,84;818,97;818,97;1724;5,4;3;0,94
".. Outros transtornos da próstata";82;82;23148,72;20123,31;3025,41;282,30;282,30;350;4,3;4;4,88
".. Hidrocele e espermatocele";170;170;54628,83;39077,95;15550,88;321,35;321,35;358;2,1;1;0,59
".. Preprúcio redundante fimose e parafimose";460;460;120716,25;64048,97;56009,92;262,43;262,43;761;1,7;1;0,22
".. Outras doenças dos órgãos genitais masculinos";1143;1143;425661,67;285747,75;139654,81;372,41;372,41;3411;3,0;5;0,44
".. Transtornos da mama";418;418;163500,58;114615,78;48754,63;391,15;391,15;972;2,3;3;0,72
".. Salpingite e ooforite";446;446;266335,96;196887,11;69448,85;597,17;597,17;1212;2,7;1;0,22
".. Doença inflamatória do colo do útero";14;14;4442,71;3444,00;998,71;317,34;317,34;21;1,5;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1255;1255;469540,38;397536,17;72004,21;374,14;374,14;4202;3,3;7;0,56
".. Endometriose";209;209;138913,01;99046,65;39866,36;664,66;664,66;577;2,8;2;0,96
".. Prolapso genital feminino";496;496;267867,22;168686,26;98708,53;540,05;540,05;1301;2,6;1;0,20
".. Transt não-inflam ovário tromp Falópio lig larg";811;811;561498,31;428742,95;132366,82;692,35;692,35;2557;3,2;3;0,37
".. Transtornos da menstruação";158;158;39186,71;31887,86;7159,99;248,02;248,02;331;2,1;-;-
".. Transt menopáusicos e outr transt perimenopáus";40;40;11368,52;9285,32;2083,20;284,21;284,21;119;3,0;2;5,00
".. Infertilidade feminina";2;2;698,34;404,90;293,44;349,17;349,17;4;2,0;-;-
".. Outros transtornos do aparelho geniturinário";1944;1944;757552,68;585835,68;170971,62;389,69;389,69;5216;2,7;6;0,31
"15 Gravidez parto e puerpério";198984;198984;117566202,44;71639907,27;45925436,08;590,83;590,83;518378;2,6;81;0,04
".. Aborto espontâneo";6878;6878;1423067,22;939216,77;483850,45;206,90;206,90;11002;1,6;3;0,04
".. Aborto por razões médicas";145;145;34416,00;22577,12;11838,88;237,35;237,35;261;1,8;-;-
".. Outras gravidezes que terminam em aborto";7420;7420;2038086,77;1423013,93;614454,32;274,67;274,67;13372;1,8;1;0,01
".. Edema protein transt hipertens grav parto puerp";9027;9027;6720452,66;4523919,43;2196533,23;744,48;744,48;37527;4,2;6;0,07
".. Placent prév descol premat plac hemorr antepart";760;760;650543,23;424470,98;226072,25;855,98;855,98;2382;3,1;1;0,13
".. Outr mot ass mãe rel cav fet amn pos prob part";23521;23521;17272129,19;10855083,49;6417045,70;734,33;734,33;67741;2,9;11;0,05
".. Trabalho de parto obstruído";6500;6500;4982608,51;3162714,47;1819894,04;766,56;766,56;17806;2,7;6;0,09
".. Hemorragia pós-parto";237;237;114961,96;85401,17;29560,79;485,07;485,07;631;2,7;1;0,42
".. Outras complicações da gravidez e do parto";50111;50111;31823344,64;20418134,71;11405099,53;635,06;635,06;144994;2,9;19;0,04
".. Parto único espontâneo";87619;87619;49917127,73;27774181,30;22142946,43;569,71;569,71;192854;2,2;24;0,03
".. Compl pred rel puerpério e outr afecç obst NCOP";6766;6766;2589464,53;2011193,90;578140,46;382,72;382,72;29808;4,4;9;0,13
"16 Algumas afec originadas no período perinatal";24546;24546;63967990,61;52074071,30;11893919,31;2606,05;2606,05;218081;8,9;907;3,70
".. Feto e rec-nasc afet fat mat e compl grav parto";435;435;303874,74;239750,84;64123,90;698,56;698,56;2510;5,8;2;0,46
".. Ret cres fet desn fet tran gest curt baix peso";4996;4996;24777339,67;20096178,90;4681160,77;4959,44;4959,44;75485;15,1;281;5,62
".. Trauma durante o nascimento";56;56;70722,45;54091,70;16630,75;1262,90;1262,90;309;5,5;-;-
".. Hipóxia intrauterina e asfixia ao nascer";532;532;2489930,45;2068138,70;421791,75;4680,32;4680,32;6868;12,9;79;14,85
".. Outros transt respiratórios orig per perinatal";6067;6067;26766605,15;22094247,68;4672357,47;4411,84;4411,84;71931;11,9;452;7,45
".. Doenças infecciosas e parasitárias congênitas";1083;1083;1435553,45;1142632,69;292920,76;1325,53;1325,53;8757;8,1;23;2,12
".. Outras infecções específicas do período perinat";1777;1777;1372229,86;1083185,64;289044,22;772,22;772,22;10834;6,1;15;0,84
".. Doença hemolítica do feto e do recém-nascido";211;211;152580,55;124568,73;28011,82;723,13;723,13;1239;5,9;-;-
".. Outras afecções originadas no período perinatal";9389;9389;6599154,29;5171276,42;1427877,87;702,86;702,86;40148;4,3;55;0,59
"17 Malf cong deformid e anomalias cromossômicas";2611;2611;12641399,87;9501382,76;3139627,62;4841,59;4841,59;22583;8,6;151;5,78
".. Espinha bífida";55;55;241272,72;173110,08;68162,64;4386,78;4386,78;649;11,8;1;1,82
".. Outras malformações congênitas do sistema nerv";204;204;697613,39;553278,75;144334,64;3419,67;3419,67;2720;13,3;9;4,41
".. Malformações congênitas do aparelho circulat";888;888;9036157,62;6686441,23;2349716,39;10175,85;10175,85;10306;11,6;83;9,35
".. Fenda labial e fenda palatina";95;95;143467,07;85607,78;57859,29;1510,18;1510,18;399;4,2;1;1,05
".. Ausência atresia e estenose do intestino delg";14;14;93060,85;80156,58;12904,27;6647,20;6647,20;161;11,5;-;-
".. Outras malformações congênitas aparelho digest";273;273;676918,01;553076,40;123841,61;2479,55;2479,55;2280;8,4;11;4,03
".. Testiculo não-descido";151;151;81307,49;49218,12;31699,88;538,46;538,46;225;1,5;-;-
".. Outras malformações do aparelho geniturinário";272;272;293469,12;223216,45;70252,67;1078,93;1078,93;1420;5,2;5;1,84
".. Deformidades congênitas do quadril";47;47;36235,82;28311,01;7924,81;770,97;770,97;184;3,9;-;-
".. Deformidades congênitas dos pés";57;57;30375,82;21027,01;9348,81;532,91;532,91;126;2,2;-;-
".. Outr malform e deform congên aparelho osteomusc";227;227;591219,99;479294,94;111925,05;2604,49;2604,49;1639;7,2;15;6,61
".. Outras malformações congênitas";283;283;457807,67;352623,26;105184,41;1617,69;1617,69;1660;5,9;19;6,71
".. Anomalias cromossômicas NCOP";45;45;262494,30;216021,15;46473,15;5833,21;5833,21;814;18,1;7;15,56
"18 Sint sinais e achad anorm ex clín e laborat";14853;14853;15668635,00;12858354,82;2785042,87;1054,91;1054,91;74746;5,0;1368;9,21
".. Dor abdominal e pélvica";3412;3412;5017623,88;4235201,20;782223,59;1470,58;1470,58;17501;5,1;299;8,76
".. Febre de origem desconhecida";548;548;233053,87;199374,35;33679,52;425,28;425,28;1853;3,4;5;0,91
".. Senilidade";9;9;1037,74;879,15;158,59;115,30;115,30;15;1,7;2;22,22
".. Outr sist sinais achad anorm ex clín labor NCOP";10884;10884;10416919,51;8422900,12;1968981,17;957,09;957,09;55377;5,1;1062;9,76
"19 Lesões enven e alg out conseq causas externas";77856;77908;95073030,37;76766881,91;18264012,60;1220,32;1221,14;401296;5,2;1899;2,44
".. Fratura do crânio e dos ossos da face";1716;1716;2842861,77;2312927,40;529934,37;1656,68;1656,68;8367;4,9;4;0,23
".. Fratura do pescoço tórax ou pelve";1342;1342;3201189,17;2710958,90;490230,27;2385,39;2385,39;10061;7,5;34;2,53
".. Fratura do fêmur";7272;7272;17542243,99;15114028,65;2426390,70;2412,30;2412,30;57341;7,9;262;3,60
".. Fratura de outros ossos dos membros";27199;27199;22735272,99;17539853,16;5166472,54;835,89;835,89;107921;4,0;41;0,15
".. Fraturas envolvendo múltiplas regiões do corpo";2952;2952;1293096,34;1125507,97;167588,37;438,04;438,04;17381;5,9;59;2,00
".. Luxações entorse distensão reg esp e múlt corpo";3184;3184;2263527,73;1759374,66;500378,68;710,91;710,91;11422;3,6;17;0,53
".. Traumatismo do olho e da órbita ocular";160;160;130324,79;95063,36;35261,43;814,53;814,53;410;2,6;-;-
".. Traumatismo intracraniano";6997;6997;11917923,11;9592447,34;2325452,65;1703,29;1703,29;42697;6,1;665;9,50
".. Traumatismo de outros órgãos internos";2238;2238;5800334,28;4616441,81;1183892,47;2591,75;2591,75;14921;6,7;185;8,27
".. Lesões esmag amput traumát reg esp e múlt corpo";1176;1176;939356,42;691021,49;247232,64;798,77;798,77;4101;3,5;16;1,36
".. Outr traum reg espec não espec e múltipl corpo";11346;11346;10048408,75;7945248,63;2100861,85;885,63;885,63;52738;4,6;272;2,40
".. Efeitos corpo estranho através de orifício nat";811;811;1180584,26;965914,09;214331,21;1455,71;1455,71;2674;3,3;26;3,21
".. Queimadura e corrosões";1728;1728;3715884,85;2650890,60;1063377,97;2150,40;2150,40;11312;6,5;55;3,18
".. Envenenamento por drogas e substâncias biológ";919;919;565265,79;488362,77;76830,97;615,09;615,09;3445;3,7;36;3,92
".. Efeitos tóxicos subst origem princ não-medicin";2099;2099;754990,40;652879,11;102111,29;359,69;359,69;7114;3,4;18;0,86
".. Síndromes de maus tratos";33;33;6680,15;5647,39;1032,76;202,43;202,43;58;1,8;-;-
".. Outros efeitos e não espec de causas externas";353;353;138666,33;118927,48;19738,85;392,82;392,82;1217;3,4;14;3,97
".. Cert compl prec traum compl cirúrg ass méd NCOP";5622;5622;8404240,83;7032741,79;1369749,34;1494,88;1494,88;41555;7,4;178;3,17
".. Seqüel traum enven e outr conseq causas extern";709;761;1592178,42;1348645,31;243144,24;2092,22;2245,67;6561;9,3;17;2,40
"21 Contatos com serviços de saúde";10690;10691;9651919,49;6557500,69;3092798,28;902,81;902,89;22879;2,1;74;0,69
".. Pessoas em contato com serv saúde exame invest";2852;2853;296204,80;237315,11;58750,83;103,82;103,86;4334;1,5;46;1,61
".. Estado infec assint vírus imunodef humana [HIV]";6;6;4546,26;3038,21;1508,05;757,71;757,71;20;3,3;-;-
".. Outr pess riscos pot à saúde rel doenças transm";21;21;12895,67;10191,21;2704,46;614,08;614,08;51;2,4;-;-
".. Anticoncepção";2405;2405;1634887,17;1016584,67;618302,50;679,79;679,79;5845;2,4;1;0,04
".. Rastreamento pré-natal e outr superv da gravid";160;160;88460,57;55002,47;33458,10;552,88;552,88;386;2,4;-;-
".. Nascidos vivos segundo o local de nascimento";69;69;24346,81;19443,25;4903,56;352,85;352,85;250;3,6;-;-
".. Assistência e exame pós-natal";85;85;11155,25;7481,93;3673,32;131,24;131,24;166;2,0;-;-
".. Pessoas contato serv saúde cuidados proc espec";3966;3966;3186977,87;1557169,27;1628326,94;803,57;803,57;5618;1,4;5;0,13
".. Pessoas contato serv saúde por outras razões";1126;1126;4392445,09;3651274,57;741170,52;3900,93;3900,93;6209;5,5;22;1,95
"Total";792827;800820;951197580,52;772021372,25;179028870,40;1187,78;1199,75;4405395;5,6;41611;5,25
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
