 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jul/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"12 Doenças da pele e do tecido subcutâneo";16631;16724;10989405,20;8797044,53;2174846,67;657,10;660,78;104336;6,3;346;2,08
".. Infecções da pele e do tecido subcutâneo";7687;7687;3843534,29;3213813,05;629516,67;500,00;500,00;43962;5,7;96;1,25
".. Outras doenças da pele e do tecido subcutâneo";8944;9037;7145870,91;5583231,48;1545330,00;790,73;798,96;60374;6,8;250;2,80
"13 Doenças sist osteomuscular e tec conjuntivo";8692;8756;11513938,73;9626738,99;1882852,60;1314,98;1324,66;55328;6,4;95;1,09
".. Artrite reumatóide e outr poliartropatias infl";879;881;592047,32;515184,61;75648,00;672,02;673,55;4507;5,1;8;0,91
".. Artrose";391;398;1121288,72;1025668,13;95620,59;2817,31;2867,75;3169;8,1;1;0,26
".. Deformidades adquiridas das articulações";136;136;103187,13;75311,09;27876,04;758,73;758,73;313;2,3;2;1,47
".. Outros transtronos articulares";1463;1463;1276865,41;1030152,59;245871,45;872,77;872,77;8005;5,5;10;0,68
".. Doenças sistêmicas do tecido conjuntivo";528;572;426193,97;382951,68;43242,29;745,09;807,19;4670;8,8;15;2,84
".. Transt discais cervic e outr transt disc interv";580;580;2706258,55;2244745,08;461513,47;4665,96;4665,96;5457;9,4;7;1,21
".. Outras dorsopatias";1212;1212;1461673,44;1228613,97;233059,47;1206,00;1206,00;7016;5,8;12;0,99
".. Transtornos do tecido mole";1158;1158;595196,72;459759,54;135024,58;513,99;513,99;4361;3,8;9;0,78
".. Transtornos da densidade e da estrutura ósseas";812;814;1226858,25;1025324,93;200207,71;1507,20;1510,91;4989;6,1;11;1,35
".. Osteomielite";938;944;1100720,25;877913,47;222253,93;1166,02;1173,48;9255;9,9;12;1,28
".. Outras doenças sist osteomuscular e tec conjunt";595;598;903648,97;761113,90;142535,07;1511,12;1518,74;3586;6,0;8;1,34
"14 Doenças do aparelho geniturinário";48020;48020;51736685,44;43131493,73;8592329,11;1077,40;1077,40;261974;5,5;2267;4,72
".. Síndrome nefríticas aguda e rapidamente progres";391;391;212073,61;184971,36;27102,25;542,39;542,39;2378;6,1;1;0,26
".. Outras doenças glomerulares";825;825;604107,88;538526,51;65509,32;732,25;732,25;5873;7,1;6;0,73
".. Doenças renais túbulo-intersticiais";5327;5327;2743851,56;2398295,58;345100,04;515,08;515,08;25725;4,8;132;2,48
".. Insuficiência renal";9465;9465;32997319,69;27400725,03;5596472,81;3486,25;3486,25;90596;9,6;1360;14,37
".. Urolitíase";5022;5022;3025414,61;2510869,77;504185,03;602,43;602,43;17887;3,6;22;0,44
".. Cistite";1318;1318;593024,91;523493,75;69347,96;449,94;449,94;6154;4,7;51;3,87
".. Outras doenças do aparelho urinário";17246;17246;7836807,16;6856599,05;979765,41;454,41;454,41;89111;5,2;658;3,82
".. Hiperplasia da próstata";346;346;340333,43;236403,01;103930,42;983,62;983,62;2039;5,9;6;1,73
".. Outros transtornos da próstata";104;104;22468,65;18996,46;3472,19;216,04;216,04;498;4,8;2;1,92
".. Hidrocele e espermatocele";180;180;55569,53;41084,28;14485,25;308,72;308,72;397;2,2;1;0,56
".. Preprúcio redundante fimose e parafimose";517;517;128034,08;65335,62;62260,22;247,65;247,65;659;1,3;2;0,39
".. Outras doenças dos órgãos genitais masculinos";1281;1281;521955,05;356368,88;165161,86;407,46;407,46;3784;3,0;11;0,86
".. Transtornos da mama";471;471;181914,36;123345,28;58438,91;386,23;386,23;1284;2,7;-;-
".. Salpingite e ooforite";481;481;262149,83;191301,57;70848,26;545,01;545,01;1278;2,7;2;0,42
".. Doença inflamatória do colo do útero";15;15;9826,33;8307,67;1518,66;655,09;655,09;29;1,9;1;6,67
".. Outras doenças inflamat órgãos pélvicos femin";1236;1236;447591,01;376907,30;70683,71;362,13;362,13;4244;3,4;5;0,40
".. Endometriose";244;244;170258,45;122046,77;47977,35;697,78;697,78;696;2,9;-;-
".. Prolapso genital feminino";539;539;299067,15;192390,88;106676,27;554,86;554,86;1370;2,5;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";827;827;535920,14;408074,15;127845,99;648,03;648,03;2576;3,1;2;0,24
".. Transtornos da menstruação";151;151;37632,19;30085,38;7546,81;249,22;249,22;265;1,8;-;-
".. Transt menopáusicos e outr transt perimenopáus";53;53;11063,82;8391,45;2672,37;208,75;208,75;92;1,7;-;-
".. Infertilidade feminina";5;5;1878,72;1145,47;733,25;375,74;375,74;11;2,2;-;-
".. Outros transtornos do aparelho geniturinário";1976;1976;698423,28;537828,51;160594,77;353,45;353,45;5028;2,5;5;0,25
"15 Gravidez parto e puerpério";201439;201439;118826510,87;72345564,02;46480269,98;589,89;589,89;525473;2,6;76;0,04
".. Aborto espontâneo";6994;6994;1450226,02;957506,04;492719,98;207,35;207,35;11455;1,6;4;0,06
".. Aborto por razões médicas";121;121;28119,98;18740,59;9379,39;232,40;232,40;246;2,0;-;-
".. Outras gravidezes que terminam em aborto";8076;8076;2232036,54;1557132,64;674357,20;276,38;276,38;14925;1,8;2;0,02
".. Edema protein transt hipertens grav parto puerp";9324;9324;6974845,43;4703658,24;2271187,19;748,05;748,05;38635;4,1;6;0,06
".. Placent prév descol premat plac hemorr antepart";820;820;707409,17;458649,78;248759,39;862,69;862,69;2849;3,5;-;-
".. Outr mot ass mãe rel cav fet amn pos prob part";23921;23921;17423961,06;10923217,13;6500743,93;728,40;728,40;68741;2,9;6;0,03
".. Trabalho de parto obstruído";6298;6298;4827119,68;3064826,50;1762293,18;766,45;766,45;17796;2,8;2;0,03
".. Hemorragia pós-parto";202;202;111050,15;84193,54;26856,61;549,75;549,75;601;3,0;2;0,99
".. Outras complicações da gravidez e do parto";50123;50123;31817594,36;20429568,26;11388026,10;634,79;634,79;145391;2,9;24;0,05
".. Parto único espontâneo";89012;89012;50762940,04;28221131,68;22541808,36;570,29;570,29;195886;2,2;19;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";6548;6548;2491208,44;1926939,62;564138,65;380,45;380,45;28948;4,4;11;0,17
"16 Algumas afec originadas no período perinatal";24702;24702;65218895,86;53106012,71;12112883,15;2640,23;2640,23;218790;8,9;878;3,55
".. Feto e rec-nasc afet fat mat e compl grav parto";434;434;310397,32;235121,67;75275,65;715,20;715,20;2412;5,6;4;0,92
".. Ret cres fet desn fet tran gest curt baix peso";5010;5010;24803969,46;20138218,66;4665750,80;4950,89;4950,89;73063;14,6;272;5,43
".. Trauma durante o nascimento";56;56;43622,58;32014,33;11608,25;778,97;778,97;246;4,4;-;-
".. Hipóxia intrauterina e asfixia ao nascer";498;498;2312976,02;1901026,26;411949,76;4644,53;4644,53;6212;12,5;61;12,25
".. Outros transt respiratórios orig per perinatal";5974;5974;27925089,28;23054183,28;4870906,00;4674,44;4674,44;73695;12,3;458;7,67
".. Doenças infecciosas e parasitárias congênitas";1060;1060;1714448,24;1367588,93;346859,31;1617,40;1617,40;8800;8,3;30;2,83
".. Outras infecções específicas do período perinat";1852;1852;1437035,74;1150695,73;286340,01;775,94;775,94;11385;6,1;11;0,59
".. Doença hemolítica do feto e do recém-nascido";279;279;171637,25;144561,54;27075,71;615,19;615,19;1555;5,6;-;-
".. Outras afecções originadas no período perinatal";9539;9539;6499719,97;5082602,31;1417117,66;681,38;681,38;41422;4,3;42;0,44
"17 Malf cong deformid e anomalias cromossômicas";2828;2828;12607206,38;9541493,88;3064528,25;4457,99;4457,99;22756;8,0;151;5,34
".. Espinha bífida";60;60;202111,47;148043,96;54067,51;3368,52;3368,52;774;12,9;1;1,67
".. Outras malformações congênitas do sistema nerv";289;289;1012596,11;782150,57;230445,54;3503,79;3503,79;3342;11,6;23;7,96
".. Malformações congênitas do aparelho circulat";849;849;8420680,99;6276171,52;2144509,47;9918,35;9918,35;9360;11,0;71;8,36
".. Fenda labial e fenda palatina";111;111;200374,43;127478,50;72895,93;1805,18;1805,18;426;3,8;1;0,90
".. Ausência atresia e estenose do intestino delg";6;6;37774,49;31563,87;6210,62;6295,75;6295,75;99;16,5;2;33,33
".. Outras malformações congênitas aparelho digest";281;281;844558,43;688651,76;155906,67;3005,55;3005,55;2320;8,3;10;3,56
".. Testiculo não-descido";193;193;112850,11;70383,21;41736,40;584,72;584,72;299;1,5;-;-
".. Outras malformações do aparelho geniturinário";280;280;201330,59;149470,54;51406,30;719,04;719,04;1119;4,0;5;1,79
".. Deformidades congênitas do quadril";51;51;45666,31;36296,14;9370,17;895,42;895,42;221;4,3;2;3,92
".. Deformidades congênitas dos pés";84;84;39584,09;27389,47;12194,62;471,24;471,24;188;2,2;-;-
".. Outr malform e deform congên aparelho osteomusc";269;269;714829,29;586584,34;128244,95;2657,36;2657,36;1656;6,2;13;4,83
".. Outras malformações congênitas";305;305;499427,01;397052,62;102374,39;1637,47;1637,47;1982;6,5;16;5,25
".. Anomalias cromossômicas NCOP";50;50;275423,06;220257,38;55165,68;5508,46;5508,46;970;19,4;7;14,00
"18 Sint sinais e achad anorm ex clín e laborat";15245;15245;16469222,64;13486921,13;2951312,65;1080,30;1080,30;79964;5,2;1477;9,69
".. Dor abdominal e pélvica";3333;3333;5208665,67;4414885,48;793308,00;1562,76;1562,76;17718;5,3;334;10,02
".. Febre de origem desconhecida";447;447;180017,44;151419,26;28598,18;402,72;402,72;1794;4,0;4;0,89
".. Senilidade";6;6;2441,32;2241,01;200,31;406,89;406,89;26;4,3;1;16,67
".. Outr sist sinais achad anorm ex clín labor NCOP";11459;11459;11078098,21;8918375,38;2129206,16;966,76;966,76;60426;5,3;1138;9,93
"19 Lesões enven e alg out conseq causas externas";83534;83587;102914642,15;83216281,99;19656383,20;1231,23;1232,01;437011;5,2;2094;2,51
".. Fratura do crânio e dos ossos da face";1912;1912;3196959,99;2584126,53;612833,46;1672,05;1672,05;9123;4,8;10;0,52
".. Fratura do pescoço tórax ou pelve";1486;1486;3657286,96;3076622,73;580664,23;2461,16;2461,16;11465;7,7;40;2,69
".. Fratura do fêmur";8171;8171;19379805,86;16728451,39;2648444,44;2371,78;2371,78;63178;7,7;298;3,65
".. Fratura de outros ossos dos membros";29030;29030;23864248,10;18402437,32;5436406,42;822,05;822,05;115832;4,0;60;0,21
".. Fraturas envolvendo múltiplas regiões do corpo";3329;3329;1495863,01;1291305,17;204557,84;449,34;449,34;19714;5,9;64;1,92
".. Luxações entorse distensão reg esp e múlt corpo";3330;3330;2458871,90;1926361,17;531091,87;738,40;738,40;12596;3,8;12;0,36
".. Traumatismo do olho e da órbita ocular";164;164;156390,37;114076,54;42313,83;953,60;953,60;403;2,5;-;-
".. Traumatismo intracraniano";7573;7573;13424377,07;10809090,63;2615263,32;1772,66;1772,66;46717;6,2;729;9,63
".. Traumatismo de outros órgãos internos";2263;2263;5911806,55;4750211,65;1161240,49;2612,38;2612,38;15617;6,9;201;8,88
".. Lesões esmag amput traumát reg esp e múlt corpo";1282;1282;1070335,66;805289,07;263275,00;834,90;834,90;4599;3,6;18;1,40
".. Outr traum reg espec não espec e múltipl corpo";12093;12093;10389915,53;8243488,78;2141037,70;859,17;859,17;58653;4,9;296;2,45
".. Efeitos corpo estranho através de orifício nat";834;834;1095229,52;891646,72;203470,96;1313,22;1313,22;2481;3,0;37;4,44
".. Queimadura e corrosões";1937;1937;4112876,90;2926764,20;1186112,70;2123,32;2123,32;13462;6,9;42;2,17
".. Envenenamento por drogas e substâncias biológ";949;949;561473,82;484300,66;77173,16;591,65;591,65;3403;3,6;25;2,63
".. Efeitos tóxicos subst origem princ não-medicin";1913;1913;662492,18;572752,11;89740,07;346,31;346,31;6454;3,4;29;1,52
".. Síndromes de maus tratos";30;30;5845,65;5018,60;827,05;194,85;194,85;61;2,0;-;-
".. Outros efeitos e não espec de causas externas";360;360;199077,27;169081,13;29996,14;552,99;552,99;1404;3,9;8;2,22
".. Cert compl prec traum compl cirúrg ass méd NCOP";6151;6151;9711945,91;8129946,76;1580588,29;1578,92;1578,92;45413;7,4;205;3,33
".. Seqüel traum enven e outr conseq causas extern";727;780;1559839,90;1305310,83;251346,23;1999,79;2145,58;6436;8,9;20;2,75
"21 Contatos com serviços de saúde";11376;11376;11174114,84;7560896,91;3610730,84;982,25;982,25;25595;2,2;95;0,84
".. Pessoas em contato com serv saúde exame invest";2966;2966;351744,26;282525,76;69218,50;118,59;118,59;4402;1,5;63;2,12
".. Estado infec assint vírus imunodef humana [HIV]";8;8;7075,19;4536,31;2538,88;884,40;884,40;39;4,9;-;-
".. Outr pess riscos pot à saúde rel doenças transm";27;27;8208,35;7048,43;1159,92;304,01;304,01;56;2,1;-;-
".. Anticoncepção";2449;2449;1666072,08;1037850,89;628221,19;680,31;680,31;6313;2,6;-;-
".. Rastreamento pré-natal e outr superv da gravid";170;170;123344,38;83322,86;40021,52;725,56;725,56;416;2,4;-;-
".. Nascidos vivos segundo o local de nascimento";52;52;20255,73;16091,97;4163,76;389,53;389,53;182;3,5;-;-
".. Assistência e exame pós-natal";51;51;5356,76;3723,51;1633,25;105,03;105,03;104;2,0;-;-
".. Pessoas contato serv saúde cuidados proc espec";4325;4325;3877392,30;1890198,04;1984707,17;896,51;896,51;6890;1,6;13;0,30
".. Pessoas contato serv saúde por outras razões";1328;1328;5114665,79;4235599,14;879066,65;3851,40;3851,40;7193;5,4;19;1,43
"Total";812429;820456;990642832,13;804399829,62;186092673,84;1207,43;1219,36;4565984;5,6;44362;5,46
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
