 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Ago/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras doenças da pele e do tecido subcutâneo";8797;8890;7004178,05;5492389,06;1499310,52;787,87;796,20;58777;6,7;271;3,08
"13 Doenças sist osteomuscular e tec conjuntivo";8974;9031;11594678,58;9650172,91;1941991,59;1283,88;1292,03;56253;6,3;89;0,99
".. Artrite reumatóide e outr poliartropatias infl";896;897;529762,82;461137,83;68624,99;590,59;591,25;4669;5,2;5;0,56
".. Artrose";358;363;1055551,04;962712,44;92838,60;2907,85;2948,47;2520;7,0;3;0,84
".. Deformidades adquiridas das articulações";150;150;88035,65;63331,42;24704,23;586,90;586,90;365;2,4;2;1,33
".. Outros transtronos articulares";1419;1419;1220569,16;977975,45;242516,64;860,16;860,16;8206;5,8;9;0,63
".. Doenças sistêmicas do tecido conjuntivo";508;547;438485,63;394402,27;43982,76;801,62;863,16;4757;9,4;15;2,95
".. Transt discais cervic e outr transt disc interv";647;647;2768360,76;2296975,49;471385,27;4278,76;4278,76;4819;7,4;4;0,62
".. Outras dorsopatias";1254;1255;1395697,83;1172420,25;223277,58;1112,11;1113,00;7077;5,6;6;0,48
".. Transtornos do tecido mole";1259;1259;675100,40;519026,11;153870,53;536,22;536,22;4574;3,6;12;0,95
".. Transtornos da densidade e da estrutura ósseas";777;779;1174716,76;984506,11;190210,65;1507,98;1511,86;5261;6,8;9;1,16
".. Osteomielite";1062;1069;1296045,59;1022170,26;273742,68;1212,39;1220,38;10305;9,7;16;1,51
".. Outras doenças sist osteomuscular e tec conjunt";644;646;952352,94;795515,28;156837,66;1474,23;1478,81;3700;5,7;8;1,24
"14 Doenças do aparelho geniturinário";48813;48814;51022130,70;42497075,69;8506553,87;1045,24;1045,26;262742;5,4;2167;4,44
".. Síndrome nefríticas aguda e rapidamente progres";392;392;208994,46;181020,93;27973,53;533,15;533,15;2261;5,8;1;0,26
".. Outras doenças glomerulares";830;830;607707,31;538714,62;68992,69;732,18;732,18;6134;7,4;5;0,60
".. Doenças renais túbulo-intersticiais";5287;5287;2705266,99;2359655,15;344026,62;511,68;511,68;25922;4,9;105;1,99
".. Insuficiência renal";9432;9432;31944464,97;26515757,27;5428265,26;3386,82;3386,82;89852;9,5;1263;13,39
".. Urolitíase";5244;5244;3178671,13;2626541,84;539602,64;606,15;606,15;18424;3,5;23;0,44
".. Cistite";1384;1384;542209,04;477476,04;64587,35;391,77;391,77;6367;4,6;44;3,18
".. Outras doenças do aparelho urinário";17534;17535;8102465,81;7094579,00;1006527,46;462,07;462,10;89488;5,1;689;3,93
".. Hiperplasia da próstata";347;347;259244,32;167249,54;91796,49;747,10;747,10;1715;4,9;6;1,73
".. Outros transtornos da próstata";104;104;40390,78;34266,50;6124,28;388,37;388,37;425;4,1;2;1,92
".. Hidrocele e espermatocele";192;192;60640,02;44169,38;16470,64;315,83;315,83;445;2,3;1;0,52
".. Preprúcio redundante fimose e parafimose";555;555;142356,34;75465,77;66452,33;256,50;256,50;709;1,3;-;-
".. Outras doenças dos órgãos genitais masculinos";1299;1299;522907,36;349382,60;173140,45;402,55;402,55;3921;3,0;5;0,38
".. Transtornos da mama";535;535;210969,19;144828,19;66076,93;394,33;394,33;1302;2,4;1;0,19
".. Salpingite e ooforite";488;488;287406,46;209870,16;76568,18;588,95;588,95;1250;2,6;1;0,20
".. Doença inflamatória do colo do útero";12;12;8753,54;6693,22;2060,32;729,46;729,46;56;4,7;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1236;1236;406381,37;343787,46;62484,63;328,79;328,79;4170;3,4;4;0,32
".. Endometriose";206;206;137269,85;99645,60;37624,25;666,36;666,36;556;2,7;2;0,97
".. Prolapso genital feminino";633;633;339072,38;215583,08;123489,30;535,66;535,66;1539;2,4;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";828;828;533117,83;404119,07;128889,48;643,86;643,86;2573;3,1;1;0,12
".. Transtornos da menstruação";209;209;49610,97;39839,54;9771,43;237,37;237,37;394;1,9;-;-
".. Transt menopáusicos e outr transt perimenopáus";60;60;19971,14;16401,22;3569,92;332,85;332,85;243;4,0;1;1,67
".. Infertilidade feminina";7;7;2222,31;1470,06;752,25;317,47;317,47;13;1,9;-;-
".. Outros transtornos do aparelho geniturinário";1999;1999;712037,13;550559,45;161307,44;356,20;356,20;4983;2,5;13;0,65
"15 Gravidez parto e puerpério";201616;201616;118164011,03;72105511,07;46058374,37;586,08;586,08;529007;2,6;59;0,03
".. Aborto espontâneo";7663;7663;1627357,24;1087244,78;540077,02;212,37;212,37;12510;1,6;4;0,05
".. Aborto por razões médicas";128;128;32984,76;22443,38;10541,38;257,69;257,69;309;2,4;1;0,78
".. Outras gravidezes que terminam em aborto";8865;8865;2389906,66;1665433,17;724423,69;269,59;269,59;15987;1,8;2;0,02
".. Edema protein transt hipertens grav parto puerp";9389;9389;6960922,20;4707390,62;2253531,58;741,39;741,39;39037;4,2;8;0,09
".. Placent prév descol premat plac hemorr antepart";765;765;671615,40;437407,46;234207,94;877,93;877,93;2458;3,2;-;-
".. Outr mot ass mãe rel cav fet amn pos prob part";24256;24256;17722170,06;11148574,08;6573555,63;730,63;730,63;70265;2,9;2;0,01
".. Trabalho de parto obstruído";6235;6235;4743408,64;3006200,44;1737208,20;760,77;760,77;17413;2,8;3;0,05
".. Hemorragia pós-parto";213;213;97454,58;72701,35;24753,23;457,53;457,53;576;2,7;-;-
".. Outras complicações da gravidez e do parto";50246;50246;31534968,36;20261312,21;11273656,15;627,61;627,61;146077;2,9;8;0,02
".. Parto único espontâneo";87179;87179;49807540,14;27692056,48;22115483,66;571,32;571,32;194518;2,2;20;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";6677;6677;2575682,99;2004747,10;570935,89;385,75;385,75;29857;4,5;11;0,16
"16 Algumas afec originadas no período perinatal";25001;25001;65533324,50;53184191,46;12349133,04;2621,23;2621,23;222745;8,9;938;3,75
".. Feto e rec-nasc afet fat mat e compl grav parto";436;436;334360,89;255954,02;78406,87;766,88;766,88;2479;5,7;2;0,46
".. Ret cres fet desn fet tran gest curt baix peso";5307;5307;25999392,91;21003574,95;4995817,96;4899,08;4899,08;79621;15,0;309;5,82
".. Trauma durante o nascimento";67;67;44987,06;32983,72;12003,34;671,45;671,45;229;3,4;1;1,49
".. Hipóxia intrauterina e asfixia ao nascer";532;532;2316658,86;1906541,83;410117,03;4354,62;4354,62;6176;11,6;71;13,35
".. Outros transt respiratórios orig per perinatal";5971;5971;26910701,97;22167442,47;4743259,50;4506,90;4506,90;71584;12,0;456;7,64
".. Doenças infecciosas e parasitárias congênitas";1046;1046;1684578,57;1341166,86;343411,71;1610,50;1610,50;8945;8,6;24;2,29
".. Outras infecções específicas do período perinat";1720;1720;1422408,30;1130937,25;291471,05;826,98;826,98;10699;6,2;14;0,81
".. Doença hemolítica do feto e do recém-nascido";282;282;141898,01;113750,23;28147,78;503,18;503,18;1391;4,9;-;-
".. Outras afecções originadas no período perinatal";9640;9640;6678337,93;5231840,13;1446497,80;692,77;692,77;41621;4,3;61;0,63
"17 Malf cong deformid e anomalias cromossômicas";2853;2853;12773317,81;9662059,69;3110807,62;4477,15;4477,15;22915;8,0;143;5,01
".. Espinha bífida";53;53;184831,91;140177,17;44654,74;3487,39;3487,39;671;12,7;-;-
".. Outras malformações congênitas do sistema nerv";269;269;902974,61;722589,95;180384,66;3356,78;3356,78;2771;10,3;20;7,43
".. Malformações congênitas do aparelho circulat";900;900;8668242,02;6430587,37;2237654,65;9631,38;9631,38;9762;10,8;79;8,78
".. Fenda labial e fenda palatina";102;102;162909,52;100902,66;62006,86;1597,15;1597,15;390;3,8;-;-
".. Ausência atresia e estenose do intestino delg";9;9;69948,44;58361,86;11586,58;7772,05;7772,05;140;15,6;-;-
".. Outras malformações congênitas aparelho digest";280;280;854178,39;690624,89;163553,50;3050,64;3050,64;2637;9,4;7;2,50
".. Testiculo não-descido";228;228;125536,62;77532,23;47770,43;550,60;550,60;339;1,5;-;-
".. Outras malformações do aparelho geniturinário";304;304;238636,16;182269,63;56149,99;784,99;784,99;1190;3,9;1;0,33
".. Deformidades congênitas do quadril";36;36;23031,96;17474,82;5557,14;639,78;639,78;108;3,0;-;-
".. Deformidades congênitas dos pés";58;58;27150,94;18136,95;9013,99;468,12;468,12;190;3,3;-;-
".. Outr malform e deform congên aparelho osteomusc";235;235;828762,48;684029,64;144732,84;3526,65;3526,65;2077;8,8;16;6,81
".. Outras malformações congênitas";345;345;551006,76;425607,88;125398,88;1597,12;1597,12;2255;6,5;15;4,35
".. Anomalias cromossômicas NCOP";34;34;136108,00;113764,64;22343,36;4003,18;4003,18;385;11,3;5;14,71
"18 Sint sinais e achad anorm ex clín e laborat";15919;15919;17104932,47;14003629,01;3093136,51;1074,50;1074,50;82389;5,2;1403;8,81
".. Dor abdominal e pélvica";3502;3502;5534263,54;4685105,51;849158,03;1580,32;1580,32;18196;5,2;319;9,11
".. Febre de origem desconhecida";423;423;182321,81;148332,03;33989,78;431,02;431,02;1287;3,0;4;0,95
".. Senilidade";7;7;880,32;750,66;129,66;125,76;125,76;10;1,4;3;42,86
".. Outr sist sinais achad anorm ex clín labor NCOP";11987;11987;11387466,80;9169440,81;2209859,04;949,98;949,98;62896;5,2;1077;8,98
"19 Lesões enven e alg out conseq causas externas";85632;85696;104803396,48;84713640,70;20059040,98;1222,97;1223,88;438308;5,1;2040;2,38
".. Fratura do crânio e dos ossos da face";2020;2020;3391417,67;2743762,22;647655,45;1678,92;1678,92;9624;4,8;14;0,69
".. Fratura do pescoço tórax ou pelve";1502;1502;3677457,84;3130631,83;546826,01;2448,37;2448,37;11734;7,8;41;2,73
".. Fratura do fêmur";8407;8407;20226263,11;17462158,40;2759549,17;2405,88;2405,88;65066;7,7;287;3,41
".. Fratura de outros ossos dos membros";30113;30114;24557063,18;18926730,41;5615608,45;815,47;815,50;119317;4,0;49;0,16
".. Fraturas envolvendo múltiplas regiões do corpo";3314;3314;1382146,43;1197665,31;184481,12;417,06;417,06;18759;5,7;57;1,72
".. Luxações entorse distensão reg esp e múlt corpo";3501;3501;2604068,92;2032449,32;569317,05;743,81;743,81;12881;3,7;24;0,69
".. Traumatismo do olho e da órbita ocular";175;175;155287,40;117904,79;37382,61;887,36;887,36;507;2,9;-;-
".. Traumatismo intracraniano";7591;7591;13546378,36;10871967,32;2674411,04;1784,53;1784,53;46337;6,1;619;8,15
".. Traumatismo de outros órgãos internos";2234;2234;5856175,16;4668368,68;1187556,48;2621,39;2621,39;14770;6,6;183;8,19
".. Lesões esmag amput traumát reg esp e múlt corpo";1351;1351;1069706,52;799439,63;269637,01;791,79;791,79;4802;3,6;26;1,92
".. Outr traum reg espec não espec e múltipl corpo";11864;11864;10166137,55;8080764,78;2080513,78;856,89;856,89;55174;4,7;298;2,51
".. Efeitos corpo estranho através de orifício nat";879;879;1250634,55;1026089,94;224464,58;1422,79;1422,79;2672;3,0;45;5,12
".. Queimadura e corrosões";2167;2167;4259321,03;3068405,46;1189342,87;1965,54;1965,54;14631;6,8;60;2,77
".. Envenenamento por drogas e substâncias biológ";1062;1062;620512,15;531393,39;89118,76;584,29;584,29;3779;3,6;32;3,01
".. Efeitos tóxicos subst origem princ não-medicin";1953;1953;718829,50;619990,94;98838,56;368,06;368,06;6301;3,2;34;1,74
".. Síndromes de maus tratos";27;27;12475,70;10944,49;1531,21;462,06;462,06;83;3,1;-;-
".. Outros efeitos e não espec de causas externas";351;351;242313,22;208840,24;33472,98;690,35;690,35;1450;4,1;16;4,56
".. Cert compl prec traum compl cirúrg ass méd NCOP";6422;6423;9486069,17;7898065,53;1587105,45;1476,89;1477,12;43047;6,7;234;3,64
".. Seqüel traum enven e outr conseq causas extern";699;761;1581139,02;1318068,02;262228,40;2077,71;2262,00;7374;10,5;21;3,00
"21 Contatos com serviços de saúde";11549;11550;10521026,51;6957348,17;3561921,82;910,91;910,99;25022;2,2;101;0,87
".. Pessoas em contato com serv saúde exame invest";3167;3167;452242,06;354648,80;97593,26;142,80;142,80;4638;1,5;47;1,48
".. Estado infec assint vírus imunodef humana [HIV]";5;5;4900,67;3262,76;1637,91;980,13;980,13;22;4,4;-;-
".. Outr pess riscos pot à saúde rel doenças transm";35;35;7758,91;6264,30;1494,61;221,68;221,68;84;2,4;1;2,86
".. Anticoncepção";2648;2648;1735743,08;1075883,83;659859,25;655,49;655,49;6283;2,4;2;0,08
".. Rastreamento pré-natal e outr superv da gravid";144;144;82305,93;52757,41;29548,52;571,57;571,57;336;2,3;-;-
".. Nascidos vivos segundo o local de nascimento";48;48;31177,27;24316,61;6860,66;649,53;649,53;255;5,3;1;2,08
".. Assistência e exame pós-natal";90;90;8804,11;6093,39;2710,72;97,82;97,82;161;1,8;-;-
".. Pessoas contato serv saúde cuidados proc espec";4230;4230;3759510,89;1825084,01;1932670,36;888,77;888,77;6530;1,5;12;0,28
".. Pessoas contato serv saúde por outras razões";1182;1183;4438583,59;3609037,06;829546,53;3751,97;3755,15;6713;5,7;38;3,21
"Total";816093;823845;995886674,15;808765004,28;187017341,92;1208,83;1220,31;4589627;5,6;44226;5,42
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
