 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Mar/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Artrose";335;341;1006583,66;911733,36;94278,85;2951,86;3004,73;2698;8,1;3;0,90
".. Deformidades adquiridas das articulações";151;151;100783,31;72767,61;26865,70;667,44;667,44;432;2,9;-;-
".. Outros transtronos articulares";1438;1438;1032053,45;818813,73;213086,86;717,70;717,70;7952;5,5;11;0,76
".. Doenças sistêmicas do tecido conjuntivo";468;524;429887,75;385594,49;44293,26;820,40;918,56;4793;10,2;19;4,06
".. Transt discais cervic e outr transt disc interv";596;596;2533124,91;2100417,29;432707,62;4250,21;4250,21;5109;8,6;10;1,68
".. Outras dorsopatias";1293;1294;1435460,22;1213560,08;221900,14;1109,32;1110,18;7994;6,2;5;0,39
".. Transtornos do tecido mole";1220;1220;643826,31;497204,36;145459,14;527,73;527,73;4192;3,4;6;0,49
".. Transtornos da densidade e da estrutura ósseas";791;791;1205643,22;1012019,44;192298,17;1524,20;1524,20;4982;6,3;11;1,39
".. Osteomielite";950;954;1162601,86;922156,64;240051,61;1218,66;1223,79;9626;10,1;13;1,37
".. Outras doenças sist osteomuscular e tec conjunt";605;607;951897,63;794644,75;157252,88;1568,20;1573,38;3500;5,8;12;1,98
"14 Doenças do aparelho geniturinário";50539;50540;48839041,72;40976993,01;7836703,98;966,34;966,36;268316;5,3;2132;4,22
".. Síndrome nefríticas aguda e rapidamente progres";393;393;268381,00;228961,58;39419,42;682,90;682,90;2339;6,0;1;0,25
".. Outras doenças glomerulares";815;815;553443,57;492624,85;60818,72;679,07;679,07;5605;6,9;7;0,86
".. Doenças renais túbulo-intersticiais";5907;5907;2929394,64;2558075,57;370652,06;495,92;495,92;27636;4,7;113;1,91
".. Insuficiência renal";9184;9184;29591807,56;24799791,81;4791907,90;3222,10;3222,10;90000;9,8;1267;13,80
".. Urolitíase";5809;5809;3322177,83;2747674,60;556701,85;571,90;571,90;19359;3,3;23;0,40
".. Cistite";1578;1578;564221,34;495230,85;68990,49;357,55;357,55;6724;4,3;49;3,11
".. Outras doenças do aparelho urinário";18855;18856;8096119,66;7074400,79;1020019,73;429,37;429,39;92916;4,9;629;3,34
".. Hiperplasia da próstata";338;338;296093,86;190150,81;103160,68;876,02;876,02;1873;5,5;3;0,89
".. Outros transtornos da próstata";103;103;18382,70;15871,40;2511,30;178,47;178,47;482;4,7;7;6,80
".. Hidrocele e espermatocele";163;163;49313,29;36390,19;12923,10;302,54;302,54;456;2,8;1;0,61
".. Preprúcio redundante fimose e parafimose";489;489;127277,36;68398,25;58879,11;260,28;260,28;585;1,2;2;0,41
".. Outras doenças dos órgãos genitais masculinos";1149;1149;438364,69;310848,69;127392,40;381,52;381,52;3808;3,3;9;0,78
".. Transtornos da mama";459;459;190034,90;132841,62;56999,04;414,02;414,02;1200;2,6;1;0,22
".. Salpingite e ooforite";495;495;285230,22;209795,60;75434,62;576,22;576,22;1434;2,9;3;0,61
".. Doença inflamatória do colo do útero";8;8;1001,92;683,70;318,22;125,24;125,24;7;0,9;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1237;1237;374381,99;315800,77;58521,17;302,65;302,65;3999;3,2;4;0,32
".. Endometriose";217;217;178830,19;132750,48;45940,85;824,10;824,10;650;3,0;-;-
".. Prolapso genital feminino";473;473;265774,31;170650,64;94292,21;561,89;561,89;1290;2,7;3;0,63
".. Transt não-inflam ovário tromp Falópio lig larg";775;775;478035,29;362521,77;114991,33;616,82;616,82;2292;3,0;-;-
".. Transtornos da menstruação";184;184;51355,66;42635,61;8720,05;279,11;279,11;447;2,4;-;-
".. Transt menopáusicos e outr transt perimenopáus";55;55;24001,16;20154,50;3568,94;436,38;436,38;175;3,2;1;1,82
".. Infertilidade feminina";3;3;2001,20;1163,99;837,21;667,07;667,07;6;2,0;-;-
".. Outros transtornos do aparelho geniturinário";1850;1850;733417,38;569574,94;163703,58;396,44;396,44;5033;2,7;9;0,49
"15 Gravidez parto e puerpério";207099;207099;121811910,24;74242259,23;47567937,30;588,18;588,18;535355;2,6;68;0,03
".. Aborto espontâneo";7300;7300;1566986,09;1045486,64;521499,45;214,66;214,66;11735;1,6;-;-
".. Aborto por razões médicas";111;111;26925,16;17704,93;9220,23;242,57;242,57;230;2,1;-;-
".. Outras gravidezes que terminam em aborto";7968;7968;2153390,25;1491717,74;661138,97;270,25;270,25;14654;1,8;6;0,08
".. Edema protein transt hipertens grav parto puerp";9070;9070;6863890,46;4628019,91;2235870,55;756,77;756,77;37405;4,1;9;0,10
".. Placent prév descol premat plac hemorr antepart";848;848;739413,19;480475,68;258937,51;871,95;871,95;2904;3,4;3;0,35
".. Outr mot ass mãe rel cav fet amn pos prob part";24457;24457;17844410,61;11215320,99;6629089,62;729,62;729,62;70760;2,9;5;0,02
".. Trabalho de parto obstruído";6782;6782;5192080,60;3303997,46;1888083,14;765,57;765,57;18661;2,8;1;0,01
".. Hemorragia pós-parto";216;216;97489,40;72452,32;25037,08;451,34;451,34;582;2,7;2;0,93
".. Outras complicações da gravidez e do parto";52022;52022;32692606,33;21024367,42;11667188,91;628,44;628,44;148137;2,8;16;0,03
".. Parto único espontâneo";92054;92054;52348000,29;29155165,13;23192835,16;568,67;568,67;202845;2,2;17;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";6271;6271;2286717,86;1807551,01;479036,68;364,65;364,65;27442;4,4;9;0,14
"16 Algumas afec originadas no período perinatal";25318;25318;67879954,08;55297711,44;12582242,64;2681,09;2681,09;230729;9,1;984;3,89
".. Feto e rec-nasc afet fat mat e compl grav parto";416;416;359015,25;269626,96;89388,29;863,02;863,02;2432;5,8;3;0,72
".. Ret cres fet desn fet tran gest curt baix peso";5162;5162;26170539,69;21219838,38;4950701,31;5069,84;5069,84;79679;15,4;315;6,10
".. Trauma durante o nascimento";58;58;56008,91;41244,57;14764,34;965,67;965,67;221;3,8;2;3,45
".. Hipóxia intrauterina e asfixia ao nascer";484;484;2052753,02;1704230,04;348522,98;4241,23;4241,23;5646;11,7;65;13,43
".. Outros transt respiratórios orig per perinatal";6035;6035;28676280,19;23731851,50;4944428,69;4751,66;4751,66;76109;12,6;494;8,19
".. Doenças infecciosas e parasitárias congênitas";1226;1226;1579585,73;1249467,50;330118,23;1288,41;1288,41;10179;8,3;32;2,61
".. Outras infecções específicas do período perinat";1749;1749;1561060,08;1211986,44;349073,64;892,54;892,54;11445;6,5;17;0,97
".. Doença hemolítica do feto e do recém-nascido";284;284;125327,41;103313,63;22013,78;441,29;441,29;1327;4,7;-;-
".. Outras afecções originadas no período perinatal";9904;9904;7299383,80;5766152,42;1533231,38;737,01;737,01;43691;4,4;56;0,57
"17 Malf cong deformid e anomalias cromossômicas";2589;2589;12798994,26;9676395,94;3122364,36;4943,61;4943,61;22421;8,7;139;5,37
".. Espinha bífida";62;62;334193,93;258796,18;75397,75;5390,22;5390,22;847;13,7;2;3,23
".. Outras malformações congênitas do sistema nerv";268;268;929243,50;721926,72;207316,78;3467,33;3467,33;3159;11,8;16;5,97
".. Malformações congênitas do aparelho circulat";819;819;8604072,98;6363017,76;2241055,22;10505,58;10505,58;9377;11,4;72;8,79
".. Fenda labial e fenda palatina";80;80;131545,90;87257,89;44288,01;1644,32;1644,32;387;4,8;2;2,50
".. Ausência atresia e estenose do intestino delg";6;6;60169,80;50510,62;9659,18;10028,30;10028,30;110;18,3;1;16,67
".. Outras malformações congênitas aparelho digest";254;254;918454,59;755924,90;162529,69;3615,96;3615,96;2547;10,0;7;2,76
".. Testiculo não-descido";164;164;86512,02;53726,29;32551,77;527,51;527,51;230;1,4;-;-
".. Outras malformações do aparelho geniturinário";278;278;374819,71;294427,82;80391,89;1348,27;1348,27;1602;5,8;4;1,44
".. Deformidades congênitas do quadril";28;28;25682,09;20874,06;4808,03;917,22;917,22;153;5,5;1;3,57
".. Deformidades congênitas dos pés";52;52;19944,19;12761,69;7182,50;383,54;383,54;93;1,8;-;-
".. Outr malform e deform congên aparelho osteomusc";231;231;690876,89;563947,06;126929,83;2990,81;2990,81;1559;6,7;17;7,36
".. Outras malformações congênitas";309;309;505315,87;397879,07;107436,80;1635,33;1635,33;1850;6,0;15;4,85
".. Anomalias cromossômicas NCOP";38;38;118162,79;95345,88;22816,91;3109,55;3109,55;507;13,3;2;5,26
"18 Sint sinais e achad anorm ex clín e laborat";15082;15082;15928430,18;13071758,36;2828114,16;1056,12;1056,12;75597;5,0;1271;8,43
".. Dor abdominal e pélvica";3240;3240;4628470,24;3907426,59;720536,76;1428,54;1428,54;15912;4,9;265;8,18
".. Febre de origem desconhecida";553;553;250520,36;209189,57;41330,79;453,02;453,02;1702;3,1;7;1,27
".. Senilidade";4;4;1620,63;1350,21;270,42;405,16;405,16;14;3,5;-;-
".. Outr sist sinais achad anorm ex clín labor NCOP";11285;11285;11047818,95;8953791,99;2065976,19;978,98;978,98;57969;5,1;999;8,85
"19 Lesões enven e alg out conseq causas externas";80559;80608;97168511,62;78372987,31;18777700,41;1205,45;1206,18;422388;5,2;1928;2,39
".. Fratura do crânio e dos ossos da face";1717;1717;2941359,20;2382079,31;559279,89;1713,08;1713,08;8288;4,8;22;1,28
".. Fratura do pescoço tórax ou pelve";1437;1437;3611501,71;3046211,64;565290,07;2513,22;2513,22;11467;8,0;32;2,23
".. Fratura do fêmur";7146;7146;16787942,37;14403107,33;2382383,37;2349,28;2349,28;57132;8,0;234;3,27
".. Fratura de outros ossos dos membros";27880;27881;21950022,48;16928105,23;5012790,17;787,28;787,30;113051;4,1;37;0,13
".. Fraturas envolvendo múltiplas regiões do corpo";3058;3058;1244708,21;1086339,42;158368,79;407,03;407,03;19406;6,3;63;2,06
".. Luxações entorse distensão reg esp e múlt corpo";3197;3197;2357127,34;1839450,26;516343,14;737,29;737,29;12076;3,8;19;0,59
".. Traumatismo do olho e da órbita ocular";175;175;154303,03;113086,11;41216,92;881,73;881,73;485;2,8;-;-
".. Traumatismo intracraniano";7386;7386;13023796,09;10474338,77;2549397,27;1763,31;1763,31;45007;6,1;676;9,15
".. Traumatismo de outros órgãos internos";2306;2306;6400580,65;5101770,26;1298810,39;2775,62;2775,62;16088;7,0;206;8,93
".. Lesões esmag amput traumát reg esp e múlt corpo";1171;1171;980068,17;739497,95;240570,22;836,95;836,95;4133;3,5;30;2,56
".. Outr traum reg espec não espec e múltipl corpo";11957;11958;10432175,30;8278700,81;2151189,63;872,40;872,47;55052;4,6;278;2,32
".. Efeitos corpo estranho através de orifício nat";853;853;1050347,88;851709,26;198638,62;1231,36;1231,36;2319;2,7;28;3,28
".. Queimadura e corrosões";1851;1851;3961715,16;2863901,67;1097813,49;2140,31;2140,31;14372;7,8;38;2,05
".. Envenenamento por drogas e substâncias biológ";1010;1010;639535,20;549596,22;89938,98;633,20;633,20;3515;3,5;23;2,28
".. Efeitos tóxicos subst origem princ não-medicin";2645;2645;913735,44;787818,62;125916,82;345,46;345,46;8573;3,2;33;1,25
".. Síndromes de maus tratos";42;42;11416,59;9898,89;1517,70;271,82;271,82;149;3,5;-;-
".. Outros efeitos e não espec de causas externas";366;366;252259,60;216039,52;36220,08;689,23;689,23;1256;3,4;16;4,37
".. Cert compl prec traum compl cirúrg ass méd NCOP";5667;5667;8988926,42;7476581,97;1511070,14;1586,19;1586,19;43320;7,6;180;3,18
".. Seqüel traum enven e outr conseq causas extern";695;742;1466990,78;1224754,07;240944,72;1977,08;2110,78;6699;9,6;13;1,87
"21 Contatos com serviços de saúde";10960;10961;9556842,79;6356796,98;3198357,28;871,90;871,97;24290;2,2;89;0,81
".. Pessoas em contato com serv saúde exame invest";2888;2889;329757,78;254927,77;74691,15;114,14;114,18;4151;1,4;54;1,87
".. Estado infec assint vírus imunodef humana [HIV]";4;4;5776,08;3162,48;2613,60;1444,02;1444,02;25;6,3;-;-
".. Outr pess riscos pot à saúde rel doenças transm";26;26;15742,73;10721,26;5021,47;605,49;605,49;27;1,0;-;-
".. Anticoncepção";2538;2538;1687103,52;1046335,30;640248,68;664,74;664,74;5774;2,3;3;0,12
".. Rastreamento pré-natal e outr superv da gravid";140;140;66923,05;43703,11;23219,94;478,02;478,02;350;2,5;-;-
".. Nascidos vivos segundo o local de nascimento";60;60;21755,52;15644,76;6110,76;362,59;362,59;177;3,0;-;-
".. Assistência e exame pós-natal";56;56;6460,07;5040,03;1420,04;115,36;115,36;119;2,1;-;-
".. Pessoas contato serv saúde cuidados proc espec";3962;3962;3441130,07;1708727,80;1731372,14;868,53;868,53;6434;1,6;8;0,20
".. Pessoas contato serv saúde por outras razões";1286;1286;3982193,97;3268534,47;713659,50;3096,57;3096,57;7233;5,6;24;1,87
"Total";790780;798775;945124136,01;764679893,15;180328468,07;1183,22;1195,18;4394976;5,6;38716;4,90
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
