 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Nov/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras doenças da pele e do tecido subcutâneo";8413;8488;6407705,76;4989983,29;1401732,27;754,91;761,64;53102;6,3;234;2,78
"13 Doenças sist osteomuscular e tec conjuntivo";8977;9022;11125044,89;9244094,62;1875592,71;1233,10;1239,28;53797;6,0;102;1,14
".. Artrite reumatóide e outr poliartropatias infl";917;918;442281,75;383456,80;58824,95;481,79;482,31;4512;4,9;5;0,55
".. Artrose";420;428;1246280,95;1134264,67;112016,28;2911,87;2967,34;3049;7,3;2;0,48
".. Deformidades adquiridas das articulações";141;141;102323,89;74967,17;27356,72;725,70;725,70;351;2,5;-;-
".. Outros transtronos articulares";1456;1456;1320021,75;1052138,37;267097,11;906,61;906,61;7797;5,4;13;0,89
".. Doenças sistêmicas do tecido conjuntivo";516;541;469439,75;418259,74;51180,01;867,73;909,77;4450;8,6;17;3,29
".. Transt discais cervic e outr transt disc interv";587;587;2211833,10;1821725,89;389136,67;3768,03;3768,03;4471;7,6;5;0,85
".. Outras dorsopatias";1321;1322;1230887,69;1037539,27;193276,37;931,08;931,78;7166;5,4;12;0,91
".. Transtornos do tecido mole";1265;1266;704621,80;539622,75;162795,29;556,57;557,01;4782;3,8;14;1,11
".. Transtornos da densidade e da estrutura ósseas";766;768;1152110,43;961728,41;189618,14;1500,14;1504,06;4748;6,2;8;1,04
".. Osteomielite";977;977;1195486,03;944489,90;250803,10;1223,63;1223,63;9141;9,4;19;1,94
".. Outras doenças sist osteomuscular e tec conjunt";611;618;1049757,75;875901,65;173488,07;1698,64;1718,10;3330;5,5;7;1,15
"14 Doenças do aparelho geniturinário";49778;49779;50154145,92;41898223,31;8234355,94;1007,54;1007,56;262539;5,3;2014;4,05
".. Síndrome nefríticas aguda e rapidamente progres";347;347;216858,17;189827,93;27030,24;624,95;624,95;2144;6,2;-;-
".. Outras doenças glomerulares";762;762;635616,33;567085,89;68494,64;834,14;834,14;5598;7,3;7;0,92
".. Doenças renais túbulo-intersticiais";5681;5681;2955635,61;2583672,13;370174,33;520,27;520,27;27262;4,8;107;1,88
".. Insuficiência renal";9373;9373;30607590,73;25453098,95;5151611,33;3265,51;3265,51;88289;9,4;1198;12,78
".. Urolitíase";5586;5586;3359575,04;2774338,39;573929,21;601,43;601,43;18819;3,4;17;0,30
".. Cistite";1340;1340;513283,18;452015,13;61032,80;383,05;383,05;6274;4,7;38;2,84
".. Outras doenças do aparelho urinário";18170;18171;8059383,12;7072759,52;985970,21;443,53;443,55;89577;4,9;618;3,40
".. Hiperplasia da próstata";335;335;341291,25;235945,88;103845,37;1018,78;1018,78;1979;5,9;2;0,60
".. Outros transtornos da próstata";116;116;51200,54;45269,21;5931,33;441,38;441,38;564;4,9;6;5,17
".. Hidrocele e espermatocele";198;198;63742,05;45909,50;17832,55;321,93;321,93;490;2,5;1;0,51
".. Preprúcio redundante fimose e parafimose";454;454;119241,09;63290,75;55950,34;262,65;262,65;556;1,2;3;0,66
".. Outras doenças dos órgãos genitais masculinos";1130;1130;406110,52;279392,34;126662,38;359,39;359,39;3546;3,1;4;0,35
".. Transtornos da mama";503;503;202520,03;140793,74;61726,29;402,62;402,62;1308;2,6;-;-
".. Salpingite e ooforite";534;534;316448,59;233543,92;82839,67;592,60;592,60;1575;2,9;3;0,56
".. Doença inflamatória do colo do útero";11;11;6939,03;4975,95;1963,08;630,82;630,82;15;1,4;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1296;1296;460259,92;388627,06;71345,11;355,14;355,14;4087;3,2;4;0,31
".. Endometriose";216;216;180726,58;131368,76;48448,26;836,70;836,70;660;3,1;1;0,46
".. Prolapso genital feminino";584;584;311033,82;197013,56;113269,14;532,59;532,59;1479;2,5;1;0,17
".. Transt não-inflam ovário tromp Falópio lig larg";875;875;539560,15;412336,10;126714,19;616,64;616,64;2628;3,0;-;-
".. Transtornos da menstruação";156;156;34995,71;27809,48;7186,23;224,33;224,33;327;2,1;-;-
".. Transt menopáusicos e outr transt perimenopáus";60;60;18645,99;14810,13;3835,86;310,77;310,77;125;2,1;-;-
".. Infertilidade feminina";6;6;1844,06;1152,74;691,32;307,34;307,34;5;0,8;-;-
".. Outros transtornos do aparelho geniturinário";2045;2045;751644,41;583186,25;167872,06;367,55;367,55;5232;2,6;4;0,20
"15 Gravidez parto e puerpério";185063;185063;107977202,13;66056080,71;41920883,99;583,46;583,46;479575;2,6;52;0,03
".. Aborto espontâneo";7418;7418;1569785,67;1042416,92;527368,75;211,62;211,62;12060;1,6;-;-
".. Aborto por razões médicas";117;117;24820,18;16212,33;8607,85;212,14;212,14;211;1,8;-;-
".. Outras gravidezes que terminam em aborto";8712;8712;2343329,26;1628015,45;715206,55;268,98;268,98;16185;1,9;2;0,02
".. Edema protein transt hipertens grav parto puerp";8700;8700;6802883,45;4588254,24;2214629,21;781,94;781,94;36217;4,2;5;0,06
".. Placent prév descol premat plac hemorr antepart";723;723;653957,63;431623,51;222334,12;904,51;904,51;2417;3,3;2;0,28
".. Outr mot ass mãe rel cav fet amn pos prob part";22455;22455;16423682,44;10309351,60;6114330,84;731,40;731,40;64949;2,9;7;0,03
".. Trabalho de parto obstruído";5860;5860;4520650,98;2880789,70;1639861,28;771,44;771,44;16425;2,8;2;0,03
".. Hemorragia pós-parto";246;246;104727,12;77667,18;27059,94;425,72;425,72;639;2,6;2;0,81
".. Outras complicações da gravidez e do parto";47121;47121;29031833,01;18711598,26;10320234,75;616,11;616,11;133571;2,8;19;0,04
".. Parto único espontâneo";77485;77485;44304789,56;24647950,98;19656838,58;571,79;571,79;169432;2,2;11;0,01
".. Compl pred rel puerpério e outr afecç obst NCOP";6226;6226;2196742,83;1722200,54;474412,12;352,83;352,83;27469;4,4;2;0,03
"16 Algumas afec originadas no período perinatal";23850;23850;62477514,96;50725246,03;11752208,88;2619,60;2619,60;210451;8,8;806;3,38
".. Feto e rec-nasc afet fat mat e compl grav parto";350;350;289270,80;215363,74;73907,06;826,49;826,49;2191;6,3;5;1,43
".. Ret cres fet desn fet tran gest curt baix peso";4762;4762;24449975,03;19756965,60;4693009,43;5134,39;5134,39;71966;15,1;259;5,44
".. Trauma durante o nascimento";56;56;65403,60;50172,70;15230,90;1167,92;1167,92;301;5,4;-;-
".. Hipóxia intrauterina e asfixia ao nascer";498;498;2526148,20;2092695,16;433453,04;5072,59;5072,59;6941;13,9;49;9,84
".. Outros transt respiratórios orig per perinatal";5635;5635;25819319,89;21281193,57;4538126,32;4581,96;4581,96;68097;12,1;416;7,38
".. Doenças infecciosas e parasitárias congênitas";1136;1136;1438955,88;1146031,59;292924,29;1266,69;1266,69;8845;7,8;30;2,64
".. Outras infecções específicas do período perinat";1672;1672;1320122,17;1049065,68;271056,49;789,55;789,55;9932;5,9;5;0,30
".. Doença hemolítica do feto e do recém-nascido";210;210;131932,64;105453,86;26478,78;628,25;628,25;1061;5,1;-;-
".. Outras afecções originadas no período perinatal";9531;9531;6436386,75;5028304,13;1408022,57;675,31;675,31;41117;4,3;42;0,44
"17 Malf cong deformid e anomalias cromossômicas";2816;2816;13371416,55;10032613,49;3338519,10;4748,37;4748,37;22397;8,0;149;5,29
".. Espinha bífida";62;62;255845,96;198866,48;56979,48;4126,55;4126,55;773;12,5;-;-
".. Outras malformações congênitas do sistema nerv";208;208;772860,19;596634,64;176225,55;3715,67;3715,67;2323;11,2;19;9,13
".. Malformações congênitas do aparelho circulat";988;988;9416526,02;6926995,33;2489530,69;9530,90;9530,90;10484;10,6;83;8,40
".. Fenda labial e fenda palatina";113;113;216753,59;147925,93;68827,66;1918,17;1918,17;373;3,3;-;-
".. Ausência atresia e estenose do intestino delg";7;7;73531,09;59865,04;13666,05;10504,44;10504,44;116;16,6;2;28,57
".. Outras malformações congênitas aparelho digest";335;335;984344,47;803826,03;180518,44;2938,34;2938,34;2656;7,9;6;1,79
".. Testiculo não-descido";184;184;109567,51;70605,02;38678,53;595,48;595,48;303;1,6;-;-
".. Outras malformações do aparelho geniturinário";275;275;228813,77;174191,52;54622,25;832,05;832,05;1372;5,0;5;1,82
".. Deformidades congênitas do quadril";46;46;37360,61;29456,90;7903,71;812,19;812,19;167;3,6;2;4,35
".. Deformidades congênitas dos pés";86;86;37545,70;24782,59;12763,11;436,58;436,58;262;3,0;-;-
".. Outr malform e deform congên aparelho osteomusc";174;174;403635,07;329742,66;73892,41;2319,74;2319,74;1044;6,0;9;5,17
".. Outras malformações congênitas";302;302;669508,90;531481,61;138027,29;2216,92;2216,92;1998;6,6;17;5,63
".. Anomalias cromossômicas NCOP";36;36;165123,67;138239,74;26883,93;4586,77;4586,77;526;14,6;6;16,67
"18 Sint sinais e achad anorm ex clín e laborat";15481;15481;16623325,66;13638178,53;2981565,89;1073,79;1073,79;78780;5,1;1215;7,85
".. Dor abdominal e pélvica";3488;3488;5061622,72;4270914,41;790492,16;1451,15;1451,15;16642;4,8;277;7,94
".. Febre de origem desconhecida";470;470;161370,43;136766,01;24604,42;343,34;343,34;1352;2,9;2;0,43
".. Senilidade";4;4;595,44;490,28;105,16;148,86;148,86;4;1,0;-;-
".. Outr sist sinais achad anorm ex clín labor NCOP";11519;11519;11399737,07;9230007,83;2166364,15;989,65;989,65;60782;5,3;936;8,13
"19 Lesões enven e alg out conseq causas externas";83593;83652;100502775,91;81080752,81;19391958,55;1201,44;1202,29;419239;5,0;1870;2,24
".. Fratura do crânio e dos ossos da face";1887;1887;2900945,10;2348204,93;552740,17;1537,33;1537,33;8046;4,3;18;0,95
".. Fratura do pescoço tórax ou pelve";1502;1504;4017896,01;3401600,63;616211,68;2671,47;2675,03;10639;7,1;30;2,00
".. Fratura do fêmur";7294;7294;17666089,75;15176726,47;2481691,14;2422,00;2422,00;56754;7,8;228;3,13
".. Fratura de outros ossos dos membros";29357;29358;24257979,61;18717405,62;5522758,94;826,28;826,31;118228;4,0;34;0,12
".. Fraturas envolvendo múltiplas regiões do corpo";3059;3059;1362016,01;1168390,18;193590,83;445,25;445,25;17352;5,7;52;1,70
".. Luxações entorse distensão reg esp e múlt corpo";3433;3433;2663782,74;2084369,91;578595,26;775,93;775,93;12108;3,5;22;0,64
".. Traumatismo do olho e da órbita ocular";181;181;178863,86;132292,23;46571,63;988,20;988,20;411;2,3;-;-
".. Traumatismo intracraniano";7596;7596;13102053,84;10600795,15;2501258,69;1724,86;1724,86;45416;6,0;688;9,06
".. Traumatismo de outros órgãos internos";2239;2239;6136262,77;4894448,42;1241408,54;2740,63;2740,63;15028;6,7;190;8,49
".. Lesões esmag amput traumát reg esp e múlt corpo";1270;1270;941883,03;691155,19;250095,26;741,64;741,64;4437;3,5;19;1,50
".. Outr traum reg espec não espec e múltipl corpo";12139;12139;10198073,24;8077946,15;2118061,48;840,11;840,11;53531;4,4;252;2,08
".. Efeitos corpo estranho através de orifício nat";949;949;1010500,42;800884,50;209615,92;1064,81;1064,81;2709;2,9;29;3,06
".. Queimadura e corrosões";2203;2203;3902851,86;2775896,49;1126955,37;1771,61;1771,61;12945;5,9;43;1,95
".. Envenenamento por drogas e substâncias biológ";1238;1238;805409,35;693611,44;111797,91;650,57;650,57;4430;3,6;40;3,23
".. Efeitos tóxicos subst origem princ não-medicin";2190;2190;738787,81;637677,13;101110,68;337,35;337,35;6908;3,2;19;0,87
".. Síndromes de maus tratos";30;30;8138,57;7069,50;1069,07;271,29;271,29;154;5,1;-;-
".. Outros efeitos e não espec de causas externas";374;374;203059,99;175089,31;27970,68;542,94;542,94;1224;3,3;14;3,74
".. Cert compl prec traum compl cirúrg ass méd NCOP";5986;5986;8932750,93;7461210,57;1471003,27;1492,27;1492,27;42104;7,0;170;2,84
".. Seqüel traum enven e outr conseq causas extern";666;722;1475431,02;1235978,99;239452,03;2043,53;2215,36;6815;10,2;22;3,30
"21 Contatos com serviços de saúde";10681;10681;10591340,89;7149132,61;3441170,58;991,61;991,61;22201;2,1;95;0,89
".. Pessoas em contato com serv saúde exame invest";2574;2574;349763,27;279734,97;70028,30;135,88;135,88;3688;1,4;54;2,10
".. Estado infec assint vírus imunodef humana [HIV]";8;8;6701,62;4154,91;2546,71;837,70;837,70;29;3,6;-;-
".. Outr pess riscos pot à saúde rel doenças transm";25;25;6406,45;4958,41;1448,04;256,26;256,26;65;2,6;-;-
".. Anticoncepção";2440;2440;1590729,34;987866,06;602863,28;651,94;651,94;5290;2,2;4;0,16
".. Rastreamento pré-natal e outr superv da gravid";180;180;110793,54;68623,90;42169,64;615,52;615,52;455;2,5;-;-
".. Nascidos vivos segundo o local de nascimento";52;52;20750,87;16672,49;4078,38;399,06;399,06;156;3,0;1;1,92
".. Assistência e exame pós-natal";48;48;4761,54;3406,83;1354,71;99,20;99,20;98;2,0;-;-
".. Pessoas contato serv saúde cuidados proc espec";4094;4094;3706120,33;1847487,06;1857595,57;905,26;905,26;5826;1,4;9;0,22
".. Pessoas contato serv saúde por outras razões";1260;1260;4795313,93;3936227,98;859085,95;3805,80;3805,80;6594;5,2;27;2,14
"Total";766666;774251;945711266,13;768855343,52;176732227,16;1221,45;1233,54;4274672;5,6;38676;5,04
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
