 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jan/2021
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Artrose";193;196;550981,06;501163,47;49817,59;2811,13;2854,82;912;4,7;-;-
".. Deformidades adquiridas das articulações";84;84;51366,12;37490,61;13875,51;611,50;611,50;173;2,1;-;-
".. Outros transtronos articulares";1137;1137;1179335,52;942972,38;236363,14;1037,23;1037,23;6689;5,9;5;0,44
".. Doenças sistêmicas do tecido conjuntivo";450;477;509443,98;462021,36;47422,62;1068,02;1132,10;3725;8,3;24;5,33
".. Transt discais cervic e outr transt disc interv";443;443;1913369,21;1570903,16;342466,05;4319,12;4319,12;3310;7,5;4;0,90
".. Outras dorsopatias";839;841;1084750,04;898209,81;186540,23;1289,83;1292,91;5173;6,2;14;1,67
".. Transtornos do tecido mole";751;752;489196,56;383745,35;103103,99;650,53;651,39;3211;4,3;6;0,80
".. Transtornos da densidade e da estrutura ósseas";669;670;1059688,66;881243,06;178445,60;1581,62;1583,99;4037;6,0;6;0,90
".. Osteomielite";721;723;786747,49;617501,95;169245,54;1088,17;1091,19;6649;9,2;7;0,97
".. Outras doenças sist osteomuscular e tec conjunt";539;541;894287,72;742148,69;152139,03;1653,03;1659,16;2687;5,0;15;2,78
"14 Doenças do aparelho geniturinário";35522;35525;40679191,16;34192901,02;6474961,80;1145,09;1145,18;188487;5,3;1728;4,86
".. Síndrome nefríticas aguda e rapidamente progres";195;195;112584,18;99299,46;13284,72;577,35;577,35;1326;6,8;1;0,51
".. Outras doenças glomerulares";591;591;441166,53;393432,84;47733,69;746,47;746,47;3761;6,4;16;2,71
".. Doenças renais túbulo-intersticiais";3366;3366;2184876,72;1902531,72;279658,50;649,10;649,10;17052;5,1;108;3,21
".. Insuficiência renal";7770;7770;24979048,47;21005550,75;3973447,92;3214,81;3214,81;67693;8,7;1034;13,31
".. Urolitíase";4606;4606;3141194,18;2599575,61;534428,99;681,98;681,98;15133;3,3;18;0,39
".. Cistite";811;811;377835,39;332285,15;45550,24;465,89;465,89;4013;4,9;32;3,95
".. Outras doenças do aparelho urinário";11921;11924;6278305,54;5509189,37;768564,74;526,53;526,66;61416;5,2;491;4,12
".. Hiperplasia da próstata";297;297;345339,80;240519,03;104820,77;1162,76;1162,76;1982;6,7;2;0,67
".. Outros transtornos da próstata";73;73;27455,86;24102,75;3353,11;376,11;376,11;420;5,8;3;4,11
".. Hidrocele e espermatocele";149;149;48582,81;36069,83;12512,98;326,06;326,06;459;3,1;-;-
".. Preprúcio redundante fimose e parafimose";418;418;100040,42;48963,35;50760,23;239,33;239,33;356;0,9;1;0,24
".. Outras doenças dos órgãos genitais masculinos";1016;1016;491978,83;342529,53;149449,30;484,23;484,23;2891;2,8;4;0,39
".. Transtornos da mama";287;287;141110,99;98935,13;42175,86;491,68;491,68;721;2,5;1;0,35
".. Salpingite e ooforite";315;315;201728,83;149911,04;51817,79;640,41;640,41;914;2,9;1;0,32
".. Doença inflamatória do colo do útero";7;7;3696,07;2805,72;890,35;528,01;528,01;11;1,6;-;-
".. Outras doenças inflamat órgãos pélvicos femin";909;909;371404,66;314843,74;56078,33;408,59;408,59;2935;3,2;7;0,77
".. Endometriose";134;134;109402,92;81948,15;27454,77;816,44;816,44;338;2,5;1;0,75
".. Prolapso genital feminino";263;263;152685,09;99347,12;53337,97;580,55;580,55;634;2,4;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";712;712;488467,73;375627,22;112788,91;686,05;686,05;2097;2,9;-;-
".. Transtornos da menstruação";128;128;35104,49;29115,02;5989,47;274,25;274,25;402;3,1;-;-
".. Transt menopáusicos e outr transt perimenopáus";37;37;11652,49;9254,55;2397,94;314,93;314,93;67;1,8;-;-
".. Infertilidade feminina";4;4;1066,44;557,76;508,68;266,61;266,61;5;1,3;-;-
".. Outros transtornos do aparelho geniturinário";1513;1513;634462,72;496506,18;137956,54;419,34;419,34;3861;2,6;8;0,53
"15 Gravidez parto e puerpério";166152;166152;99885712,02;61203778,60;38680823,65;601,17;601,17;417648;2,5;84;0,05
".. Aborto espontâneo";6076;6076;1305761,39;875880,99;429880,40;214,90;214,90;9298;1,5;2;0,03
".. Aborto por razões médicas";117;117;30660,39;21123,89;9536,50;262,05;262,05;231;2,0;-;-
".. Outras gravidezes que terminam em aborto";7399;7399;2137257,40;1508523,39;627830,56;288,86;288,86;12532;1,7;3;0,04
".. Edema protein transt hipertens grav parto puerp";8108;8108;6398254,92;4355086,33;2043168,59;789,13;789,13;31840;3,9;12;0,15
".. Placent prév descol premat plac hemorr antepart";718;718;681899,35;454093,09;227806,26;949,72;949,72;2418;3,4;2;0,28
".. Outr mot ass mãe rel cav fet amn pos prob part";20722;20722;15391251,18;9697415,96;5693794,87;742,75;742,75;56557;2,7;12;0,06
".. Trabalho de parto obstruído";5429;5429;4302114,95;2746402,67;1555712,28;792,43;792,43;15050;2,8;9;0,17
".. Hemorragia pós-parto";210;210;119819,58;90844,15;28975,43;570,57;570,57;597;2,8;3;1,43
".. Outras complicações da gravidez e do parto";42625;42625;27263607,45;17484061,89;9779509,76;639,62;639,62;116115;2,7;24;0,06
".. Parto único espontâneo";68896;68896;39937289,92;22162640,57;17774649,35;579,68;579,68;149576;2,2;8;0,01
".. Compl pred rel puerpério e outr afecç obst NCOP";5852;5852;2317795,49;1807705,67;509959,65;396,07;396,07;23434;4,0;9;0,15
"16 Algumas afec originadas no período perinatal";24211;24211;67184669,35;54949359,55;12234523,45;2774,96;2774,96;210412;8,7;900;3,72
".. Feto e rec-nasc afet fat mat e compl grav parto";464;464;396811,43;317674,92;79136,51;855,20;855,20;2359;5,1;1;0,22
".. Ret cres fet desn fet tran gest curt baix peso";4778;4778;25543500,54;20781620,71;4761879,83;5346,07;5346,07;70668;14,8;283;5,92
".. Trauma durante o nascimento";33;33;20775,24;15211,52;4777,37;629,55;629,55;122;3,7;1;3,03
".. Hipóxia intrauterina e asfixia ao nascer";548;548;2454067,11;2039716,43;414350,68;4478,22;4478,22;6656;12,1;69;12,59
".. Outros transt respiratórios orig per perinatal";6030;6030;28765537,25;23867486,60;4898050,65;4770,40;4770,40;71888;11,9;471;7,81
".. Doenças infecciosas e parasitárias congênitas";1073;1073;1674188,09;1348799,71;325388,38;1560,29;1560,29;8681;8,1;17;1,58
".. Outras infecções específicas do período perinat";1215;1215;1075607,00;850085,73;225521,27;885,27;885,27;7575;6,2;6;0,49
".. Doença hemolítica do feto e do recém-nascido";342;342;211825,68;175597,87;36227,81;619,37;619,37;1769;5,2;3;0,88
".. Outras afecções originadas no período perinatal";9728;9728;7042357,01;5553166,06;1489190,95;723,93;723,93;40694;4,2;49;0,50
"17 Malf cong deformid e anomalias cromossômicas";2481;2481;14665561,94;10983716,45;3681845,49;5911,15;5911,15;21968;8,9;137;5,52
".. Espinha bífida";46;46;218187,90;172519,38;45668,52;4743,22;4743,22;438;9,5;3;6,52
".. Outras malformações congênitas do sistema nerv";202;202;781494,33;610866,17;170628,16;3868,78;3868,78;2452;12,1;15;7,43
".. Malformações congênitas do aparelho circulat";921;921;11212058,63;8248060,57;2963998,06;12173,79;12173,79;11514;12,5;77;8,36
".. Fenda labial e fenda palatina";79;79;137371,65;93334,38;44037,27;1738,88;1738,88;301;3,8;-;-
".. Ausência atresia e estenose do intestino delg";7;7;81806,05;70197,12;11608,93;11686,58;11686,58;176;25,1;-;-
".. Outras malformações congênitas aparelho digest";255;255;810493,08;662105,70;148387,38;3178,40;3178,40;2267;8,9;7;2,75
".. Testiculo não-descido";203;203;111616,26;72025,50;39590,76;549,83;549,83;311;1,5;-;-
".. Outras malformações do aparelho geniturinário";226;226;163134,31;125327,35;37806,96;721,83;721,83;967;4,3;3;1,33
".. Deformidades congênitas do quadril";51;51;54074,15;43074,94;10999,21;1060,28;1060,28;202;4,0;-;-
".. Deformidades congênitas dos pés";67;67;25517,52;15867,65;9649,87;380,86;380,86;113;1,7;-;-
".. Outr malform e deform congên aparelho osteomusc";156;156;565632,71;466123,49;99509,22;3625,85;3625,85;1457;9,3;9;5,77
".. Outras malformações congênitas";231;231;361539,84;283010,72;78529,12;1565,11;1565,11;1411;6,1;18;7,79
".. Anomalias cromossômicas NCOP";37;37;142635,51;121203,48;21432,03;3855,01;3855,01;359;9,7;5;13,51
"18 Sint sinais e achad anorm ex clín e laborat";13097;13101;16071905,06;13232362,21;2835708,56;1226,77;1227,14;67526;5,2;1276;9,74
".. Dor abdominal e pélvica";3063;3063;5234870,59;4432900,02;801970,57;1709,07;1709,07;15275;5,0;327;10,68
".. Febre de origem desconhecida";278;278;143516,40;126398,78;17117,62;516,25;516,25;1054;3,8;8;2,88
".. Senilidade";4;5;3547,83;3148,82;399,01;709,57;886,96;46;11,5;1;25,00
".. Outr sist sinais achad anorm ex clín labor NCOP";9752;9755;10689970,24;8669914,59;2016221,36;1095,85;1096,18;51151;5,2;940;9,64
"19 Lesões enven e alg out conseq causas externas";80571;80615;106263114,83;85668741,74;20582193,68;1318,16;1318,88;391401;4,9;2214;2,75
".. Fratura do crânio e dos ossos da face";1857;1857;3341139,10;2712461,17;628677,93;1799,21;1799,21;8496;4,6;15;0,81
".. Fratura do pescoço tórax ou pelve";1423;1423;3922601,63;3294762,07;627839,56;2756,57;2756,57;9261;6,5;34;2,39
".. Fratura do fêmur";7343;7345;18002036,66;15424642,71;2576607,60;2450,92;2451,59;53877;7,3;285;3,88
".. Fratura de outros ossos dos membros";29790;29790;26142133,74;20143032,40;5998000,01;877,55;877,55;112345;3,8;52;0,17
".. Fraturas envolvendo múltiplas regiões do corpo";2948;2948;1631994,67;1398159,77;233834,90;553,59;553,59;15652;5,3;40;1,36
".. Luxações entorse distensão reg esp e múlt corpo";3183;3183;2451586,54;1916900,24;534206,46;770,21;770,21;11186;3,5;19;0,60
".. Traumatismo do olho e da órbita ocular";210;210;148072,80;108768,90;39303,90;705,11;705,11;463;2,2;-;-
".. Traumatismo intracraniano";7152;7152;14562170,92;11791185,91;2770973,45;2036,10;2036,10;44629;6,2;794;11,10
".. Traumatismo de outros órgãos internos";2308;2308;6715303,96;5383626,12;1331236,98;2909,58;2909,58;15202;6,6;269;11,66
".. Lesões esmag amput traumát reg esp e múlt corpo";1176;1177;1006002,77;751710,30;253184,78;854,72;855,44;4062;3,5;20;1,70
".. Outr traum reg espec não espec e múltipl corpo";11662;11662;11139009,63;8777416,02;2358424,94;955,15;955,15;49587;4,3;312;2,68
".. Efeitos corpo estranho através de orifício nat";837;837;939539,28;760279,35;179259,93;1122,51;1122,51;2126;2,5;41;4,90
".. Queimadura e corrosões";1921;1921;4093693,38;2968219,61;1123114,72;2131,02;2131,02;13161;6,9;56;2,92
".. Envenenamento por drogas e substâncias biológ";770;770;698364,42;603759,85;94604,57;906,97;906,97;2813;3,7;32;4,16
".. Efeitos tóxicos subst origem princ não-medicin";1805;1805;748259,54;649385,45;98874,09;414,55;414,55;5646;3,1;28;1,55
".. Síndromes de maus tratos";40;40;8923,18;7762,46;1160,72;223,08;223,08;117;2,9;-;-
".. Outros efeitos e não espec de causas externas";365;365;250794,55;217298,79;33495,76;687,11;687,11;1449;4,0;15;4,11
".. Cert compl prec traum compl cirúrg ass méd NCOP";5073;5073;8895267,26;7449167,20;1443376,00;1753,45;1753,45;34610;6,8;187;3,69
".. Seqüel traum enven e outr conseq causas extern";708;749;1566220,80;1310203,42;256017,38;2091,08;2212,18;6719;9,5;15;2,12
"21 Contatos com serviços de saúde";8595;8595;7832735,59;5292492,32;2538664,96;911,31;911,31;19077;2,2;88;1,02
".. Pessoas em contato com serv saúde exame invest";1926;1926;310312,66;257113,74;53094,69;161,12;161,12;3035;1,6;46;2,39
".. Estado infec assint vírus imunodef humana [HIV]";3;3;2455,32;1731,38;723,94;818,44;818,44;17;5,7;-;-
".. Outr pess riscos pot à saúde rel doenças transm";35;35;63831,43;46642,86;17188,57;1823,76;1823,76;117;3,3;-;-
".. Anticoncepção";1939;1939;1389486,83;864890,56;523952,35;716,60;716,60;4532;2,3;-;-
".. Rastreamento pré-natal e outr superv da gravid";229;229;123197,70;78548,71;44648,99;537,98;537,98;530;2,3;1;0,44
".. Nascidos vivos segundo o local de nascimento";68;68;36562,89;27034,18;9528,71;537,69;537,69;211;3,1;-;-
".. Assistência e exame pós-natal";62;62;6560,62;4726,65;1833,97;105,82;105,82;125;2,0;-;-
".. Pessoas contato serv saúde cuidados proc espec";3395;3395;3078162,31;1695956,44;1381375,71;906,68;906,68;5267;1,6;17;0,50
".. Pessoas contato serv saúde por outras razões";938;938;2822165,83;2315847,80;506318,03;3008,71;3008,71;5243;5,6;24;2,56
"Total";679419;685561;1171411695,94;963277044,67;208035157,04;1708,69;1724,14;3894588;5,7;48188;7,09
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
