 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jul/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras doenças da pele e do tecido subcutâneo";6069;6120;5778791,86;4551844,23;1207760,03;944,25;952,18;39049;6,4;215;3,54
"13 Doenças sist osteomuscular e tec conjuntivo";6118;6151;8204875,25;6753185,34;1448610,38;1333,91;1341,10;36826;6,0;79;1,29
".. Artrite reumatóide e outr poliartropatias infl";537;539;303994,44;267773,26;36221,18;564,00;566,10;2981;5,6;5;0,93
".. Artrose";146;150;437348,53;398412,56;38935,97;2915,66;2995,54;904;6,2;2;1,37
".. Deformidades adquiridas das articulações";65;65;41260,18;30311,25;10948,93;634,77;634,77;160;2,5;-;-
".. Outros transtronos articulares";1029;1029;805455,86;629701,78;172818,01;782,76;782,76;5686;5,5;13;1,26
".. Doenças sistêmicas do tecido conjuntivo";377;396;407584,04;363528,16;44055,88;1029,25;1081,12;3159;8,4;13;3,45
".. Transt discais cervic e outr transt disc interv";421;421;1798674,19;1482318,90;316355,29;4272,39;4272,39;3235;7,7;3;0,71
".. Outras dorsopatias";789;789;1037347,79;866161,73;171186,06;1314,76;1314,76;4865;6,2;11;1,39
".. Transtornos do tecido mole";765;765;495024,12;386311,80;108568,86;647,09;647,09;2818;3,7;9;1,18
".. Transtornos da densidade e da estrutura ósseas";663;665;1057683,60;888746,55;168937,05;1590,50;1595,30;4077;6,1;9;1,36
".. Osteomielite";773;774;981488,70;750783,50;230705,20;1268,07;1269,71;6323;8,2;11;1,42
".. Outras doenças sist osteomuscular e tec conjunt";553;558;839013,80;689135,85;149877,95;1503,61;1517,20;2618;4,7;3;0,54
"14 Doenças do aparelho geniturinário";35962;35963;39264688,85;33007665,15;6246713,44;1091,81;1091,84;184944;5,1;1849;5,14
".. Síndrome nefríticas aguda e rapidamente progres";252;252;187968,02;165538,34;22429,68;745,90;745,90;1697;6,7;2;0,79
".. Outras doenças glomerulares";630;630;516610,51;463561,46;53049,05;820,02;820,02;4385;7,0;8;1,27
".. Doenças renais túbulo-intersticiais";3654;3654;2261829,14;1971714,35;288219,56;619,00;619,00;18150;5,0;90;2,46
".. Insuficiência renal";7807;7807;23591628,08;19810464,96;3780389,17;3021,86;3021,86;64355;8,2;1123;14,38
".. Urolitíase";4514;4514;3068369,76;2508858,94;555270,56;679,75;679,75;14076;3,1;19;0,42
".. Cistite";852;852;418079,52;370146,65;47785,23;490,70;490,70;4115;4,8;36;4,23
".. Outras doenças do aparelho urinário";12114;12115;6323285,89;5545516,11;776391,57;521,94;521,98;61048;5,0;539;4,45
".. Hiperplasia da próstata";214;214;195426,14;136684,60;58741,54;913,21;913,21;1110;5,2;2;0,93
".. Outros transtornos da próstata";65;65;21263,09;18270,13;2992,96;327,12;327,12;331;5,1;-;-
".. Hidrocele e espermatocele";112;112;38120,09;28529,60;9590,49;340,36;340,36;257;2,3;-;-
".. Preprúcio redundante fimose e parafimose";291;291;74347,46;38818,45;35529,01;255,49;255,49;551;1,9;-;-
".. Outras doenças dos órgãos genitais masculinos";1154;1154;511523,41;345742,07;165645,74;443,26;443,26;3108;2,7;9;0,78
".. Transtornos da mama";288;288;120192,41;88045,34;32147,07;417,33;417,33;929;3,2;1;0,35
".. Salpingite e ooforite";347;347;199579,23;148707,62;50871,61;575,16;575,16;953;2,7;-;-
".. Doença inflamatória do colo do útero";11;11;2310,02;1680,93;629,09;210,00;210,00;14;1,3;-;-
".. Outras doenças inflamat órgãos pélvicos femin";892;892;340142,21;290770,18;49372,03;381,33;381,33;2819;3,2;5;0,56
".. Endometriose";160;160;177846,89;139113,62;37782,23;1111,54;1111,54;513;3,2;2;1,25
".. Prolapso genital feminino";152;152;91684,96;61111,11;30573,85;603,19;603,19;379;2,5;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";759;759;503580,33;389397,53;114182,80;663,48;663,48;2225;2,9;3;0,40
".. Transtornos da menstruação";144;144;32154,23;25702,34;6451,89;223,29;223,29;234;1,6;1;0,69
".. Transt menopáusicos e outr transt perimenopáus";36;36;11135,03;8275,22;2859,81;309,31;309,31;53;1,5;-;-
".. Infertilidade feminina";3;3;923,65;603,19;320,46;307,88;307,88;5;1,7;-;-
".. Outros transtornos do aparelho geniturinário";1511;1511;576688,78;450412,41;125488,04;381,66;381,66;3637;2,4;9;0,60
"15 Gravidez parto e puerpério";190789;190789;114255280,96;69566996,28;44688067,05;598,86;598,86;463435;2,4;74;0,04
".. Aborto espontâneo";6266;6266;1325867,53;881096,26;444771,27;211,60;211,60;9769;1,6;2;0,03
".. Aborto por razões médicas";160;160;37961,17;25110,28;12850,89;237,26;237,26;343;2,1;-;-
".. Outras gravidezes que terminam em aborto";8053;8053;2212688,10;1542309,03;670240,21;274,77;274,77;13893;1,7;3;0,04
".. Edema protein transt hipertens grav parto puerp";9533;9533;7377477,66;4962935,62;2414542,04;773,89;773,89;36720;3,9;5;0,05
".. Placent prév descol premat plac hemorr antepart";769;769;686314,50;450400,31;235914,19;892,48;892,48;2586;3,4;-;-
".. Outr mot ass mãe rel cav fet amn pos prob part";23782;23782;17476193,27;10936144,55;6540048,72;734,85;734,85;62783;2,6;9;0,04
".. Trabalho de parto obstruído";6345;6345;4840627,25;3072323,71;1768303,54;762,90;762,90;16558;2,6;1;0,02
".. Hemorragia pós-parto";213;213;102034,03;75590,83;26443,20;479,03;479,03;548;2,6;1;0,47
".. Outras complicações da gravidez e do parto";48350;48350;31316035,38;20028293,04;11287742,34;647,69;647,69;127243;2,6;19;0,04
".. Parto único espontâneo";81768;81768;46710336,11;25927412,47;20782923,64;571,25;571,25;171910;2,1;22;0,03
".. Compl pred rel puerpério e outr afecç obst NCOP";5550;5550;2169745,96;1665380,18;504287,01;390,95;390,95;21082;3,8;12;0,22
"16 Algumas afec originadas no período perinatal";25318;25319;70013189,71;56979645,43;13033544,28;2765,24;2765,35;225910;8,9;820;3,24
".. Feto e rec-nasc afet fat mat e compl grav parto";384;384;353576,06;278508,84;75067,22;920,77;920,77;2249;5,9;1;0,26
".. Ret cres fet desn fet tran gest curt baix peso";5198;5198;26734842,84;21613186,69;5121656,15;5143,29;5143,29;76855;14,8;261;5,02
".. Trauma durante o nascimento";45;45;44060,36;33901,27;10159,09;979,12;979,12;146;3,2;1;2,22
".. Hipóxia intrauterina e asfixia ao nascer";531;531;2801329,17;2335801,08;465528,09;5275,57;5275,57;7199;13,6;69;12,99
".. Outros transt respiratórios orig per perinatal";6287;6288;28969493,64;23886723,00;5082770,64;4607,11;4607,84;75541;12,0;396;6,30
".. Doenças infecciosas e parasitárias congênitas";1259;1259;2157682,04;1728882,99;428799,05;1713,81;1713,81;10627;8,4;31;2,46
".. Outras infecções específicas do período perinat";1500;1500;1214447,00;978330,42;236116,58;809,63;809,63;9485;6,3;15;1,00
".. Doença hemolítica do feto e do recém-nascido";285;285;188958,54;154615,62;34342,92;663,01;663,01;1589;5,6;1;0,35
".. Outras afecções originadas no período perinatal";9829;9829;7548800,06;5969695,52;1579104,54;768,01;768,01;42219;4,3;45;0,46
"17 Malf cong deformid e anomalias cromossômicas";2266;2266;13220971,98;10047153,95;3173682,43;5834,50;5834,50;21028;9,3;153;6,75
".. Espinha bífida";64;64;319214,82;250310,34;68904,48;4987,73;4987,73;799;12,5;-;-
".. Outras malformações congênitas do sistema nerv";232;232;870840,38;676173,57;194666,81;3753,62;3753,62;2477;10,7;16;6,90
".. Malformações congênitas do aparelho circulat";813;813;9114010,39;6764924,87;2349085,52;11210,34;11210,34;9357;11,5;89;10,95
".. Fenda labial e fenda palatina";56;56;134781,67;90142,80;44638,87;2406,82;2406,82;535;9,6;1;1,79
".. Ausência atresia e estenose do intestino delg";7;7;54860,67;46820,44;8040,23;7837,24;7837,24;167;23,9;-;-
".. Outras malformações congênitas aparelho digest";210;210;1075459,00;908390,86;167068,14;5121,23;5121,23;2213;10,5;9;4,29
".. Testiculo não-descido";208;208;140312,09;86675,31;53501,18;674,58;674,58;338;1,6;-;-
".. Outras malformações do aparelho geniturinário";226;226;290091,34;227684,31;62407,03;1283,59;1283,59;1099;4,9;5;2,21
".. Deformidades congênitas do quadril";34;34;28476,62;22824,59;5652,03;837,55;837,55;143;4,2;-;-
".. Deformidades congênitas dos pés";52;52;23335,66;15472,82;7862,84;448,76;448,76;122;2,3;-;-
".. Outr malform e deform congên aparelho osteomusc";158;158;578758,88;479873,75;98885,13;3663,03;3663,03;1613;10,2;11;6,96
".. Outras malformações congênitas";170;170;460130,22;371955,01;88175,21;2706,65;2706,65;1584;9,3;18;10,59
".. Anomalias cromossômicas NCOP";36;36;130700,24;105905,28;24794,96;3630,56;3630,56;581;16,1;4;11,11
"18 Sint sinais e achad anorm ex clín e laborat";13063;13063;15600199,56;12854895,44;2743306,86;1194,23;1194,23;63472;4,9;1301;9,96
".. Dor abdominal e pélvica";3002;3002;5259256,02;4448114,00;810884,68;1751,92;1751,92;14616;4,9;338;11,26
".. Febre de origem desconhecida";337;337;128196,48;108945,67;19250,81;380,40;380,40;905;2,7;5;1,48
".. Senilidade";7;7;2096,61;1871,36;225,25;299,52;299,52;29;4,1;-;-
".. Outr sist sinais achad anorm ex clín labor NCOP";9717;9717;10210650,45;8295964,41;1912946,12;1050,80;1050,80;47922;4,9;958;9,86
"19 Lesões enven e alg out conseq causas externas";81062;81103;104641850,98;84372402,07;20251423,77;1290,23;1290,89;359674;4,4;2107;2,60
".. Fratura do crânio e dos ossos da face";1596;1596;2988177,14;2418640,38;569536,76;1872,29;1872,29;7350;4,6;11;0,69
".. Fratura do pescoço tórax ou pelve";1362;1362;3725012,76;3123054,65;601958,11;2734,96;2734,96;9187;6,7;32;2,35
".. Fratura do fêmur";8294;8296;19798645,93;17025260,16;2772171,05;2386,53;2387,10;51480;6,2;297;3,58
".. Fratura de outros ossos dos membros";30237;30237;25894560,48;19964053,09;5927992,85;856,39;856,39;100526;3,3;57;0,19
".. Fraturas envolvendo múltiplas regiões do corpo";2766;2766;1396901,60;1177676,44;219225,16;505,03;505,03;12428;4,5;53;1,92
".. Luxações entorse distensão reg esp e múlt corpo";3166;3166;2317980,92;1789840,30;528038,72;732,15;732,15;9566;3,0;17;0,54
".. Traumatismo do olho e da órbita ocular";166;166;141379,16;102726,35;38652,81;851,68;851,68;276;1,7;-;-
".. Traumatismo intracraniano";7151;7151;14144372,40;11450027,17;2693490,99;1977,96;1977,96;42333;5,9;747;10,45
".. Traumatismo de outros órgãos internos";2144;2144;5842148,65;4650253,61;1191582,04;2724,88;2724,88;13566;6,3;208;9,70
".. Lesões esmag amput traumát reg esp e múlt corpo";1292;1293;966851,99;710139,67;255214,73;747,76;748,34;4032;3,1;21;1,63
".. Outr traum reg espec não espec e múltipl corpo";11300;11300;10470707,97;8272473,50;2197246,02;926,61;926,61;43204;3,8;261;2,31
".. Efeitos corpo estranho através de orifício nat";852;852;1165998,83;959059,70;206939,13;1368,54;1368,54;2547;3,0;60;7,04
".. Queimadura e corrosões";2048;2048;4358563,54;3123773,51;1227394,73;2128,20;2128,20;13708;6,7;59;2,88
".. Envenenamento por drogas e substâncias biológ";768;768;474953,74;407968,47;66985,27;618,43;618,43;2545;3,3;28;3,65
".. Efeitos tóxicos subst origem princ não-medicin";1989;1989;724795,58;629171,82;95623,76;364,40;364,40;6563;3,3;29;1,46
".. Síndromes de maus tratos";24;24;4265,47;3726,54;538,93;177,73;177,73;49;2,0;1;4,17
".. Outros efeitos e não espec de causas externas";345;345;308898,02;265459,74;43438,28;895,36;895,36;1457;4,2;21;6,09
".. Cert compl prec traum compl cirúrg ass méd NCOP";4846;4846;8293294,39;6936169,38;1353979,61;1711,37;1711,37;32010;6,6;183;3,78
".. Seqüel traum enven e outr conseq causas extern";716;754;1624342,41;1362927,59;261414,82;2154,30;2268,63;6847;9,6;22;3,07
"21 Contatos com serviços de saúde";8855;8857;8335946,48;5871620,00;2462420,88;941,17;941,38;18597;2,1;89;1,01
".. Pessoas em contato com serv saúde exame invest";2165;2165;297572,81;241583,90;55988,91;137,45;137,45;2696;1,2;55;2,54
".. Estado infec assint vírus imunodef humana [HIV]";6;6;2617,27;1832,59;784,68;436,21;436,21;18;3,0;-;-
".. Outr pess riscos pot à saúde rel doenças transm";36;36;15062,02;10632,86;4429,16;418,39;418,39;71;2,0;-;-
".. Anticoncepção";2102;2102;1511756,78;942589,58;568828,18;719,20;719,20;4976;2,4;-;-
".. Rastreamento pré-natal e outr superv da gravid";237;237;135122,24;84994,26;50087,63;570,14;570,14;558;2,4;-;-
".. Nascidos vivos segundo o local de nascimento";59;59;24403,40;16022,21;8381,19;413,62;413,62;131;2,2;-;-
".. Assistência e exame pós-natal";59;59;7551,65;5592,01;1959,64;127,99;127,99;113;1,9;-;-
".. Pessoas contato serv saúde cuidados proc espec";3166;3166;2605342,88;1450731,57;1153085,08;822,91;822,91;4123;1,3;13;0,41
".. Pessoas contato serv saúde por outras razões";1025;1027;3736517,43;3117641,02;618876,41;3638,28;3645,38;5911;5,8;21;2,05
"Total";736017;742113;1228290934,03;1006493418,23;221696143,43;1655,13;1668,84;4030744;5,5;53500;7,27
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
