 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Mar/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Infecções da pele e do tecido subcutâneo";7445;7445;3818851,47;3223693,89;594056,30;512,94;512,94;43502;5,8;75;1,01
".. Outras doenças da pele e do tecido subcutâneo";7837;7900;6418892,46;5038207,41;1365642,50;812,52;819,05;53365;6,8;210;2,68
"13 Doenças sist osteomuscular e tec conjuntivo";8372;8423;10652758,06;8839535,70;1812482,97;1264,72;1272,43;54338;6,5;90;1,08
".. Artrite reumatóide e outr poliartropatias infl";795;796;410152,62;355704,89;54447,73;515,27;515,92;4205;5,3;7;0,88
".. Artrose";339;346;1091992,00;995647,91;96344,09;3156,05;3221,22;2182;6,4;3;0,88
".. Deformidades adquiridas das articulações";116;116;71689,16;50439,61;21249,55;618,01;618,01;300;2,6;-;-
".. Outros transtronos articulares";1428;1428;1270938,52;1012098,97;258738,67;890,01;890,01;9196;6,4;10;0,70
".. Doenças sistêmicas do tecido conjuntivo";453;483;399585,75;359612,84;39972,91;827,30;882,09;4174;9,2;14;3,09
".. Transt discais cervic e outr transt disc interv";610;610;2327248,91;1894850,82;432398,09;3815,16;3815,16;5435;8,9;7;1,15
".. Outras dorsopatias";1264;1266;1436366,60;1219088,28;217278,32;1134,57;1136,37;8315;6,6;9;0,71
".. Transtornos do tecido mole";1169;1169;626388,76;494210,65;132071,28;535,83;535,83;4505;3,9;8;0,68
".. Transtornos da densidade e da estrutura ósseas";738;740;1114899,86;918716,42;195659,66;1506,62;1510,70;4620;6,3;4;0,54
".. Osteomielite";838;841;951019,01;754635,31;196383,70;1130,82;1134,87;7581;9,0;19;2,27
".. Outras doenças sist osteomuscular e tec conjunt";622;628;952476,87;784530,00;167938,97;1516,68;1531,31;3825;6,1;9;1,45
"14 Doenças do aparelho geniturinário";46939;46942;51840734,57;43242957,08;8583056,16;1104,36;1104,43;257782;5,5;1986;4,23
".. Síndrome nefríticas aguda e rapidamente progres";312;312;200794,13;174917,15;25876,98;643,57;643,57;2083;6,7;1;0,32
".. Outras doenças glomerulares";765;765;551116,54;491757,84;59358,70;720,41;720,41;5222;6,8;10;1,31
".. Doenças renais túbulo-intersticiais";5205;5205;2768095,75;2413797,41;352170,02;531,81;531,81;24739;4,8;111;2,13
".. Insuficiência renal";9148;9148;32746578,89;27150903,35;5594047,29;3579,64;3579,64;87702;9,6;1128;12,33
".. Urolitíase";5312;5312;3313589,21;2763352,42;543323,62;623,79;623,79;19083;3,6;19;0,36
".. Cistite";1240;1240;487628,46;431999,18;55593,48;393,25;393,25;6004;4,8;42;3,39
".. Outras doenças do aparelho urinário";17227;17230;8143979,27;7142487,60;1000579,72;472,66;472,75;89620;5,2;635;3,69
".. Hiperplasia da próstata";337;337;320867,74;217677,36;103190,38;952,13;952,13;2133;6,3;4;1,19
".. Outros transtornos da próstata";115;115;30767,39;26229,65;4537,74;267,54;267,54;505;4,4;2;1,74
".. Hidrocele e espermatocele";164;164;50462,32;36258,88;14203,44;307,70;307,70;411;2,5;1;0,61
".. Preprúcio redundante fimose e parafimose";496;496;129668,85;68232,54;61436,31;261,43;261,43;513;1,0;1;0,20
".. Outras doenças dos órgãos genitais masculinos";1137;1137;439582,60;300004,87;139521,93;386,62;386,62;3633;3,2;6;0,53
".. Transtornos da mama";455;455;198411,27;138608,36;59672,74;436,07;436,07;1140;2,5;-;-
".. Salpingite e ooforite";413;413;230469,96;170544,42;58865,63;558,04;558,04;1264;3,1;-;-
".. Doença inflamatória do colo do útero";3;3;694,19;482,37;211,82;231,40;231,40;1;0,3;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1149;1149;459744,72;388518,96;71225,76;400,13;400,13;4156;3,6;11;0,96
".. Endometriose";211;211;169771,09;123583,29;44329,84;804,60;804,60;758;3,6;-;-
".. Prolapso genital feminino";520;520;286430,18;180671,97;105758,21;550,83;550,83;1390;2,7;1;0,19
".. Transt não-inflam ovário tromp Falópio lig larg";818;818;546356,95;418839,89;127517,06;667,92;667,92;2552;3,1;2;0,24
".. Transtornos da menstruação";126;126;34606,26;27984,50;6621,76;274,65;274,65;301;2,4;-;-
".. Transt menopáusicos e outr transt perimenopáus";44;44;11880,11;9522,15;2357,96;270,00;270,00;124;2,8;-;-
".. Infertilidade feminina";2;2;735,01;578,38;156,63;367,50;367,50;22;11,0;-;-
".. Outros transtornos do aparelho geniturinário";1740;1740;718503,68;566004,54;152499,14;412,93;412,93;4426;2,5;12;0,69
"15 Gravidez parto e puerpério";193876;193876;114638983,12;69942079,10;44696392,56;591,30;591,30;497229;2,6;87;0,04
".. Aborto espontâneo";6709;6709;1432462,75;952581,10;479881,65;213,51;213,51;11466;1,7;4;0,06
".. Aborto por razões médicas";118;118;26256,73;17202,21;9054,52;222,51;222,51;258;2,2;-;-
".. Outras gravidezes que terminam em aborto";7631;7631;2148702,21;1506354,13;642096,96;281,58;281,58;13882;1,8;5;0,07
".. Edema protein transt hipertens grav parto puerp";8887;8887;6839941,29;4623791,15;2216150,14;769,66;769,66;35929;4,0;9;0,10
".. Placent prév descol premat plac hemorr antepart";763;763;695143,59;456146,36;238997,23;911,07;911,07;2575;3,4;-;-
".. Outr mot ass mãe rel cav fet amn pos prob part";23857;23857;17410614,36;10924604,46;6486009,90;729,79;729,79;68151;2,9;10;0,04
".. Trabalho de parto obstruído";6236;6236;4807661,32;3061605,32;1746056,00;770,95;770,95;17391;2,8;3;0,05
".. Hemorragia pós-parto";246;246;127220,70;96328,23;30892,47;517,16;517,16;648;2,6;2;0,81
".. Outras complicações da gravidez e do parto";49159;49159;30779506,62;19739988,51;11039518,11;626,12;626,12;137739;2,8;24;0,05
".. Parto único espontâneo";84013;84013;48047690,17;26711354,47;21336335,70;571,91;571,91;181828;2,2;24;0,03
".. Compl pred rel puerpério e outr afecç obst NCOP";6257;6257;2323783,38;1852123,16;471399,88;371,39;371,39;27362;4,4;6;0,10
"16 Algumas afec originadas no período perinatal";25589;25589;67193259,34;54737448,99;12455810,35;2625,86;2625,86;220590;8,6;875;3,42
".. Feto e rec-nasc afet fat mat e compl grav parto";380;380;353794,24;279321,10;74473,14;931,04;931,04;2311;6,1;2;0,53
".. Ret cres fet desn fet tran gest curt baix peso";5230;5230;27063734,11;21913902,63;5149831,48;5174,71;5174,71;78065;14,9;253;4,84
".. Trauma durante o nascimento";61;61;111463,46;83118,80;28344,66;1827,27;1827,27;424;7,0;1;1,64
".. Hipóxia intrauterina e asfixia ao nascer";484;484;2387970,66;2003846,63;384124,03;4933,82;4933,82;6009;12,4;74;15,29
".. Outros transt respiratórios orig per perinatal";6232;6232;27445692,02;22680253,05;4765438,97;4403,99;4403,99;71401;11,5;468;7,51
".. Doenças infecciosas e parasitárias congênitas";1363;1363;1691046,89;1343520,25;347526,64;1240,68;1240,68;10027;7,4;23;1,69
".. Outras infecções específicas do período perinat";1514;1514;1293030,24;1018566,83;274463,41;854,05;854,05;9333;6,2;8;0,53
".. Doença hemolítica do feto e do recém-nascido";260;260;189150,36;155680,76;33469,60;727,50;727,50;1468;5,6;1;0,38
".. Outras afecções originadas no período perinatal";10065;10065;6657377,36;5259238,94;1398138,42;661,44;661,44;41552;4,1;45;0,45
"17 Malf cong deformid e anomalias cromossômicas";2592;2592;13461369,70;10077986,44;3383149,30;5193,43;5193,43;23729;9,2;158;6,10
".. Espinha bífida";70;70;254484,37;192286,12;62198,25;3635,49;3635,49;769;11,0;4;5,71
".. Outras malformações congênitas do sistema nerv";234;234;839816,50;641787,53;198028,97;3588,96;3588,96;2843;12,1;18;7,69
".. Malformações congênitas do aparelho circulat";854;854;9462965,83;6942411,31;2520554,52;11080,76;11080,76;10255;12,0;85;9,95
".. Fenda labial e fenda palatina";86;86;140543,78;87933,65;52610,13;1634,23;1634,23;451;5,2;2;2,33
".. Ausência atresia e estenose do intestino delg";17;17;121643,29;104186,86;17456,43;7155,49;7155,49;226;13,3;1;5,88
".. Outras malformações congênitas aparelho digest";268;268;932157,03;763818,71;168338,32;3478,20;3478,20;2671;10,0;16;5,97
".. Testiculo não-descido";165;165;85289,11;52735,21;32319,94;516,90;516,90;267;1,6;-;-
".. Outras malformações do aparelho geniturinário";289;289;253267,37;188385,18;64882,19;876,36;876,36;1609;5,6;6;2,08
".. Deformidades congênitas do quadril";46;46;48593,79;38612,40;9981,39;1056,39;1056,39;194;4,2;-;-
".. Deformidades congênitas dos pés";72;72;27406,45;18511,88;8894,57;380,65;380,65;143;2,0;-;-
".. Outr malform e deform congên aparelho osteomusc";203;203;626310,62;512563,25;113747,37;3085,27;3085,27;1658;8,2;9;4,43
".. Outras malformações congênitas";249;249;518501,31;410394,77;108106,54;2082,33;2082,33;2028;8,1;15;6,02
".. Anomalias cromossômicas NCOP";39;39;150390,25;124359,57;26030,68;3856,16;3856,16;615;15,8;2;5,13
"18 Sint sinais e achad anorm ex clín e laborat";14555;14555;16248808,31;13383459,99;2864980,78;1116,37;1116,37;74568;5,1;1296;8,90
".. Dor abdominal e pélvica";3385;3385;5423072,91;4566894,94;856105,92;1602,09;1602,09;16699;4,9;335;9,90
".. Febre de origem desconhecida";502;502;177784,69;151851,28;25933,41;354,15;354,15;1318;2,6;-;-
".. Senilidade";6;6;1281,47;1065,95;215,52;213,58;213,58;13;2,2;2;33,33
".. Outr sist sinais achad anorm ex clín labor NCOP";10662;10662;10646669,24;8663647,82;1982725,93;998,56;998,56;56538;5,3;959;8,99
"19 Lesões enven e alg out conseq causas externas";82919;82971;102923902,87;83118347,79;19800861,22;1240,48;1241,26;423734;5,1;1986;2,40
".. Fratura do crânio e dos ossos da face";1744;1744;2992255,28;2432479,70;559775,58;1715,74;1715,74;8403;4,8;12;0,69
".. Fratura do pescoço tórax ou pelve";1440;1440;4136325,36;3483869,10;652434,02;2872,45;2872,45;11504;8,0;33;2,29
".. Fratura do fêmur";7719;7719;18125366,86;15584461,83;2540905,03;2348,15;2348,15;58864;7,6;250;3,24
".. Fratura de outros ossos dos membros";29592;29592;24260182,86;18704024,81;5555128,63;819,82;819,82;116725;3,9;58;0,20
".. Fraturas envolvendo múltiplas regiões do corpo";3022;3022;1454185,72;1239887,32;214298,40;481,20;481,20;17362;5,7;58;1,92
".. Luxações entorse distensão reg esp e múlt corpo";3152;3152;2471049,65;1937848,72;533080,97;783,96;783,96;11175;3,5;19;0,60
".. Traumatismo do olho e da órbita ocular";154;154;123647,02;91310,67;32336,35;802,90;802,90;405;2,6;1;0,65
".. Traumatismo intracraniano";7259;7259;13541253,74;10920425,52;2620828,22;1865,44;1865,44;45674;6,3;681;9,38
".. Traumatismo de outros órgãos internos";2187;2187;5961731,17;4744393,00;1217338,17;2725,99;2725,99;15113;6,9;182;8,32
".. Lesões esmag amput traumát reg esp e múlt corpo";1190;1191;910721,55;675078,37;234963,60;764,67;765,31;4249;3,6;18;1,51
".. Outr traum reg espec não espec e múltipl corpo";12014;12014;10600738,01;8385277,77;2215215,49;882,37;882,37;54914;4,6;275;2,29
".. Efeitos corpo estranho através de orifício nat";872;872;1080779,59;868485,63;212055,10;1239,43;1239,43;2555;2,9;36;4,13
".. Queimadura e corrosões";1875;1875;4087094,09;2921592,07;1163929,32;2179,78;2179,78;12276;6,5;54;2,88
".. Envenenamento por drogas e substâncias biológ";1086;1086;785770,22;678683,48;107086,74;723,55;723,55;4035;3,7;42;3,87
".. Efeitos tóxicos subst origem princ não-medicin";2615;2615;882555,36;762898,70;119656,66;337,50;337,50;8077;3,1;34;1,30
".. Síndromes de maus tratos";37;37;10096,79;8739,18;1357,61;272,89;272,89;137;3,7;1;2,70
".. Outros efeitos e não espec de causas externas";353;353;261104,83;224350,20;36754,63;739,67;739,67;1522;4,3;9;2,55
".. Cert compl prec traum compl cirúrg ass méd NCOP";5870;5870;9529056,61;8011150,46;1517119,80;1623,35;1623,35;43260;7,4;207;3,53
".. Seqüel traum enven e outr conseq causas extern";738;789;1709988,16;1443391,26;266596,90;2167,29;2317,06;7484;10,1;16;2,17
"21 Contatos com serviços de saúde";10348;10348;9655583,14;6393732,87;3261331,42;933,09;933,09;22277;2,2;107;1,03
".. Pessoas em contato com serv saúde exame invest";2407;2407;338338,45;264894,22;73444,23;140,56;140,56;3113;1,3;53;2,20
".. Estado infec assint vírus imunodef humana [HIV]";4;4;3718,82;2443,82;1275,00;929,70;929,70;10;2,5;-;-
".. Outr pess riscos pot à saúde rel doenças transm";25;25;12067,71;10301,37;1766,34;482,71;482,71;93;3,7;-;-
".. Anticoncepção";2317;2317;1587752,05;981807,49;605944,56;685,26;685,26;5377;2,3;2;0,09
".. Rastreamento pré-natal e outr superv da gravid";282;282;170566,36;106539,36;64027,00;604,85;604,85;736;2,6;-;-
".. Nascidos vivos segundo o local de nascimento";40;40;16492,91;11900,66;4592,25;412,32;412,32;140;3,5;-;-
".. Assistência e exame pós-natal";68;68;7417,98;5484,92;1933,06;109,09;109,09;130;1,9;-;-
".. Pessoas contato serv saúde cuidados proc espec";4066;4066;3695930,44;1867378,05;1828033,54;908,98;908,98;6514;1,6;14;0,34
".. Pessoas contato serv saúde por outras razões";1139;1139;3823298,42;3142982,98;680315,44;3356,72;3356,72;6164;5,4;38;3,34
"Total";767494;775036;960674209,69;779727756,50;180885838,09;1239,52;1251,70;4267188;5,6;39772;5,18
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
