 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Out/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Artrite reumatóide e outr poliartropatias infl";657;658;314562,43;272981,19;41581,24;478,06;478,79;3266;5,0;4;0,61
".. Artrose";240;243;689918,28;623529,35;66388,93;2839,17;2874,66;1144;4,8;6;2,50
".. Deformidades adquiridas das articulações";100;100;61669,76;43789,08;17880,68;616,70;616,70;230;2,3;-;-
".. Outros transtronos articulares";1248;1248;1081110,72;863252,95;216892,28;866,27;866,27;7209;5,8;12;0,96
".. Doenças sistêmicas do tecido conjuntivo";455;489;414730,54;377684,94;37045,60;848,12;911,50;3933;8,6;21;4,62
".. Transt discais cervic e outr transt disc interv";489;489;1967076,39;1609233,90;357842,49;4022,65;4022,65;3678;7,5;7;1,43
".. Outras dorsopatias";1019;1021;1159635,71;973668,82;185966,89;1135,78;1138,01;5766;5,7;10;0,98
".. Transtornos do tecido mole";964;964;540196,46;406669,15;133527,31;560,37;560,37;3276;3,4;10;1,04
".. Transtornos da densidade e da estrutura ósseas";705;707;1094260,15;916804,62;177455,53;1547,75;1552,14;4159;5,9;4;0,57
".. Osteomielite";809;814;975681,11;767718,26;207176,50;1198,63;1206,03;6998;8,7;12;1,48
".. Outras doenças sist osteomuscular e tec conjunt";581;586;931930,05;776042,92;155887,13;1590,32;1604,01;2938;5,1;10;1,72
"14 Doenças do aparelho geniturinário";44416;44417;46320741,45;38701342,19;7608409,37;1042,86;1042,88;217184;4,9;1995;4,49
".. Síndrome nefríticas aguda e rapidamente progres";261;261;167513,82;146228,59;21285,23;641,82;641,82;1473;5,6;-;-
".. Outras doenças glomerulares";641;641;422767,88;376708,31;46059,57;659,54;659,54;4003;6,2;9;1,40
".. Doenças renais túbulo-intersticiais";4278;4278;2583869,95;2247884,83;335028,02;603,99;603,99;19909;4,7;111;2,59
".. Insuficiência renal";8976;8976;27729709,89;23214193,83;4515383,83;3089,32;3089,32;73423;8,2;1182;13,17
".. Urolitíase";5594;5594;3626624,62;2992965,08;626212,52;648,31;648,31;17736;3,2;28;0,50
".. Cistite";925;925;418632,53;369092,70;49539,83;452,58;452,58;4211;4,6;29;3,14
".. Outras doenças do aparelho urinário";14834;14835;7292712,20;6399752,35;892262,66;491,59;491,62;73089;4,9;604;4,07
".. Hiperplasia da próstata";395;395;370531,22;249175,17;121356,05;938,05;938,05;1937;4,9;6;1,52
".. Outros transtornos da próstata";80;80;18864,10;14783,57;4080,53;235,80;235,80;329;4,1;4;5,00
".. Hidrocele e espermatocele";224;224;66906,14;47700,56;19205,58;298,69;298,69;423;1,9;-;-
".. Preprúcio redundante fimose e parafimose";775;775;190231,18;95125,28;94886,78;245,46;245,46;627;0,8;4;0,52
".. Outras doenças dos órgãos genitais masculinos";1179;1179;508641,58;345992,42;162649,16;431,42;431,42;3372;2,9;5;0,42
".. Transtornos da mama";394;394;161646,60;109949,96;51696,64;410,27;410,27;924;2,3;2;0,51
".. Salpingite e ooforite";692;692;403540,14;292670,29;110869,85;583,15;583,15;1644;2,4;2;0,29
".. Doença inflamatória do colo do útero";11;11;4473,98;3477,93;996,05;406,73;406,73;19;1,7;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1177;1177;459307,16;390861,05;68446,11;390,24;390,24;3707;3,1;2;0,17
".. Endometriose";243;243;182665,73;132495,03;49479,23;751,71;751,71;992;4,1;-;-
".. Prolapso genital feminino";505;505;279218,38;176872,72;102345,66;552,91;552,91;1120;2,2;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";1034;1034;638740,84;481589,16;157115,88;617,74;617,74;2799;2,7;-;-
".. Transtornos da menstruação";189;189;49981,28;39828,41;10152,87;264,45;264,45;406;2,1;-;-
".. Transt menopáusicos e outr transt perimenopáus";54;54;16241,96;12616,25;3625,71;300,78;300,78;115;2,1;-;-
".. Infertilidade feminina";8;8;4794,13;3551,78;1242,35;599,27;599,27;27;3,4;-;-
".. Outros transtornos do aparelho geniturinário";1947;1947;723126,14;557826,92;164489,26;371,41;371,41;4899;2,5;7;0,36
"15 Gravidez parto e puerpério";178339;178339;105491413,93;64623581,19;40867702,57;591,52;591,52;440112;2,5;77;0,04
".. Aborto espontâneo";6864;6864;1443021,30;959438,85;483582,45;210,23;210,23;10377;1,5;2;0,03
".. Aborto por razões médicas";137;137;38145,25;26670,16;11475,09;278,43;278,43;253;1,8;-;-
".. Outras gravidezes que terminam em aborto";9060;9060;2538808,14;1774834,13;763974,01;280,22;280,22;15228;1,7;4;0,04
".. Edema protein transt hipertens grav parto puerp";8880;8880;6820095,62;4607452,10;2212643,52;768,03;768,03;34212;3,9;14;0,16
".. Placent prév descol premat plac hemorr antepart";714;714;627172,83;412349,24;214823,59;878,39;878,39;2148;3,0;3;0,42
".. Outr mot ass mãe rel cav fet amn pos prob part";22325;22325;16416643,93;10316139,04;6100504,89;735,35;735,35;60517;2,7;9;0,04
".. Trabalho de parto obstruído";5831;5831;4496060,80;2870754,06;1625306,74;771,06;771,06;15396;2,6;3;0,05
".. Hemorragia pós-parto";182;182;79853,85;58244,55;21609,30;438,76;438,76;468;2,6;-;-
".. Outras complicações da gravidez e do parto";46605;46605;29597599,93;19017918,80;10579681,13;635,07;635,07;125104;2,7;20;0,04
".. Parto único espontâneo";72089;72089;41274346,94;22908349,72;18365997,22;572,55;572,55;154038;2,1;11;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";5652;5652;2159665,34;1671430,54;488104,63;382,11;382,11;22371;4,0;11;0,19
"16 Algumas afec originadas no período perinatal";24272;24273;65240671,67;53314422,13;11926213,74;2687,79;2687,90;208190;8,6;828;3,41
".. Feto e rec-nasc afet fat mat e compl grav parto";439;439;316746,21;247968,52;68777,69;721,52;721,52;2214;5,0;3;0,68
".. Ret cres fet desn fet tran gest curt baix peso";4637;4637;23815762,87;19316222,55;4499540,32;5136,03;5136,03;68011;14,7;238;5,13
".. Trauma durante o nascimento";56;56;35000,57;25781,38;9219,19;625,01;625,01;216;3,9;-;-
".. Hipóxia intrauterina e asfixia ao nascer";509;509;2621875,55;2201829,29;420046,26;5151,03;5151,03;6650;13,1;59;11,59
".. Outros transt respiratórios orig per perinatal";5828;5829;27641988,64;22937800,62;4704188,02;4742,15;4742,96;69672;12,0;436;7,48
".. Doenças infecciosas e parasitárias congênitas";1161;1161;1910598,28;1540128,45;370434,03;1645,65;1645,65;9416;8,1;34;2,93
".. Outras infecções específicas do período perinat";1311;1311;1109209,05;863591,83;245617,22;846,08;846,08;8199;6,3;7;0,53
".. Doença hemolítica do feto e do recém-nascido";253;253;189053,02;155138,87;33914,15;747,25;747,25;1284;5,1;1;0,40
".. Outras afecções originadas no período perinatal";10078;10078;7600437,48;6025960,62;1574476,86;754,16;754,16;42528;4,2;50;0,50
"17 Malf cong deformid e anomalias cromossômicas";2778;2779;15226539,40;11466478,37;3759993,23;5479,14;5481,12;23644;8,5;145;5,22
".. Espinha bífida";57;57;239829,68;179428,28;60401,40;4207,54;4207,54;589;10,3;4;7,02
".. Outras malformações congênitas do sistema nerv";258;258;964108,51;750614,54;213493,97;3736,85;3736,85;2823;10,9;17;6,59
".. Malformações congênitas do aparelho circulat";969;969;11023178,02;8148123,47;2875054,55;11375,83;11375,83;11036;11,4;81;8,36
".. Fenda labial e fenda palatina";94;94;139984,98;89864,17;50120,81;1489,20;1489,20;319;3,4;-;-
".. Ausência atresia e estenose do intestino delg";6;6;29610,99;21490,23;8120,76;4935,16;4935,16;107;17,8;-;-
".. Outras malformações congênitas aparelho digest";256;256;881815,86;732916,88;148898,98;3444,59;3444,59;2248;8,8;6;2,34
".. Testiculo não-descido";232;232;122685,03;74713,38;47903,85;528,81;528,81;299;1,3;-;-
".. Outras malformações do aparelho geniturinário";287;287;304052,34;228291,53;75760,81;1059,42;1059,42;1358;4,7;5;1,74
".. Deformidades congênitas do quadril";44;44;22380,61;17086,45;5294,16;508,65;508,65;121;2,8;1;2,27
".. Deformidades congênitas dos pés";94;94;49186,93;34221,26;14965,67;523,27;523,27;180;1,9;-;-
".. Outr malform e deform congên aparelho osteomusc";217;217;796867,31;663289,24;133578,07;3672,20;3672,20;2276;10,5;9;4,15
".. Outras malformações congênitas";221;221;525336,28;424481,55;100854,73;2377,09;2377,09;1743;7,9;16;7,24
".. Anomalias cromossômicas NCOP";43;44;127502,86;101957,39;25545,47;2897,79;2965,18;545;12,7;6;13,95
"18 Sint sinais e achad anorm ex clín e laborat";14122;14127;17043324,15;14025072,83;3015566,11;1206,44;1206,86;71270;5,0;1287;9,11
".. Dor abdominal e pélvica";3199;3199;5546178,15;4711327,31;833077,95;1733,72;1733,72;16634;5,2;286;8,94
".. Febre de origem desconhecida";301;301;125727,93;107561,91;18166,02;417,70;417,70;1028;3,4;6;1,99
".. Senilidade";10;10;1844,65;1552,91;291,74;184,47;184,47;27;2,7;4;40,00
".. Outr sist sinais achad anorm ex clín labor NCOP";10612;10617;11369573,42;9204630,70;2164030,40;1070,88;1071,39;53581;5,0;991;9,34
"19 Lesões enven e alg out conseq causas externas";87481;87528;110664992,05;89321499,75;21325760,41;1264,34;1265,02;405278;4,6;2193;2,51
".. Fratura do crânio e dos ossos da face";1780;1780;3226027,56;2604303,26;621724,30;1812,38;1812,38;8128;4,6;16;0,90
".. Fratura do pescoço tórax ou pelve";1473;1473;3774331,30;3190338,61;583992,69;2562,34;2562,34;10108;6,9;29;1,97
".. Fratura do fêmur";8051;8051;19849594,72;17067823,95;2781770,77;2465,48;2465,48;55120;6,8;261;3,24
".. Fratura de outros ossos dos membros";32450;32450;27597478,85;21248240,07;6347818,43;850,46;850,46;115224;3,6;44;0,14
".. Fraturas envolvendo múltiplas regiões do corpo";3234;3234;1686171,21;1446513,27;239635,69;521,39;521,39;16924;5,2;58;1,79
".. Luxações entorse distensão reg esp e múlt corpo";3590;3590;2921567,70;2295794,46;625247,53;813,81;813,81;11940;3,3;24;0,67
".. Traumatismo do olho e da órbita ocular";182;182;141997,39;103468,82;38528,57;780,21;780,21;352;1,9;1;0,55
".. Traumatismo intracraniano";7908;7910;14793855,97;11948668,63;2845187,34;1870,27;1870,75;46360;5,9;818;10,34
".. Traumatismo de outros órgãos internos";2356;2356;6201951,85;4964053,69;1237898,16;2632,41;2632,41;15016;6,4;207;8,79
".. Lesões esmag amput traumát reg esp e múlt corpo";1278;1279;1058293,94;794806,52;262379,73;827,44;828,09;4192;3,3;29;2,27
".. Outr traum reg espec não espec e múltipl corpo";12493;12493;11059923,62;8779772,10;2278222,63;885,29;885,29;52107;4,2;307;2,46
".. Efeitos corpo estranho através de orifício nat";971;971;1160525,09;939253,85;221012,31;1195,19;1195,19;2535;2,6;50;5,15
".. Queimadura e corrosões";2041;2041;4411241,46;3170171,16;1232420,45;2161,31;2161,31;14119;6,9;59;2,89
".. Envenenamento por drogas e substâncias biológ";946;946;705829,28;610661,02;95168,26;746,12;746,12;3312;3,5;35;3,70
".. Efeitos tóxicos subst origem princ não-medicin";1925;1925;830578,16;723095,09;107483,07;431,47;431,47;6431;3,3;30;1,56
".. Síndromes de maus tratos";40;40;7683,31;6359,27;1324,04;192,08;192,08;103;2,6;-;-
".. Outros efeitos e não espec de causas externas";400;400;186045,24;158324,93;27720,31;465,11;465,11;1388;3,5;16;4,00
".. Cert compl prec traum compl cirúrg ass méd NCOP";5701;5701;9696439,60;8137275,55;1556214,13;1700,83;1700,83;35689;6,3;193;3,39
".. Seqüel traum enven e outr conseq causas extern";662;706;1355455,80;1132575,50;222012,00;1919,91;2047,52;6230;9,4;16;2,42
"21 Contatos com serviços de saúde";9799;9800;8879562,40;6034746,72;2843913,66;906,08;906,17;19948;2,0;110;1,12
".. Pessoas em contato com serv saúde exame invest";2338;2338;326545,34;259707,03;66482,85;139,67;139,67;2871;1,2;60;2,57
".. Estado infec assint vírus imunodef humana [HIV]";2;2;1366,22;833,36;532,86;683,11;683,11;5;2,5;-;-
".. Outr pess riscos pot à saúde rel doenças transm";43;43;18543,87;13577,40;4966,47;431,25;431,25;102;2,4;-;-
".. Anticoncepção";2315;2315;1515180,66;939356,25;575485,39;654,51;654,51;5071;2,2;3;0,13
".. Rastreamento pré-natal e outr superv da gravid";271;271;158025,54;97963,21;60062,33;583,12;583,12;576;2,1;-;-
".. Nascidos vivos segundo o local de nascimento";37;37;36409,04;26425,81;9983,23;984,03;984,03;126;3,4;1;2,70
".. Assistência e exame pós-natal";69;69;7649,94;5550,90;2099,04;110,87;110,87;109;1,6;-;-
".. Pessoas contato serv saúde cuidados proc espec";3596;3596;3170192,43;1714510,83;1455474,06;881,59;881,59;4780;1,3;19;0,53
".. Pessoas contato serv saúde por outras razões";1128;1129;3645649,36;2976821,93;668827,43;3229,10;3231,96;6308;5,6;27;2,39
"Total";735692;742200;1181281585,60;969426426,06;211754844,30;1591,59;1605,67;4060862;5,5;47696;6,48
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
