 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jun/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"13 Doenças sist osteomuscular e tec conjuntivo";5694;5736;7967304,44;6585852,43;1376459,84;1389,00;1399,25;35712;6,3;80;1,40
".. Artrite reumatóide e outr poliartropatias infl";529;531;270513,69;238538,95;31974,74;509,44;511,37;2696;5,1;3;0,57
".. Artrose";123;130;310441,99;282773,25;27668,74;2388,02;2523,92;679;5,5;3;2,44
".. Deformidades adquiridas das articulações";65;65;57233,01;42685,30;14547,71;880,51;880,51;189;2,9;-;-
".. Outros transtronos articulares";968;968;855804,44;674257,84;179980,68;884,10;884,10;5884;6,1;9;0,93
".. Doenças sistêmicas do tecido conjuntivo";376;396;479449,67;425207,67;54242,00;1210,73;1275,13;3582;9,5;16;4,26
".. Transt discais cervic e outr transt disc interv";438;438;1777433,50;1458360,77;319072,73;4058,07;4058,07;3343;7,6;5;1,14
".. Outras dorsopatias";774;776;985283,26;825417,91;159865,35;1269,69;1272,98;4415;5,7;8;1,03
".. Transtornos do tecido mole";693;693;550125,32;434524,26;112174,81;793,83;793,83;2895;4,2;10;1,44
".. Transtornos da densidade e da estrutura ósseas";546;548;851567,99;712444,60;139123,39;1553,96;1559,65;2888;5,3;4;0,73
".. Osteomielite";720;723;946412,36;757482,68;188929,68;1309,01;1314,46;6625;9,2;12;1,67
".. Outras doenças sist osteomuscular e tec conjunt";462;468;883039,21;734159,20;148880,01;1886,84;1911,34;2516;5,4;10;2,16
"14 Doenças do aparelho geniturinário";33855;33856;36360638,77;30796268,43;5556354,90;1073,98;1074,01;176839;5,2;1792;5,29
".. Síndrome nefríticas aguda e rapidamente progres";254;254;185745,94;162489,81;23256,13;731,28;731,28;1767;7,0;1;0,39
".. Outras doenças glomerulares";579;579;433003,86;384970,62;48033,24;747,85;747,85;3484;6,0;8;1,38
".. Doenças renais túbulo-intersticiais";3559;3559;2103735,10;1831643,80;270398,73;591,10;591,10;17354;4,9;94;2,64
".. Insuficiência renal";7445;7445;21988341,56;18659302,09;3328128,87;2953,44;2953,44;64106;8,6;1054;14,16
".. Urolitíase";4266;4266;2873011,57;2377383,15;492745,98;673,47;673,47;12900;3,0;22;0,52
".. Cistite";816;816;354396,94;313688,13;40708,81;434,31;434,31;3968;4,9;30;3,68
".. Outras doenças do aparelho urinário";11641;11642;5915752,56;5200618,81;714786,91;508,14;508,18;57767;5,0;545;4,68
".. Hiperplasia da próstata";215;215;203227,83;136026,76;67201,07;945,25;945,25;1253;5,8;1;0,47
".. Outros transtornos da próstata";77;77;23380,18;20364,94;3015,24;303,64;303,64;321;4,2;4;5,19
".. Hidrocele e espermatocele";88;88;27107,35;20385,82;6721,53;308,04;308,04;221;2,5;2;2,27
".. Preprúcio redundante fimose e parafimose";229;229;56684,90;29811,61;26873,29;247,53;247,53;271;1,2;1;0,44
".. Outras doenças dos órgãos genitais masculinos";1135;1135;524787,21;356859,03;167816,58;462,37;462,37;3016;2,7;7;0,62
".. Transtornos da mama";250;250;89641,74;65934,48;23577,09;358,57;358,57;801;3,2;-;-
".. Salpingite e ooforite";271;271;165125,52;121958,45;42107,16;609,32;609,32;858;3,2;-;-
".. Doença inflamatória do colo do útero";2;2;1941,83;770,14;453,21;970,92;970,92;3;1,5;-;-
".. Outras doenças inflamat órgãos pélvicos femin";839;839;346453,91;294090,88;52200,20;412,94;412,94;2920;3,5;11;1,31
".. Endometriose";107;107;77783,88;57029,75;20754,13;726,95;726,95;315;2,9;-;-
".. Prolapso genital feminino";101;101;49381,56;31205,02;18176,54;488,93;488,93;213;2,1;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";554;554;392063,18;297925,93;94137,25;707,70;707,70;1720;3,1;3;0,54
".. Transtornos da menstruação";124;124;30094,27;24275,65;5818,62;242,70;242,70;215;1,7;1;0,81
".. Transt menopáusicos e outr transt perimenopáus";27;27;8356,16;6723,81;1632,35;309,49;309,49;69;2,6;-;-
".. Infertilidade feminina";3;3;1393,02;946,99;446,03;464,34;464,34;13;4,3;-;-
".. Outros transtornos do aparelho geniturinário";1273;1273;509228,70;401862,76;107365,94;400,02;400,02;3284;2,6;8;0,63
"15 Gravidez parto e puerpério";189136;189136;113876807,97;69216466,64;44660211,16;602,09;602,09;460500;2,4;81;0,04
".. Aborto espontâneo";5800;5800;1236200,47;826925,40;409275,07;213,14;213,14;9035;1,6;1;0,02
".. Aborto por razões médicas";151;151;37001,05;24263,67;12737,38;245,04;245,04;276;1,8;-;-
".. Outras gravidezes que terminam em aborto";7460;7460;2092331,30;1467034,75;625296,55;280,47;280,47;13198;1,8;2;0,03
".. Edema protein transt hipertens grav parto puerp";8993;8993;7049124,73;4749391,85;2299732,88;783,85;783,85;34480;3,8;15;0,17
".. Placent prév descol premat plac hemorr antepart";750;750;643956,90;415673,90;228283,00;858,61;858,61;2202;2,9;3;0,40
".. Outr mot ass mãe rel cav fet amn pos prob part";23679;23679;17559393,30;10990964,92;6568428,38;741,56;741,56;63902;2,7;5;0,02
".. Trabalho de parto obstruído";6251;6251;4720606,23;2991417,76;1729188,47;755,18;755,18;16178;2,6;2;0,03
".. Hemorragia pós-parto";227;227;118995,83;90285,48;28710,35;524,21;524,21;643;2,8;4;1,76
".. Outras complicações da gravidez e do parto";47430;47430;30888821,38;19734704,67;11154116,71;651,25;651,25;125841;2,7;19;0,04
".. Parto único espontâneo";83059;83059;47299200,77;26207519,33;21091681,44;569,47;569,47;172891;2,1;19;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";5336;5336;2231176,01;1718284,91;512760,93;418,14;418,14;21854;4,1;11;0,21
"16 Algumas afec originadas no período perinatal";24862;24862;68482400,93;55765015,08;12717385,85;2754,50;2754,50;220896;8,9;886;3,56
".. Feto e rec-nasc afet fat mat e compl grav parto";472;472;285829,28;219902,21;65927,07;605,57;605,57;2390;5,1;2;0,42
".. Ret cres fet desn fet tran gest curt baix peso";5100;5100;26503212,62;21442954,07;5060258,55;5196,71;5196,71;76538;15,0;265;5,20
".. Trauma durante o nascimento";53;53;84928,34;64627,26;20301,08;1602,42;1602,42;283;5,3;3;5,66
".. Hipóxia intrauterina e asfixia ao nascer";536;536;2787692,12;2313743,14;473948,98;5200,92;5200,92;7464;13,9;81;15,11
".. Outros transt respiratórios orig per perinatal";6176;6176;28822673,32;23799584,37;5023088,95;4666,88;4666,88;74201;12,0;435;7,04
".. Doenças infecciosas e parasitárias congênitas";1147;1147;1745006,46;1418650,92;326355,54;1521,37;1521,37;9061;7,9;38;3,31
".. Outras infecções específicas do período perinat";1479;1479;1263731,02;1009247,65;254483,37;854,45;854,45;9292;6,3;14;0,95
".. Doença hemolítica do feto e do recém-nascido";235;235;192118,02;153078,81;39039,21;817,52;817,52;1291;5,5;1;0,43
".. Outras afecções originadas no período perinatal";9664;9664;6797209,75;5343226,65;1453983,10;703,35;703,35;40376;4,2;47;0,49
"17 Malf cong deformid e anomalias cromossômicas";2190;2190;12096466,58;9246354,24;2850112,34;5523,50;5523,50;20452;9,3;144;6,58
".. Espinha bífida";53;53;289130,67;231053,12;58077,55;5455,30;5455,30;621;11,7;-;-
".. Outras malformações congênitas do sistema nerv";211;211;828566,36;649065,53;179500,83;3926,85;3926,85;2615;12,4;19;9,00
".. Malformações congênitas do aparelho circulat";770;770;8282923,39;6212754,16;2070169,23;10757,04;10757,04;8850;11,5;62;8,05
".. Fenda labial e fenda palatina";61;61;130828,00;81154,74;49673,26;2144,72;2144,72;422;6,9;1;1,64
".. Ausência atresia e estenose do intestino delg";4;4;45199,68;35930,92;9268,76;11299,92;11299,92;120;30,0;-;-
".. Outras malformações congênitas aparelho digest";225;225;805043,90;669281,35;135762,55;3577,97;3577,97;2180;9,7;11;4,89
".. Testiculo não-descido";186;186;101852,63;61719,81;40132,82;547,59;547,59;264;1,4;-;-
".. Outras malformações do aparelho geniturinário";201;201;188882,74;151080,62;37802,12;939,72;939,72;822;4,1;4;1,99
".. Deformidades congênitas do quadril";26;26;30621,56;24581,79;6039,77;1177,75;1177,75;110;4,2;1;3,85
".. Deformidades congênitas dos pés";46;46;31450,42;22223,24;9227,18;683,70;683,70;109;2,4;1;2,17
".. Outr malform e deform congên aparelho osteomusc";187;187;641985,14;531512,97;110472,17;3433,08;3433,08;1629;8,7;25;13,37
".. Outras malformações congênitas";181;181;510363,46;414230,27;96133,19;2819,69;2819,69;1914;10,6;13;7,18
".. Anomalias cromossômicas NCOP";39;39;209618,63;161765,72;47852,91;5374,84;5374,84;796;20,4;7;17,95
"18 Sint sinais e achad anorm ex clín e laborat";12267;12268;14373739,61;11826588,26;2547099,75;1171,64;1171,74;60652;4,9;1241;10,12
".. Dor abdominal e pélvica";2846;2846;4790143,75;4058641,83;731501,92;1683,11;1683,11;13759;4,8;316;11,10
".. Febre de origem desconhecida";281;281;132681,91;113038,59;19643,32;472,18;472,18;868;3,1;2;0,71
".. Senilidade";4;4;1681,44;1348,45;332,99;420,36;420,36;1;0,3;2;50,00
".. Outr sist sinais achad anorm ex clín labor NCOP";9136;9137;9449232,51;7653559,39;1795621,52;1034,17;1034,29;46024;5,0;921;10,08
"19 Lesões enven e alg out conseq causas externas";73145;73192;94846303,52;76487426,02;18345059,97;1295,86;1296,69;330936;4,5;1913;2,62
".. Fratura do crânio e dos ossos da face";1473;1473;2542073,37;2046746,92;495326,45;1725,78;1725,78;6122;4,2;18;1,22
".. Fratura do pescoço tórax ou pelve";1301;1301;4071418,00;3423422,90;647995,10;3129,45;3129,45;8481;6,5;38;2,92
".. Fratura do fêmur";7312;7312;17797651,69;15301173,87;2496477,82;2434,03;2434,03;47356;6,5;275;3,76
".. Fratura de outros ossos dos membros";26598;26598;22716152,58;17478362,44;5235812,15;854,05;854,05;89748;3,4;49;0,18
".. Fraturas envolvendo múltiplas regiões do corpo";2432;2432;1146533,31;984142,92;162390,39;471,44;471,44;11501;4,7;44;1,81
".. Luxações entorse distensão reg esp e múlt corpo";2852;2852;2185708,60;1704268,36;481217,55;766,38;766,38;8175;2,9;17;0,60
".. Traumatismo do olho e da órbita ocular";175;175;164849,45;120043,03;44806,42;942,00;942,00;434;2,5;-;-
".. Traumatismo intracraniano";6565;6565;13418471,35;10877328,94;2541142,41;2043,94;2043,94;42036;6,4;640;9,75
".. Traumatismo de outros órgãos internos";1976;1976;5141678,74;4083946,49;1057732,25;2602,06;2602,06;12087;6,1;190;9,62
".. Lesões esmag amput traumát reg esp e múlt corpo";1119;1120;913840,16;674713,47;238438,84;815,93;816,66;3409;3,0;19;1,70
".. Outr traum reg espec não espec e múltipl corpo";10309;10309;9348295,93;7339950,35;2004575,12;906,81;906,81;39840;3,9;249;2,42
".. Efeitos corpo estranho através de orifício nat";765;765;841145,73;674339,53;166806,20;1099,54;1099,54;1790;2,3;26;3,40
".. Queimadura e corrosões";1714;1714;3826764,86;2762443,20;1058030,86;2232,65;2232,65;11772;6,9;61;3,56
".. Envenenamento por drogas e substâncias biológ";766;766;610866,20;531120,13;79746,07;797,48;797,48;2734;3,6;36;4,70
".. Efeitos tóxicos subst origem princ não-medicin";2073;2073;818922,26;709872,30;109049,96;395,04;395,04;6932;3,3;44;2,12
".. Síndromes de maus tratos";29;29;21839,31;18937,36;2901,95;753,08;753,08;105;3,6;1;3,45
".. Outros efeitos e não espec de causas externas";266;266;174547,41;151014,60;23532,81;656,19;656,19;1052;4,0;8;3,01
".. Cert compl prec traum compl cirúrg ass méd NCOP";4805;4805;7583682,54;6288380,93;1294433,87;1578,29;1578,29;31071;6,5;183;3,81
".. Seqüel traum enven e outr conseq causas extern";615;661;1521862,03;1317218,28;204643,75;2302,36;2474,57;6291;10,2;15;2,44
"21 Contatos com serviços de saúde";8207;8207;7239969,01;4968450,61;2270642,76;882,17;882,17;18258;2,2;96;1,17
".. Pessoas em contato com serv saúde exame invest";2011;2011;292264,34;236955,18;54981,25;145,33;145,33;2791;1,4;49;2,44
".. Estado infec assint vírus imunodef humana [HIV]";3;3;4622,12;2734,55;1887,57;1540,71;1540,71;20;6,7;-;-
".. Outr pess riscos pot à saúde rel doenças transm";28;28;15442,48;13195,75;2246,73;551,52;551,52;73;2,6;1;3,57
".. Anticoncepção";1895;1895;1402799,13;879414,38;523384,75;740,26;740,26;4930;2,6;2;0,11
".. Rastreamento pré-natal e outr superv da gravid";374;374;250028,31;154136,77;95891,54;668,52;668,52;872;2,3;-;-
".. Nascidos vivos segundo o local de nascimento";48;48;21032,27;13645,98;7386,29;438,17;438,17;115;2,4;-;-
".. Assistência e exame pós-natal";50;50;6338,15;4352,28;1985,87;126,76;126,76;101;2,0;1;2,00
".. Pessoas contato serv saúde cuidados proc espec";2801;2801;2283044,24;1190168,28;1092328,23;815,08;815,08;3647;1,3;14;0,50
".. Pessoas contato serv saúde por outras razões";997;997;2964397,97;2473847,44;490550,53;2973,32;2973,32;5709;5,7;29;2,91
"Total";688632;695043;1053387875,55;858565336,01;194754123,02;1515,57;1529,68;3727882;5,4;49779;7,23
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
