 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Abr/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras doenças do aparelho digestivo";9166;9166;8115961,43;7109029,38;1005751,88;885,44;885,44;47628;5,2;715;7,80
"12 Doenças da pele e do tecido subcutâneo";11878;11946;9043115,38;7293136,55;1733307,39;757,00;761,33;79148;6,7;306;2,58
".. Infecções da pele e do tecido subcutâneo";5503;5503;3087136,11;2609012,18;477497,64;560,99;560,99;32724;5,9;90;1,64
".. Outras doenças da pele e do tecido subcutâneo";6375;6443;5955979,27;4684124,37;1255809,75;924,41;934,27;46424;7,3;216;3,39
"13 Doenças sist osteomuscular e tec conjuntivo";5848;5886;7959154,04;6607536,79;1347854,89;1352,22;1361,00;38590;6,6;74;1,27
".. Artrite reumatóide e outr poliartropatias infl";536;537;326898,88;284294,75;42604,13;608,75;609,89;2820;5,3;5;0,93
".. Artrose";185;190;522949,05;478633,78;44315,27;2752,36;2826,75;1270;6,9;2;1,08
".. Deformidades adquiridas das articulações";75;75;43407,79;30490,90;12916,89;578,77;578,77;160;2,1;-;-
".. Outros transtronos articulares";1077;1077;974786,96;772838,24;198186,36;905,09;905,09;6335;5,9;6;0,56
".. Doenças sistêmicas do tecido conjuntivo";321;342;365925,84;329072,22;36853,62;1069,96;1139,96;3098;9,7;15;4,67
".. Transt discais cervic e outr transt disc interv";382;382;1573868,47;1302765,52;271102,95;4120,07;4120,07;3250;8,5;7;1,83
".. Outras dorsopatias";878;880;1271305,03;1053145,02;218160,01;1444,66;1447,96;5723;6,5;7;0,80
".. Transtornos do tecido mole";726;727;448187,15;352273,53;95913,62;616,49;617,34;2975;4,1;8;1,10
".. Transtornos da densidade e da estrutura ósseas";578;580;930977,49;781492,55;149484,94;1605,13;1610,69;3846;6,7;5;0,87
".. Osteomielite";721;722;842544,76;670853,95;171690,81;1166,96;1168,58;6942;9,6;12;1,66
".. Outras doenças sist osteomuscular e tec conjunt";369;374;658302,62;551676,33;106626,29;1760,17;1784,02;2171;5,9;7;1,90
"14 Doenças do aparelho geniturinário";36531;36534;40253532,04;33971300,50;6269933,85;1101,81;1101,90;198664;5,4;1840;5,04
".. Síndrome nefríticas aguda e rapidamente progres";234;234;138534,95;121984,64;16550,31;592,03;592,03;1412;6,0;-;-
".. Outras doenças glomerulares";597;597;496195,77;443960,07;52235,70;831,15;831,15;4192;7,0;5;0,84
".. Doenças renais túbulo-intersticiais";4184;4184;2383429,36;2073619,64;309351,24;569,65;569,65;19925;4,8;113;2,70
".. Insuficiência renal";7802;7803;25078531,27;21135551,71;3942760,10;3213,96;3214,37;73207;9,4;1011;12,96
".. Urolitíase";4325;4325;2833573,17;2338282,05;486498,89;655,16;655,16;13951;3,2;19;0,44
".. Cistite";922;922;414019,94;366144,76;47875,18;449,05;449,05;4434;4,8;39;4,23
".. Outras doenças do aparelho urinário";12969;12971;6379732,48;5593237,24;785666,25;491,85;491,92;65143;5,0;622;4,80
".. Hiperplasia da próstata";212;212;172552,68;113605,55;58762,86;813,93;813,93;1068;5,0;4;1,89
".. Outros transtornos da próstata";66;66;19574,32;16728,91;2845,41;296,58;296,58;322;4,9;3;4,55
".. Hidrocele e espermatocele";94;94;35047,87;27096,99;7693,91;372,85;372,85;272;2,9;-;-
".. Preprúcio redundante fimose e parafimose";289;289;99802,32;62679,31;36951,53;345,34;345,34;465;1,6;2;0,69
".. Outras doenças dos órgãos genitais masculinos";1027;1027;435606,49;301055,82;134439,07;424,15;424,15;3068;3,0;2;0,19
".. Transtornos da mama";267;267;89642,26;62395,74;27246,52;335,74;335,74;665;2,5;-;-
".. Salpingite e ooforite";299;299;171520,80;127654,34;43866,46;573,65;573,65;977;3,3;-;-
".. Doença inflamatória do colo do útero";5;5;3004,92;2208,16;796,76;600,98;600,98;5;1,0;-;-
".. Outras doenças inflamat órgãos pélvicos femin";883;883;361365,63;307183,60;54182,03;409,25;409,25;2951;3,3;8;0,91
".. Endometriose";95;95;84454,24;61995,79;21256,29;888,99;888,99;378;4,0;1;1,05
".. Prolapso genital feminino";232;232;119809,02;77174,54;42634,48;516,42;516,42;563;2,4;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";565;565;389065,72;303171,63;85822,04;688,61;688,61;1850;3,3;4;0,71
".. Transtornos da menstruação";130;130;33097,31;27205,86;5891,45;254,59;254,59;266;2,0;1;0,77
".. Transt menopáusicos e outr transt perimenopáus";28;28;8830,12;7083,55;1746,57;315,36;315,36;59;2,1;-;-
".. Outros transtornos do aparelho geniturinário";1306;1306;506141,40;401280,60;104860,80;387,55;387,55;3491;2,7;6;0,46
"15 Gravidez parto e puerpério";195881;195881;117191583,39;71145141,14;46046442,25;598,28;598,28;481331;2,5;69;0,04
".. Aborto espontâneo";6086;6086;1285018,22;851078,37;433939,85;211,14;211,14;9571;1,6;2;0,03
".. Aborto por razões médicas";124;124;31825,95;21840,82;9985,13;256,66;256,66;253;2,0;-;-
".. Outras gravidezes que terminam em aborto";7228;7228;1996776,58;1392122,71;604653,87;276,26;276,26;12491;1,7;3;0,04
".. Edema protein transt hipertens grav parto puerp";8707;8707;6904738,82;4688363,72;2216375,10;793,01;793,01;34867;4,0;12;0,14
".. Placent prév descol premat plac hemorr antepart";840;840;721831,65;468974,62;252857,03;859,32;859,32;2672;3,2;1;0,12
".. Outr mot ass mãe rel cav fet amn pos prob part";24585;24585;18124419,87;11342700,65;6781719,22;737,21;737,21;67327;2,7;4;0,02
".. Trabalho de parto obstruído";6206;6206;4761202,76;3021498,51;1739704,25;767,19;767,19;16164;2,6;4;0,06
".. Hemorragia pós-parto";235;235;106526,79;77594,57;28932,22;453,31;453,31;722;3,1;2;0,85
".. Outras complicações da gravidez e do parto";49304;49304;31720230,31;20231568,24;11488662,07;643,36;643,36;131905;2,7;12;0,02
".. Parto único espontâneo";86839;86839;49383031,34;27380735,30;22002296,04;568,67;568,67;181036;2,1;20;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";5727;5727;2155981,10;1668663,63;487317,47;376,46;376,46;24323;4,2;9;0,16
"16 Algumas afec originadas no período perinatal";25164;25164;69895060,05;56913004,03;12982056,02;2777,58;2777,58;225502;9,0;871;3,46
".. Feto e rec-nasc afet fat mat e compl grav parto";450;450;332860,01;249160,92;83699,09;739,69;739,69;2432;5,4;4;0,89
".. Ret cres fet desn fet tran gest curt baix peso";5265;5265;27413157,57;22148858,81;5264298,76;5206,68;5206,68;79434;15,1;280;5,32
".. Trauma durante o nascimento";55;55;68543,40;53691,67;14851,73;1246,24;1246,24;270;4,9;-;-
".. Hipóxia intrauterina e asfixia ao nascer";492;492;2442331,74;2048929,82;393401,92;4964,09;4964,09;6245;12,7;70;14,23
".. Outros transt respiratórios orig per perinatal";6187;6187;29287313,01;24198428,96;5088884,05;4733,69;4733,69;75907;12,3;426;6,89
".. Doenças infecciosas e parasitárias congênitas";1204;1204;1878557,46;1513718,56;364838,90;1560,26;1560,26;9339;7,8;27;2,24
".. Outras infecções específicas do período perinat";1533;1533;1190466,25;926416,73;264049,52;776,56;776,56;9350;6,1;9;0,59
".. Doença hemolítica do feto e do recém-nascido";232;232;122361,10;98517,57;23843,53;527,42;527,42;1044;4,5;1;0,43
".. Outras afecções originadas no período perinatal";9746;9746;7159469,51;5675280,99;1484188,52;734,61;734,61;41481;4,3;54;0,55
"17 Malf cong deformid e anomalias cromossômicas";2083;2083;11618732,43;8789374,92;2829357,51;5577,88;5577,88;19991;9,6;143;6,87
".. Espinha bífida";73;73;383915,86;296395,69;87520,17;5259,12;5259,12;796;10,9;3;4,11
".. Outras malformações congênitas do sistema nerv";185;185;672062,64;527805,94;144256,70;3632,77;3632,77;2050;11,1;17;9,19
".. Malformações congênitas do aparelho circulat";761;761;8105108,86;5990967,34;2114141,52;10650,60;10650,60;9581;12,6;75;9,86
".. Fenda labial e fenda palatina";50;50;98900,56;63761,30;35139,26;1978,01;1978,01;521;10,4;2;4,00
".. Ausência atresia e estenose do intestino delg";9;9;59156,30;50544,95;8611,35;6572,92;6572,92;154;17,1;-;-
".. Outras malformações congênitas aparelho digest";215;215;854404,89;710568,68;143836,21;3973,98;3973,98;2171;10,1;10;4,65
".. Testiculo não-descido";154;154;82443,94;51122,50;31321,44;535,35;535,35;243;1,6;-;-
".. Outras malformações do aparelho geniturinário";195;195;159902,68;123572,94;36329,74;820,01;820,01;788;4,0;2;1,03
".. Deformidades congênitas do quadril";42;42;62451,07;51566,86;10884,21;1486,93;1486,93;179;4,3;-;-
".. Deformidades congênitas dos pés";43;43;19524,86;12998,96;6525,90;454,07;454,07;78;1,8;-;-
".. Outr malform e deform congên aparelho osteomusc";149;149;473391,12;381663,03;91728,09;3177,12;3177,12;1199;8,0;13;8,72
".. Outras malformações congênitas";177;177;532975,23;436489,28;96485,95;3011,16;3011,16;1751;9,9;17;9,60
".. Anomalias cromossômicas NCOP";30;30;114494,42;91917,45;22576,97;3816,48;3816,48;480;16,0;4;13,33
"18 Sint sinais e achad anorm ex clín e laborat";12374;12374;14764035,67;12185434,00;2576588,11;1193,15;1193,15;65305;5,3;1191;9,63
".. Dor abdominal e pélvica";3049;3049;5378015,08;4556775,22;821239,86;1763,86;1763,86;16754;5,5;337;11,05
".. Febre de origem desconhecida";336;336;167352,04;138348,53;29003,51;498,07;498,07;1241;3,7;4;1,19
".. Senilidade";7;7;1133,11;947,52;185,59;161,87;161,87;11;1,6;-;-
".. Outr sist sinais achad anorm ex clín labor NCOP";8982;8982;9217535,44;7489362,73;1726159,15;1026,22;1026,22;47299;5,3;850;9,46
"19 Lesões enven e alg out conseq causas externas";73477;73527;93349094,89;75421150,74;17917353,03;1269,59;1270,45;354372;4,8;1865;2,54
".. Fratura do crânio e dos ossos da face";1551;1551;2740746,67;2231985,21;508761,46;1767,08;1767,08;7331;4,7;12;0,77
".. Fratura do pescoço tórax ou pelve";1329;1329;3976901,52;3353335,30;623566,22;2992,40;2992,40;9844;7,4;24;1,81
".. Fratura do fêmur";7072;7072;16810108,90;14448944,99;2361163,91;2377,00;2377,00;51005;7,2;236;3,34
".. Fratura de outros ossos dos membros";26595;26595;22135043,93;17127603,38;5007020,24;832,30;832,30;97254;3,7;55;0,21
".. Fraturas envolvendo múltiplas regiões do corpo";2349;2349;1204157,28;1038090,38;166066,90;512,63;512,63;13006;5,5;51;2,17
".. Luxações entorse distensão reg esp e múlt corpo";2847;2847;2048808,60;1589085,90;459153,83;719,64;719,64;9057;3,2;14;0,49
".. Traumatismo do olho e da órbita ocular";168;168;127361,53;95223,83;32137,70;758,10;758,10;328;2,0;1;0,60
".. Traumatismo intracraniano";6431;6431;12353447,62;9981587,71;2371735,63;1920,92;1920,92;39502;6,1;620;9,64
".. Traumatismo de outros órgãos internos";2061;2061;5822377,76;4654595,50;1167782,26;2825,03;2825,03;13858;6,7;199;9,66
".. Lesões esmag amput traumát reg esp e múlt corpo";1123;1124;886769,42;656727,52;227986,69;788,94;789,64;3798;3,4;25;2,23
".. Outr traum reg espec não espec e múltipl corpo";10344;10344;9616490,08;7603802,27;2010871,17;929,67;929,67;42510;4,1;282;2,73
".. Efeitos corpo estranho através de orifício nat";812;812;990278,80;800811,95;189466,85;1219,56;1219,56;2217;2,7;37;4,56
".. Queimadura e corrosões";1735;1735;4058670,56;2933787,89;1120950,92;2339,29;2339,29;12043;6,9;58;3,34
".. Envenenamento por drogas e substâncias biológ";843;843;483711,32;417798,60;65912,72;573,80;573,80;2943;3,5;27;3,20
".. Efeitos tóxicos subst origem princ não-medicin";2463;2463;808042,27;698307,78;109586,85;328,07;328,07;7589;3,1;31;1,26
".. Síndromes de maus tratos";26;26;5784,31;4998,20;786,11;222,47;222,47;63;2,4;-;-
".. Outros efeitos e não espec de causas externas";284;284;172808,80;147565,24;25243,56;608,48;608,48;1089;3,8;17;5,99
".. Cert compl prec traum compl cirúrg ass méd NCOP";4836;4836;7758283,68;6498282,38;1258474,88;1604,28;1604,28;34806;7,2;163;3,37
".. Seqüel traum enven e outr conseq causas extern";608;657;1349301,84;1138616,71;210685,13;2053,73;2219,25;6129;10,1;13;2,14
"21 Contatos com serviços de saúde";8668;8668;8166495,51;5563237,19;2602136,32;942,14;942,14;19750;2,3;102;1,18
".. Pessoas em contato com serv saúde exame invest";2057;2057;313350,26;253925,06;59425,20;152,33;152,33;2609;1,3;46;2,24
".. Estado infec assint vírus imunodef humana [HIV]";9;9;1661,33;1195,99;465,34;184,59;184,59;14;1,6;-;-
".. Outr pess riscos pot à saúde rel doenças transm";34;34;21141,81;12239,14;8902,67;621,82;621,82;84;2,5;2;5,88
".. Anticoncepção";2004;2004;1466200,58;912611,81;552910,73;731,64;731,64;5069;2,5;1;0,05
".. Rastreamento pré-natal e outr superv da gravid";295;295;197536,73;121318,91;76217,82;669,62;669,62;681;2,3;-;-
".. Nascidos vivos segundo o local de nascimento";49;49;20549,12;13348,98;7200,14;419,37;419,37;116;2,4;-;-
".. Assistência e exame pós-natal";64;64;6287,44;4615,57;1671,87;98,24;98,24;114;1,8;-;-
".. Pessoas contato serv saúde cuidados proc espec";2846;2846;2836426,39;1475871,78;1360214,42;996,64;996,64;3952;1,4;15;0,53
".. Pessoas contato serv saúde por outras razões";1310;1310;3303341,85;2768109,95;535128,13;2521,64;2521,64;7111;5,4;38;2,90
"Total";670151;676893;875802693,74;708246140,16;167480165,47;1293,86;1306,87;3666493;5,5;38046;5,68
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
