 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Dez/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"13 Doenças sist osteomuscular e tec conjuntivo";6906;6947;9388936,90;7776253,63;1607205,49;1351,51;1359,53;41742;6,0;94;1,36
".. Artrite reumatóide e outr poliartropatias infl";574;575;330232,83;283355,25;46877,58;574,32;575,32;2896;5,0;6;1,05
".. Artrose";245;248;679987,39;615137,01;64850,38;2741,88;2775,46;1356;5,5;1;0,41
".. Deformidades adquiridas das articulações";99;99;70879,89;51659,69;19220,20;715,96;715,96;265;2,7;-;-
".. Outros transtronos articulares";1163;1163;956264,06;760777,44;193733,07;822,24;822,24;6434;5,5;10;0,86
".. Doenças sistêmicas do tecido conjuntivo";411;436;496547,99;455616,68;40931,31;1138,87;1208,15;3774;9,2;28;6,81
".. Transt discais cervic e outr transt disc interv";517;517;2205601,50;1819685,57;385915,93;4266,15;4266,15;3907;7,6;3;0,58
".. Outras dorsopatias";957;959;1256433,78;1047272,84;208857,74;1310,15;1312,89;5886;6,2;11;1,15
".. Transtornos do tecido mole";875;877;529687,92;415160,95;112024,94;603,98;605,36;3162;3,6;9;1,03
".. Transtornos da densidade e da estrutura ósseas";708;709;1070863,85;878133,16;192730,69;1510,39;1512,52;3980;5,6;4;0,56
".. Osteomielite";808;811;918847,10;727965,81;189962,29;1132,98;1137,19;7435;9,2;10;1,24
".. Outras doenças sist osteomuscular e tec conjunt";549;553;873590,59;721489,23;152101,36;1579,73;1591,24;2647;4,8;12;2,19
"14 Doenças do aparelho geniturinário";38651;38652;41154942,73;34574794,56;6574232,66;1064,76;1064,78;198714;5,1;1736;4,49
".. Síndrome nefríticas aguda e rapidamente progres";225;225;157412,19;136912,65;20499,54;699,61;699,61;1340;6,0;-;-
".. Outras doenças glomerulares";592;592;528669,88;476768,68;51901,20;893,02;893,02;4246;7,2;11;1,86
".. Doenças renais túbulo-intersticiais";3761;3761;2356700,48;2057613,43;298494,09;626,62;626,62;18784;5,0;93;2,47
".. Insuficiência renal";7717;7717;24152982,36;20358832,60;3793599,70;3129,84;3129,84;67012;8,7;1005;13,02
".. Urolitíase";4965;4965;3265355,02;2683482,17;578370,57;657,67;657,67;16039;3,2;22;0,44
".. Cistite";927;927;432202,57;379361,24;52805,53;466,24;466,24;4487;4,8;38;4,10
".. Outras doenças do aparelho urinário";12885;12886;6752365,34;5924172,70;827205,24;524,01;524,05;66034;5,1;546;4,24
".. Hiperplasia da próstata";330;330;314246,46;208737,22;105509,24;952,26;952,26;1618;4,9;2;0,61
".. Outros transtornos da próstata";94;94;32737,04;25579,18;7157,86;348,27;348,27;425;4,5;2;2,13
".. Hidrocele e espermatocele";198;198;65168,96;46345,55;18823,41;329,14;329,14;442;2,2;1;0,51
".. Preprúcio redundante fimose e parafimose";548;548;128294,94;63490,51;64804,43;234,11;234,11;608;1,1;-;-
".. Outras doenças dos órgãos genitais masculinos";1110;1110;486315,71;336907,73;149340,18;438,12;438,12;3368;3,0;5;0,45
".. Transtornos da mama";385;385;157980,89;109358,96;48621,93;410,34;410,34;1029;2,7;1;0,26
".. Salpingite e ooforite";449;449;254227,61;186203,67;68023,94;566,21;566,21;1133;2,5;-;-
".. Doença inflamatória do colo do útero";11;11;2202,67;1651,48;551,19;200,24;200,24;14;1,3;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1018;1018;410256,79;347561,87;62694,92;403,00;403,00;3508;3,4;1;0,10
".. Endometriose";207;207;167169,44;122514,59;44654,85;807,58;807,58;569;2,7;1;0,48
".. Prolapso genital feminino";490;490;268766,49;171894,74;96871,75;548,50;548,50;1071;2,2;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";838;838;525261,48;399497,50;125763,98;626,80;626,80;2325;2,8;2;0,24
".. Transtornos da menstruação";151;151;36552,50;29156,49;7396,01;242,07;242,07;339;2,2;-;-
".. Transt menopáusicos e outr transt perimenopáus";46;46;12010,94;9552,41;2458,53;261,11;261,11;128;2,8;-;-
".. Infertilidade feminina";3;3;1027,51;587,35;440,16;342,50;342,50;4;1,3;-;-
".. Outros transtornos do aparelho geniturinário";1701;1701;647035,46;498611,84;148244,41;380,39;380,39;4191;2,5;6;0,35
"15 Gravidez parto e puerpério";166381;166381;98797585,79;60392241,25;38405214,37;593,80;593,80;416740;2,5;49;0,03
".. Aborto espontâneo";6230;6230;1299950,92;857777,71;442173,21;208,66;208,66;9795;1,6;1;0,02
".. Aborto por razões médicas";105;105;24749,50;16354,57;8394,93;235,71;235,71;196;1,9;-;-
".. Outras gravidezes que terminam em aborto";7855;7855;2138851,18;1488858,12;649993,06;272,29;272,29;13557;1,7;4;0,05
".. Edema protein transt hipertens grav parto puerp";8001;8001;6184762,66;4198383,97;1986378,69;773,00;773,00;31443;3,9;8;0,10
".. Placent prév descol premat plac hemorr antepart";706;706;614117,39;399145,80;214971,59;869,85;869,85;2175;3,1;2;0,28
".. Outr mot ass mãe rel cav fet amn pos prob part";21203;21203;15580669,55;9785791,88;5794877,67;734,83;734,83;58226;2,7;6;0,03
".. Trabalho de parto obstruído";5358;5358;4149733,77;2640049,92;1509683,85;774,49;774,49;14163;2,6;1;0,02
".. Hemorragia pós-parto";199;199;99289,86;74915,54;24374,32;498,94;498,94;593;3,0;-;-
".. Outras complicações da gravidez e do parto";43446;43446;27597830,39;17671419,82;9926410,57;635,22;635,22;119328;2,7;13;0,03
".. Parto único espontâneo";68053;68053;39102707,44;21684770,60;17417936,84;574,59;574,59;145606;2,1;10;0,01
".. Compl pred rel puerpério e outr afecç obst NCOP";5225;5225;2004923,13;1574773,32;430019,64;383,72;383,72;21658;4,1;4;0,08
"16 Algumas afec originadas no período perinatal";23647;23648;62957489,86;51300608,38;11656881,48;2662,28;2662,39;202822;8,6;792;3,35
".. Feto e rec-nasc afet fat mat e compl grav parto";446;446;418846,95;332268,80;86578,15;939,12;939,12;2500;5,6;2;0,45
".. Ret cres fet desn fet tran gest curt baix peso";4640;4640;24417168,28;19822647,11;4594521,17;5262,32;5262,32;68606;14,8;241;5,19
".. Trauma durante o nascimento";69;69;61254,52;45313,83;15940,69;887,75;887,75;256;3,7;2;2,90
".. Hipóxia intrauterina e asfixia ao nascer";508;508;2277945,08;1882492,04;395453,04;4484,14;4484,14;6593;13,0;61;12,01
".. Outros transt respiratórios orig per perinatal";5738;5739;25625317,74;21170637,32;4454680,42;4465,12;4465,90;66404;11,6;405;7,06
".. Doenças infecciosas e parasitárias congênitas";1123;1123;1707731,25;1397379,95;310351,30;1520,69;1520,69;8866;7,9;29;2,58
".. Outras infecções específicas do período perinat";1196;1196;1175445,79;923952,24;251493,55;982,81;982,81;7431;6,2;13;1,09
".. Doença hemolítica do feto e do recém-nascido";310;310;176566,49;143438,03;33128,46;569,57;569,57;1603;5,2;-;-
".. Outras afecções originadas no período perinatal";9617;9617;7097213,76;5582479,06;1514734,70;737,99;737,99;40563;4,2;39;0,41
"17 Malf cong deformid e anomalias cromossômicas";2631;2631;14251076,48;10736561,68;3514514,80;5416,60;5416,60;22266;8,5;123;4,68
".. Espinha bífida";55;55;202801,33;150292,50;52508,83;3687,30;3687,30;627;11,4;2;3,64
".. Outras malformações congênitas do sistema nerv";248;248;1022551,77;806676,25;215875,52;4123,19;4123,19;3140;12,7;16;6,45
".. Malformações congênitas do aparelho circulat";934;934;10436981,39;7732821,28;2704160,11;11174,50;11174,50;10327;11,1;64;6,85
".. Fenda labial e fenda palatina";95;95;153864,19;105776,69;48087,50;1619,62;1619,62;327;3,4;-;-
".. Ausência atresia e estenose do intestino delg";4;4;11695,16;9868,49;1826,67;2923,79;2923,79;42;10,5;1;25,00
".. Outras malformações congênitas aparelho digest";225;225;730202,39;593495,90;136706,49;3245,34;3245,34;1960;8,7;11;4,89
".. Testiculo não-descido";178;178;95569,92;60056,59;35513,33;536,91;536,91;252;1,4;-;-
".. Outras malformações do aparelho geniturinário";265;265;263674,44;203533,33;60141,11;995,00;995,00;1182;4,5;5;1,89
".. Deformidades congênitas do quadril";52;52;40944,02;33384,45;7559,57;787,38;787,38;240;4,6;-;-
".. Deformidades congênitas dos pés";87;87;37305,86;23468,61;13837,25;428,80;428,80;100;1,1;-;-
".. Outr malform e deform congên aparelho osteomusc";179;179;505808,13;414047,28;91760,85;2825,74;2825,74;1367;7,6;8;4,47
".. Outras malformações congênitas";267;267;557863,47;450989,90;106873,57;2089,38;2089,38;1979;7,4;14;5,24
".. Anomalias cromossômicas NCOP";42;42;191814,41;152150,41;39664,00;4567,01;4567,01;723;17,2;2;4,76
"18 Sint sinais e achad anorm ex clín e laborat";13558;13560;16117718,85;13339189,21;2775957,53;1188,62;1188,80;69997;5,2;1233;9,09
".. Dor abdominal e pélvica";3183;3183;5037315,80;4272005,68;764928,85;1582,57;1582,57;15900;5,0;295;9,27
".. Febre de origem desconhecida";326;326;146291,86;124919,32;21372,54;448,75;448,75;1108;3,4;4;1,23
".. Senilidade";2;3;2359,35;2164,30;195,05;786,45;1179,67;32;16,0;2;100,00
".. Outr sist sinais achad anorm ex clín labor NCOP";10047;10048;10931751,84;8940099,91;1989461,09;1087,95;1088,06;52957;5,3;932;9,28
"19 Lesões enven e alg out conseq causas externas";83642;83691;107569476,08;86397516,22;21166525,16;1285,32;1286,07;393911;4,7;2031;2,43
".. Fratura do crânio e dos ossos da face";1774;1774;3165813,28;2550851,34;614961,94;1784,56;1784,56;8474;4,8;15;0,85
".. Fratura do pescoço tórax ou pelve";1470;1470;4564140,86;3828844,17;735296,69;3104,86;3104,86;10133;6,9;39;2,65
".. Fratura do fêmur";7414;7416;18065186,41;15447616,51;2617569,90;2435,97;2436,63;51376;6,9;225;3,03
".. Fratura de outros ossos dos membros";31488;31488;27499535,07;21048207,22;6450805,53;873,33;873,33;113489;3,6;52;0,17
".. Fraturas envolvendo múltiplas regiões do corpo";3005;3005;1746006,96;1480575,92;265431,04;581,03;581,03;15463;5,1;39;1,30
".. Luxações entorse distensão reg esp e múlt corpo";3234;3234;2632876,97;2051978,66;580492,56;814,12;814,12;11296;3,5;24;0,74
".. Traumatismo do olho e da órbita ocular";168;168;125571,60;92783,20;32788,40;747,45;747,45;373;2,2;-;-
".. Traumatismo intracraniano";7483;7483;14611983,84;11795064,32;2816322,94;1952,69;1952,69;45181;6,0;773;10,33
".. Traumatismo de outros órgãos internos";2158;2158;5685028,56;4521232,39;1163671,86;2634,40;2634,40;13865;6,4;197;9,13
".. Lesões esmag amput traumát reg esp e múlt corpo";1275;1276;1083298,54;798843,83;283822,13;848,98;849,65;4063;3,2;24;1,88
".. Outr traum reg espec não espec e múltipl corpo";12096;12096;10936839,24;8618293,03;2317152,04;904,17;904,17;51447;4,3;277;2,29
".. Efeitos corpo estranho através de orifício nat";944;944;1262024,06;1034269,54;227754,52;1336,89;1336,89;2467;2,6;42;4,45
".. Queimadura e corrosões";1892;1892;3963374,59;2859071,89;1104302,70;2094,81;2094,81;12665;6,7;56;2,96
".. Envenenamento por drogas e substâncias biológ";829;829;640579,57;554161,18;86418,39;772,71;772,71;2995;3,6;29;3,50
".. Efeitos tóxicos subst origem princ não-medicin";1928;1928;758784,82;658151,25;100633,57;393,56;393,56;6203;3,2;25;1,30
".. Síndromes de maus tratos";27;27;5911,75;5115,86;795,89;218,95;218,95;78;2,9;1;3,70
".. Outros efeitos e não espec de causas externas";363;363;299514,04;259322,60;40191,44;825,11;825,11;1677;4,6;12;3,31
".. Cert compl prec traum compl cirúrg ass méd NCOP";5414;5414;8976623,13;7499614,42;1475249,72;1658,04;1658,04;35882;6,6;185;3,42
".. Seqüel traum enven e outr conseq causas extern";680;726;1546382,79;1293518,89;252863,90;2130,00;2274,09;6784;10,0;16;2,35
"21 Contatos com serviços de saúde";9098;9098;8000515,49;5447943,00;2551102,79;879,37;879,37;18520;2,0;99;1,09
".. Pessoas em contato com serv saúde exame invest";2239;2239;316158,76;248030,47;68016,45;141,21;141,21;2600;1,2;46;2,05
".. Estado infec assint vírus imunodef humana [HIV]";7;7;3950,33;2760,90;1189,43;564,33;564,33;20;2,9;-;-
".. Outr pess riscos pot à saúde rel doenças transm";32;32;14045,11;10303,29;3741,82;438,91;438,91;97;3,0;-;-
".. Anticoncepção";2070;2070;1382354,81;858482,84;523032,96;667,80;667,80;4549;2,2;1;0,05
".. Rastreamento pré-natal e outr superv da gravid";203;203;103720,07;66865,01;36855,06;510,94;510,94;435;2,1;-;-
".. Nascidos vivos segundo o local de nascimento";39;39;19839,44;14453,10;5386,34;508,70;508,70;89;2,3;-;-
".. Assistência e exame pós-natal";64;64;8262,06;5790,67;2471,39;129,09;129,09;130;2,0;-;-
".. Pessoas contato serv saúde cuidados proc espec";3498;3498;3048854,00;1671284,46;1377050,69;871,60;871,60;4997;1,4;25;0,71
".. Pessoas contato serv saúde por outras razões";946;946;3103330,91;2569972,26;533358,65;3280,48;3280,48;5603;5,9;27;2,85
"Total";691501;698402;1139582671,73;934607442,20;204893113,00;1631,70;1647,98;3922923;5,7;44439;6,43
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
