 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Nov/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Artrite reumatóide e outr poliartropatias infl";626;626;324484,85;282618,97;41865,88;518,35;518,35;3122;5,0;7;1,12
".. Artrose";266;269;791658,09;717757,70;73900,39;2942,97;2976,16;1167;4,4;3;1,13
".. Deformidades adquiridas das articulações";121;121;84197,94;60354,34;23843,60;695,85;695,85;273;2,3;-;-
".. Outros transtronos articulares";1228;1228;1095911,79;866270,80;227812,77;892,44;892,44;6688;5,4;11;0,90
".. Doenças sistêmicas do tecido conjuntivo";449;476;440780,46;396624,73;44155,73;926,01;981,69;3760;8,4;11;2,45
".. Transt discais cervic e outr transt disc interv";599;599;2570907,54;2107257,57;463649,97;4292,00;4292,00;4298;7,2;3;0,50
".. Outras dorsopatias";1019;1024;1193610,77;1000909,05;192701,72;1165,64;1171,36;5803;5,7;9;0,88
".. Transtornos do tecido mole";945;946;585760,76;454719,76;130328,94;619,20;619,85;3584;3,8;10;1,06
".. Transtornos da densidade e da estrutura ósseas";691;693;1076097,65;896058,71;180038,94;1552,81;1557,30;3840;5,6;2;0,29
".. Osteomielite";819;822;1114454,94;876881,05;237534,09;1355,78;1360,75;7099;8,7;21;2,56
".. Outras doenças sist osteomuscular e tec conjunt";648;654;1007081,39;834873,44;172207,95;1539,88;1554,14;3199;4,9;7;1,08
"14 Doenças do aparelho geniturinário";42418;42419;46536327,66;38753686,95;7773118,32;1097,06;1097,09;212379;5,0;1873;4,42
".. Síndrome nefríticas aguda e rapidamente progres";204;204;116701,81;102355,42;14346,39;572,07;572,07;1231;6,0;2;0,98
".. Outras doenças glomerulares";591;591;523740,51;462715,27;61025,24;886,19;886,19;3951;6,7;10;1,69
".. Doenças renais túbulo-intersticiais";4023;4023;2314319,59;2020717,00;293047,46;575,27;575,27;19054;4,7;106;2,63
".. Insuficiência renal";8387;8387;28346782,93;23596614,21;4750132,92;3379,85;3379,85;71659;8,5;1081;12,89
".. Urolitíase";5304;5304;3383652,81;2794581,22;582196,57;637,94;637,94;17347;3,3;25;0,47
".. Cistite";986;986;469815,95;414193,08;55622,87;476,49;476,49;4465;4,5;31;3,14
".. Outras doenças do aparelho urinário";14123;14124;7184792,69;6318023,48;866421,07;508,69;508,73;71202;5,0;578;4,09
".. Hiperplasia da próstata";392;392;419103,89;281739,06;137364,83;1069,14;1069,14;2173;5,5;8;2,04
".. Outros transtornos da próstata";90;90;52168,04;45192,11;6975,93;579,64;579,64;490;5,4;4;4,44
".. Hidrocele e espermatocele";229;229;84946,59;64156,17;20790,42;370,95;370,95;455;2,0;-;-
".. Preprúcio redundante fimose e parafimose";724;724;180757,05;91332,61;89205,32;249,66;249,66;772;1,1;1;0,14
".. Outras doenças dos órgãos genitais masculinos";1152;1152;469972,74;316968,16;153004,58;407,96;407,96;2895;2,5;6;0,52
".. Transtornos da mama";376;376;169352,77;115654,61;53698,16;450,41;450,41;837;2,2;-;-
".. Salpingite e ooforite";680;680;369441,07;266008,41;103432,66;543,30;543,30;1587;2,3;1;0,15
".. Doença inflamatória do colo do útero";17;17;6539,98;4215,17;1606,33;384,70;384,70;22;1,3;1;5,88
".. Outras doenças inflamat órgãos pélvicos femin";1153;1153;432240,85;367695,38;64545,47;374,88;374,88;3726;3,2;7;0,61
".. Endometriose";248;248;234674,62;173906,82;60767,80;946,27;946,27;770;3,1;2;0,81
".. Prolapso genital feminino";633;633;355667,13;229266,01;126401,12;561,88;561,88;1417;2,2;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";1014;1014;658993,62;504066,38;154927,24;649,90;649,90;2916;2,9;3;0,30
".. Transtornos da menstruação";185;185;53119,08;43151,51;9967,57;287,13;287,13;386;2,1;-;-
".. Transt menopáusicos e outr transt perimenopáus";47;47;11903,03;9368,16;2534,87;253,26;253,26;78;1,7;1;2,13
".. Infertilidade feminina";2;2;711,49;418,12;293,37;355,75;355,75;3;1,5;-;-
".. Outros transtornos do aparelho geniturinário";1858;1858;696929,42;531348,59;164810,13;375,10;375,10;4943;2,7;6;0,32
"15 Gravidez parto e puerpério";172744;172744;103066817,77;63187185,63;39879165,25;596,64;596,64;430043;2,5;75;0,04
".. Aborto espontâneo";6661;6661;1415046,83;941577,38;473469,45;212,44;212,44;10294;1,5;1;0,02
".. Aborto por razões médicas";121;121;25319,74;16137,16;9182,58;209,25;209,25;229;1,9;-;-
".. Outras gravidezes que terminam em aborto";8181;8181;2295314,00;1603854,77;691459,23;280,57;280,57;13987;1,7;5;0,06
".. Edema protein transt hipertens grav parto puerp";8590;8590;6705575,53;4539809,71;2165765,82;780,63;780,63;33097;3,9;11;0,13
".. Placent prév descol premat plac hemorr antepart";694;694;594355,26;387305,75;207049,51;856,42;856,42;2198;3,2;1;0,14
".. Outr mot ass mãe rel cav fet amn pos prob part";21873;21873;16271573,22;10225107,83;6046425,04;743,91;743,91;59546;2,7;11;0,05
".. Trabalho de parto obstruído";5722;5722;4433783,14;2824880,61;1608902,53;774,87;774,87;15458;2,7;2;0,03
".. Hemorragia pós-parto";231;231;136651,90;105250,36;31401,54;591,57;591,57;563;2,4;6;2,60
".. Outras complicações da gravidez e do parto";45399;45399;28996708,61;18596058,44;10400539,77;638,71;638,71;123664;2,7;10;0,02
".. Parto único espontâneo";69667;69667;40051062,52;22259695,20;17791367,32;574,89;574,89;147885;2,1;19;0,03
".. Compl pred rel puerpério e outr afecç obst NCOP";5605;5605;2141427,02;1687508,42;453602,46;382,06;382,06;23122;4,1;9;0,16
"16 Algumas afec originadas no período perinatal";24043;24044;64880255,58;52785571,82;12094683,76;2698,40;2698,51;208447;8,7;796;3,31
".. Feto e rec-nasc afet fat mat e compl grav parto";354;354;300985,53;227963,20;73022,33;850,24;850,24;1799;5,1;3;0,85
".. Ret cres fet desn fet tran gest curt baix peso";4767;4767;24706686,13;19948979,65;4757706,48;5182,86;5182,86;70681;14,8;251;5,27
".. Trauma durante o nascimento";50;50;49349,72;39716,72;9633,00;986,99;986,99;239;4,8;-;-
".. Hipóxia intrauterina e asfixia ao nascer";557;557;2743890,25;2275499,85;468390,40;4926,19;4926,19;7523;13,5;65;11,67
".. Outros transt respiratórios orig per perinatal";5911;5912;27269983,50;22545314,51;4724668,99;4612,65;4613,43;69932;11,8;427;7,22
".. Doenças infecciosas e parasitárias congênitas";1086;1086;1493624,58;1199133,29;294491,29;1375,34;1375,34;8569;7,9;13;1,20
".. Outras infecções específicas do período perinat";1321;1321;1264823,70;1002391,54;262432,16;957,47;957,47;7947;6,0;9;0,68
".. Doença hemolítica do feto e do recém-nascido";255;255;166810,86;138061,13;28749,73;654,16;654,16;1385;5,4;-;-
".. Outras afecções originadas no período perinatal";9742;9742;6884101,31;5408511,93;1475589,38;706,64;706,64;40372;4,1;28;0,29
"17 Malf cong deformid e anomalias cromossômicas";2997;2997;14615167,94;10954028,86;3661139,08;4876,60;4876,60;23030;7,7;155;5,17
".. Espinha bífida";62;62;279824,21;223092,62;56731,59;4513,29;4513,29;715;11,5;3;4,84
".. Outras malformações congênitas do sistema nerv";293;293;1050916,61;812564,53;238352,08;3586,75;3586,75;3300;11,3;22;7,51
".. Malformações congênitas do aparelho circulat";983;983;10419792,46;7650746,56;2769045,90;10599,99;10599,99;10224;10,4;79;8,04
".. Fenda labial e fenda palatina";96;96;136898,46;86785,81;50112,65;1426,03;1426,03;346;3,6;-;-
".. Ausência atresia e estenose do intestino delg";10;10;95453,58;82438,45;13015,13;9545,36;9545,36;196;19,6;-;-
".. Outras malformações congênitas aparelho digest";326;326;843626,81;692207,67;151419,14;2587,81;2587,81;2391;7,3;15;4,60
".. Testiculo não-descido";265;265;154118,76;98248,32;55870,44;581,58;581,58;351;1,3;-;-
".. Outras malformações do aparelho geniturinário";287;287;310124,84;234203,65;75921,19;1080,57;1080,57;1530;5,3;3;1,05
".. Deformidades congênitas do quadril";57;57;54929,26;43735,46;11193,80;963,67;963,67;210;3,7;-;-
".. Deformidades congênitas dos pés";86;86;38581,26;23933,10;14648,16;448,62;448,62;143;1,7;-;-
".. Outr malform e deform congên aparelho osteomusc";225;225;596078,46;493439,49;102638,97;2649,24;2649,24;1462;6,5;9;4,00
".. Outras malformações congênitas";274;274;493087,25;396498,05;96589,20;1799,59;1799,59;1704;6,2;22;8,03
".. Anomalias cromossômicas NCOP";33;33;141735,98;116135,15;25600,83;4295,03;4295,03;458;13,9;2;6,06
"18 Sint sinais e achad anorm ex clín e laborat";14029;14029;16795580,54;13827213,13;2964817,37;1197,20;1197,20;71092;5,1;1240;8,84
".. Dor abdominal e pélvica";3191;3191;5522391,82;4689728,33;832222,68;1730,61;1730,61;15971;5,0;297;9,31
".. Febre de origem desconhecida";280;280;151079,61;127774,36;23305,25;539,57;539,57;967;3,5;6;2,14
".. Senilidade";2;2;1323,20;1211,70;111,50;661,60;661,60;18;9,0;-;-
".. Outr sist sinais achad anorm ex clín labor NCOP";10556;10556;11120785,91;9008498,74;2109177,94;1053,50;1053,50;54136;5,1;937;8,88
"19 Lesões enven e alg out conseq causas externas";85181;85232;111033390,11;89593864,99;21417554,43;1302,72;1303,50;405420;4,8;2092;2,46
".. Fratura do crânio e dos ossos da face";1783;1783;3280226,49;2634965,77;645249,16;1839,72;1839,72;8420;4,7;19;1,07
".. Fratura do pescoço tórax ou pelve";1544;1544;4580164,31;3850537,36;728732,75;2966,43;2966,43;11183;7,2;38;2,46
".. Fratura do fêmur";7941;7941;19911153,39;17086726,69;2824426,70;2507,39;2507,39;57415;7,2;279;3,51
".. Fratura de outros ossos dos membros";31331;31331;27199557,55;20953406,85;6244749,68;868,14;868,14;115411;3,7;52;0,17
".. Fraturas envolvendo múltiplas regiões do corpo";3262;3262;1855275,51;1567898,70;287376,81;568,75;568,75;17442;5,3;53;1,62
".. Luxações entorse distensão reg esp e múlt corpo";3458;3458;2673091,17;2071472,81;600926,82;773,02;773,02;11074;3,2;18;0,52
".. Traumatismo do olho e da órbita ocular";163;163;118098,23;86545,00;31553,23;724,53;724,53;326;2,0;-;-
".. Traumatismo intracraniano";7829;7829;14858611,90;11977953,73;2880623,49;1897,89;1897,89;45227;5,8;757;9,67
".. Traumatismo de outros órgãos internos";2276;2276;6307294,94;5058123,19;1249171,75;2771,22;2771,22;15044;6,6;199;8,74
".. Lesões esmag amput traumát reg esp e múlt corpo";1215;1216;1079436,74;811704,54;266627,21;887,69;888,43;3990;3,3;34;2,80
".. Outr traum reg espec não espec e múltipl corpo";12291;12291;11421748,57;9091185,00;2326252,85;929,28;929,28;51260;4,2;272;2,21
".. Efeitos corpo estranho através de orifício nat";880;880;1011635,01;817319,33;194315,68;1149,59;1149,59;2195;2,5;23;2,61
".. Queimadura e corrosões";1981;1981;4272423,35;3090151,91;1170651,87;2156,70;2156,70;13324;6,7;62;3,13
".. Envenenamento por drogas e substâncias biológ";871;871;606275,73;525644,94;80619,23;696,07;696,07;3103;3,6;34;3,90
".. Efeitos tóxicos subst origem princ não-medicin";1960;1960;788046,35;684139,38;103906,97;402,06;402,06;6128;3,1;32;1,63
".. Síndromes de maus tratos";28;28;6007,50;5272,82;734,68;214,55;214,55;78;2,8;-;-
".. Outros efeitos e não espec de causas externas";379;379;271381,79;235451,59;35930,20;716,05;716,05;1614;4,3;22;5,80
".. Cert compl prec traum compl cirúrg ass méd NCOP";5296;5297;9308860,88;7804769,94;1502200,09;1757,38;1757,72;35546;6,7;177;3,34
".. Seqüel traum enven e outr conseq causas extern";693;742;1484100,70;1240595,44;243505,26;2000,14;2141,56;6640;9,6;21;3,03
"21 Contatos com serviços de saúde";10049;10049;9088631,19;6221883,50;2865189,31;904,43;904,43;20787;2,1;103;1,02
".. Pessoas em contato com serv saúde exame invest";2360;2360;434964,71;349803,25;85161,46;184,31;184,31;3254;1,4;55;2,33
".. Estado infec assint vírus imunodef humana [HIV]";7;7;6494,68;4738,58;1756,10;927,81;927,81;82;11,7;-;-
".. Outr pess riscos pot à saúde rel doenças transm";33;33;10830,94;8220,21;2610,73;328,21;328,21;86;2,6;-;-
".. Anticoncepção";2404;2404;1540987,50;950336,63;589328,91;641,01;641,01;5139;2,1;1;0,04
".. Rastreamento pré-natal e outr superv da gravid";203;203;102633,39;64018,78;38614,61;505,58;505,58;486;2,4;-;-
".. Nascidos vivos segundo o local de nascimento";78;78;16337,42;12198,97;4138,45;209,45;209,45;161;2,1;-;-
".. Assistência e exame pós-natal";51;51;4105,23;2954,31;1150,92;80,49;80,49;86;1,7;-;-
".. Pessoas contato serv saúde cuidados proc espec";3756;3756;3438175,83;1884122,74;1553816,67;915,38;915,38;5166;1,4;18;0,48
".. Pessoas contato serv saúde por outras razões";1157;1157;3534101,49;2945490,03;588611,46;3054,54;3054,54;6327;5,5;29;2,51
"Total";714216;720988;1145661804,17;939030729,79;206515089,74;1589,02;1604,08;3995462;5,6;44818;6,28
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
