 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Ago/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Artrite reumatóide e outr poliartropatias infl";524;525;264210,03;231087,53;33122,50;503,26;504,22;2532;4,8;4;0,76
".. Artrose";141;144;360855,29;323994,05;36861,24;2505,94;2559,26;802;5,7;2;1,42
".. Deformidades adquiridas das articulações";82;82;54857,97;41489,51;13368,46;669,00;669,00;245;3,0;-;-
".. Outros transtronos articulares";1090;1090;885583,27;694940,18;190459,72;812,46;812,46;6357;5,8;10;0,92
".. Doenças sistêmicas do tecido conjuntivo";463;485;583182,53;516319,15;66863,38;1202,44;1259,57;3803;8,2;16;3,46
".. Transt discais cervic e outr transt disc interv";453;453;2080723,09;1699644,29;381078,80;4593,21;4593,21;3575;7,9;10;2,21
".. Outras dorsopatias";833;833;1186374,82;991811,62;194563,20;1424,22;1424,22;4780;5,7;8;0,96
".. Transtornos do tecido mole";800;800;453844,29;348761,10;105083,19;567,31;567,31;2919;3,6;11;1,38
".. Transtornos da densidade e da estrutura ósseas";646;647;1033065,50;855848,31;177217,19;1596,70;1599,17;3884;6,0;5;0,77
".. Osteomielite";852;854;945771,84;738241,41;207314,82;1107,46;1110,06;6464;7,6;10;1,17
".. Outras doenças sist osteomuscular e tec conjunt";554;558;916085,21;753502,59;162582,62;1641,73;1653,58;2806;5,1;8;1,44
"14 Doenças do aparelho geniturinário";36764;36765;40329589,99;33832133,05;6477232,15;1096,96;1096,99;185468;5,0;1908;5,19
".. Síndrome nefríticas aguda e rapidamente progres";246;246;233457,34;206501,30;26956,04;949,01;949,01;1664;6,8;4;1,63
".. Outras doenças glomerulares";645;645;526927,75;470426,40;56501,35;816,94;816,94;4174;6,5;7;1,09
".. Doenças renais túbulo-intersticiais";3629;3629;2084104,75;1811978,59;269030,66;574,29;574,29;16999;4,7;99;2,73
".. Insuficiência renal";7943;7943;24221269,83;20313942,92;3905863,01;3049,39;3049,39;64983;8,2;1181;14,87
".. Urolitíase";4490;4490;3061493,15;2524295,17;527996,51;681,85;681,85;14640;3,3;22;0,49
".. Cistite";855;855;417648,32;367113,57;50534,75;488,48;488,48;4100;4,8;30;3,51
".. Outras doenças do aparelho urinário";12047;12048;6519440,39;5732620,72;785680,25;541,12;541,17;60168;5,0;528;4,38
".. Hiperplasia da próstata";270;270;275432,89;187596,65;87283,16;1020,12;1020,12;1442;5,3;5;1,85
".. Outros transtornos da próstata";67;67;22329,49;17821,72;4507,77;333,28;333,28;293;4,4;1;1,49
".. Hidrocele e espermatocele";166;166;51488,43;37796,88;13434,58;310,17;310,17;389;2,3;-;-
".. Preprúcio redundante fimose e parafimose";373;373;96577,66;50409,90;45291,28;258,92;258,92;455;1,2;3;0,80
".. Outras doenças dos órgãos genitais masculinos";1228;1228;570375,07;387777,67;182541,60;464,47;464,47;3324;2,7;5;0,41
".. Transtornos da mama";292;292;107930,73;73426,71;34373,85;369,63;369,63;699;2,4;1;0,34
".. Salpingite e ooforite";445;445;271922,31;199606,65;72315,66;611,06;611,06;1106;2,5;3;0,67
".. Doença inflamatória do colo do útero";10;10;4300,11;3349,61;950,50;430,01;430,01;28;2,8;-;-
".. Outras doenças inflamat órgãos pélvicos femin";979;979;368573,61;313682,91;54864,90;376,48;376,48;3276;3,3;8;0,82
".. Endometriose";189;189;142793,20;102055,47;38835,65;755,52;755,52;519;2,7;1;0,53
".. Prolapso genital feminino";246;246;139538,90;89138,14;49921,44;567,23;567,23;533;2,2;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";808;808;531938,16;412687,76;119250,40;658,34;658,34;2327;2,9;1;0,12
".. Transtornos da menstruação";150;150;45760,65;38021,47;7739,18;305,07;305,07;292;1,9;-;-
".. Transt menopáusicos e outr transt perimenopáus";30;30;8214,80;6452,09;1762,71;273,83;273,83;37;1,2;-;-
".. Infertilidade feminina";2;2;1498,98;1060,46;438,52;749,49;749,49;7;3,5;-;-
".. Outros transtornos do aparelho geniturinário";1654;1654;626573,47;484370,29;141158,38;378,82;378,82;4013;2,4;9;0,54
"15 Gravidez parto e puerpério";184348;184348;110701890,09;67568265,90;43133160,11;600,50;600,50;451756;2,5;64;0,03
".. Aborto espontâneo";6230;6230;1303325,86;862627,50;440559,50;209,20;209,20;9654;1,5;-;-
".. Aborto por razões médicas";150;150;32897,96;21418,75;11479,21;219,32;219,32;287;1,9;-;-
".. Outras gravidezes que terminam em aborto";8183;8183;2252733,00;1569057,86;683405,72;275,29;275,29;14038;1,7;-;-
".. Edema protein transt hipertens grav parto puerp";9589;9589;7404714,44;4958856,05;2445858,39;772,21;772,21;37264;3,9;8;0,08
".. Placent prév descol premat plac hemorr antepart";738;738;633596,95;410660,66;222936,29;858,53;858,53;2314;3,1;1;0,14
".. Outr mot ass mãe rel cav fet amn pos prob part";23378;23378;17339881,10;10867702,32;6472178,78;741,72;741,72;62584;2,7;8;0,03
".. Trabalho de parto obstruído";5919;5919;4562055,82;2900462,56;1661593,26;770,75;770,75;15302;2,6;4;0,07
".. Hemorragia pós-parto";201;201;88227,08;64555,56;23671,52;438,94;438,94;565;2,8;2;1,00
".. Outras complicações da gravidez e do parto";46833;46833;30248391,57;19370287,22;10878104,35;645,88;645,88;125758;2,7;12;0,03
".. Parto único espontâneo";77780;77780;44547502,91;24764870,27;19782632,64;572,74;572,74;162406;2,1;18;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";5347;5347;2288563,40;1777767,15;510740,45;428,01;428,01;21584;4,0;11;0,21
"16 Algumas afec originadas no período perinatal";24604;24605;69090572,01;56259471,14;12831100,87;2807,99;2808,10;218692;8,9;871;3,54
".. Feto e rec-nasc afet fat mat e compl grav parto";417;417;324844,30;255368,90;69475,40;779,00;779,00;2203;5,3;2;0,48
".. Ret cres fet desn fet tran gest curt baix peso";5168;5168;25856280,83;20844684,52;5011596,31;5003,15;5003,15;74654;14,4;280;5,42
".. Trauma durante o nascimento";54;54;64358,73;49694,86;14663,87;1191,83;1191,83;233;4,3;-;-
".. Hipóxia intrauterina e asfixia ao nascer";492;492;3081485,56;2587663,44;493822,12;6263,18;6263,18;7279;14,8;68;13,82
".. Outros transt respiratórios orig per perinatal";5975;5976;29211492,79;24179090,31;5032402,48;4888,13;4888,95;73384;12,3;425;7,11
".. Doenças infecciosas e parasitárias congênitas";1168;1168;2162318,06;1748529,85;413788,21;1851,30;1851,30;10358;8,9;25;2,14
".. Outras infecções específicas do período perinat";1347;1347;1220655,99;979936,50;240719,49;906,20;906,20;8459;6,3;7;0,52
".. Doença hemolítica do feto e do recém-nascido";226;226;167766,65;137623,55;30143,10;742,33;742,33;1216;5,4;2;0,88
".. Outras afecções originadas no período perinatal";9757;9757;7001369,10;5476879,21;1524489,89;717,57;717,57;40906;4,2;62;0,64
"17 Malf cong deformid e anomalias cromossômicas";2485;2485;13591974,41;10288351,67;3303419,35;5469,61;5469,61;22024;8,9;143;5,75
".. Espinha bífida";55;55;259957,29;196724,79;63232,50;4726,50;4726,50;672;12,2;4;7,27
".. Outras malformações congênitas do sistema nerv";249;249;1005344,17;778042,74;227301,43;4037,53;4037,53;2999;12,0;19;7,63
".. Malformações congênitas do aparelho circulat";859;859;9350569,66;6922647,24;2427922,42;10885,41;10885,41;9522;11,1;68;7,92
".. Fenda labial e fenda palatina";59;59;121744,86;80519,27;41225,59;2063,47;2063,47;443;7,5;-;-
".. Ausência atresia e estenose do intestino delg";6;6;26373,56;22207,03;4166,53;4395,59;4395,59;53;8,8;-;-
".. Outras malformações congênitas aparelho digest";251;251;1011057,55;844918,69;166138,86;4028,12;4028,12;2292;9,1;10;3,98
".. Testiculo não-descido";199;199;121743,31;77885,87;43654,05;611,78;611,78;315;1,6;-;-
".. Outras malformações do aparelho geniturinário";230;230;231620,53;178838,84;52781,69;1007,05;1007,05;1013;4,4;3;1,30
".. Deformidades congênitas do quadril";41;41;50167,68;38234,33;11933,35;1223,60;1223,60;267;6,5;1;2,44
".. Deformidades congênitas dos pés";64;64;43853,11;31147,33;12705,78;685,20;685,20;137;2,1;-;-
".. Outr malform e deform congên aparelho osteomusc";199;199;678387,68;561659,59;116728,09;3408,98;3408,98;1611;8,1;14;7,04
".. Outras malformações congênitas";230;230;506454,75;404293,06;102161,69;2201,98;2201,98;2101;9,1;16;6,96
".. Anomalias cromossômicas NCOP";43;43;184700,26;151232,89;33467,37;4295,35;4295,35;599;13,9;8;18,60
"18 Sint sinais e achad anorm ex clín e laborat";13133;13133;15945144,91;13113226,70;2831537,84;1214,13;1214,13;64835;4,9;1291;9,83
".. Dor abdominal e pélvica";3191;3191;5276322,39;4465154,56;811167,83;1653,50;1653,50;16116;5,1;307;9,62
".. Febre de origem desconhecida";239;239;102056,86;86995,91;15060,95;427,02;427,02;641;2,7;3;1,26
".. Senilidade";4;4;413,82;321,91;91,91;103,46;103,46;6;1,5;2;50,00
".. Outr sist sinais achad anorm ex clín labor NCOP";9699;9699;10566351,84;8560754,32;2005217,15;1089,43;1089,43;48072;5,0;979;10,09
"19 Lesões enven e alg out conseq causas externas";82053;82096;105735212,20;85154293,55;20565217,49;1287,95;1288,62;362420;4,4;2027;2,47
".. Fratura do crânio e dos ossos da face";1573;1573;2837400,62;2304303,12;533097,50;1803,81;1803,81;7009;4,5;14;0,89
".. Fratura do pescoço tórax ou pelve";1410;1410;4211308,09;3554982,06;656326,03;2986,74;2986,74;9531;6,8;36;2,55
".. Fratura do fêmur";8048;8048;19566634,36;16812423,08;2754105,14;2431,24;2431,24;50549;6,3;264;3,28
".. Fratura de outros ossos dos membros";30632;30632;26382071,68;20279792,02;6098373,18;861,26;861,26;102120;3,3;45;0,15
".. Fraturas envolvendo múltiplas regiões do corpo";3084;3084;1494073,85;1273019,92;221053,93;484,46;484,46;13772;4,5;64;2,08
".. Luxações entorse distensão reg esp e múlt corpo";3269;3269;2427693,34;1874928,23;550695,17;742,64;742,64;9767;3,0;18;0,55
".. Traumatismo do olho e da órbita ocular";219;219;162219,70;117221,63;44998,07;740,73;740,73;499;2,3;-;-
".. Traumatismo intracraniano";7497;7497;14571646,75;11764654,75;2806980,44;1943,66;1943,66;44694;6,0;731;9,75
".. Traumatismo de outros órgãos internos";2116;2116;5840575,44;4669199,55;1171375,89;2760,20;2760,20;13130;6,2;187;8,84
".. Lesões esmag amput traumát reg esp e múlt corpo";1352;1353;1086780,48;793366,37;292784,23;803,24;803,83;4021;3,0;28;2,07
".. Outr traum reg espec não espec e múltipl corpo";11449;11449;10780081,51;8553771,31;2226029,55;941,57;941,57;43593;3,8;278;2,43
".. Efeitos corpo estranho através de orifício nat";793;793;949151,76;772991,20;176160,56;1196,91;1196,91;2358;3,0;33;4,16
".. Queimadura e corrosões";2062;2062;4596750,68;3318925,07;1271217,17;2229,27;2229,27;14124;6,8;54;2,62
".. Envenenamento por drogas e substâncias biológ";793;793;543179,92;470698,39;72469,97;684,97;684,97;2914;3,7;27;3,40
".. Efeitos tóxicos subst origem princ não-medicin";1831;1831;667479,15;579309,64;88093,71;364,54;364,54;5972;3,3;36;1,97
".. Síndromes de maus tratos";38;38;8863,37;7786,43;1076,94;233,25;233,25;126;3,3;-;-
".. Outros efeitos e não espec de causas externas";332;332;169641,34;145481,72;23841,98;510,97;510,97;1173;3,5;10;3,01
".. Cert compl prec traum compl cirúrg ass méd NCOP";4935;4935;8138998,60;6790140,38;1347175,15;1649,24;1649,24;31461;6,4;185;3,75
".. Seqüel traum enven e outr conseq causas extern";620;662;1300661,56;1071298,68;229362,88;1964,75;2097,84;5607;9,0;17;2,74
"21 Contatos com serviços de saúde";8939;8940;7454204,84;5051107,54;2402626,23;833,80;833,90;18851;2,1;109;1,22
".. Pessoas em contato com serv saúde exame invest";2232;2232;273993,42;223398,92;50463,62;122,76;122,76;3008;1,3;63;2,82
".. Estado infec assint vírus imunodef humana [HIV]";6;6;6095,89;4025,79;2070,10;1015,98;1015,98;30;5,0;-;-
".. Outr pess riscos pot à saúde rel doenças transm";37;37;21784,74;16162,39;5622,35;588,78;588,78;120;3,2;-;-
".. Anticoncepção";2074;2074;1469978,69;917713,95;552264,74;708,77;708,77;4799;2,3;3;0,14
".. Rastreamento pré-natal e outr superv da gravid";316;316;211277,38;134013,63;77263,75;668,60;668,60;815;2,6;-;-
".. Nascidos vivos segundo o local de nascimento";60;60;28885,25;20206,96;8678,29;481,42;481,42;151;2,5;1;1,67
".. Assistência e exame pós-natal";49;49;8647,43;6010,96;2636,47;176,48;176,48;91;1,9;-;-
".. Pessoas contato serv saúde cuidados proc espec";3125;3125;2711460,20;1476916,14;1234203,87;867,67;867,67;4476;1,4;12;0,38
".. Pessoas contato serv saúde por outras razões";1040;1041;2722081,84;2252658,80;469423,04;2614,87;2617,39;5361;5,2;30;2,88
"Total";734906;741173;1260499833,92;1034318094,90;226093565,11;1700,68;1715,19;4048603;5,5;52951;7,21
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
