 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Set/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Deformidades adquiridas das articulações";104;104;68058,88;49674,58;18384,30;654,41;654,41;237;2,3;-;-
".. Outros transtronos articulares";1126;1126;1007616,20;804142,52;203271,21;894,86;894,86;6413;5,7;11;0,98
".. Doenças sistêmicas do tecido conjuntivo";412;436;392447,95;356527,52;35920,43;900,11;952,54;3470;8,4;22;5,34
".. Transt discais cervic e outr transt disc interv";489;489;2012724,23;1649735,24;362988,99;4116,00;4116,00;3529;7,2;4;0,82
".. Outras dorsopatias";880;882;997986,29;830425,34;167560,95;1131,50;1134,08;4781;5,4;10;1,14
".. Transtornos do tecido mole";899;899;675778,10;533446,93;142103,56;751,70;751,70;3657;4,1;19;2,11
".. Transtornos da densidade e da estrutura ósseas";694;695;1116214,26;929838,10;186376,16;1606,06;1608,38;4041;5,8;5;0,72
".. Osteomielite";830;833;1043725,92;824481,60;219244,32;1252,97;1257,50;6897;8,3;23;2,77
".. Outras doenças sist osteomuscular e tec conjunt";588;591;910446,55;747623,12;162823,43;1540,52;1548,38;2753;4,7;7;1,19
"14 Doenças do aparelho geniturinário";39355;39357;41504752,41;34803387,54;6682878,53;1054,57;1054,62;195808;5,0;1842;4,68
".. Síndrome nefríticas aguda e rapidamente progres";216;216;193228,76;169823,51;23405,25;894,58;894,58;1444;6,7;1;0,46
".. Outras doenças glomerulares";683;683;533812,60;476423,78;57388,82;781,57;781,57;4551;6,7;3;0,44
".. Doenças renais túbulo-intersticiais";3819;3819;2316842,80;2018425,47;297131,65;606,66;606,66;17936;4,7;94;2,46
".. Insuficiência renal";7964;7965;24714231,21;20776079,27;3936491,89;3102,85;3103,24;66287;8,3;1085;13,62
".. Urolitíase";5115;5115;3381552,13;2774947,61;593793,97;661,11;661,11;16242;3,2;22;0,43
".. Cistite";891;891;425165,68;376140,57;49025,11;477,18;477,18;4221;4,7;28;3,14
".. Outras doenças do aparelho urinário";13109;13110;6439228,82;5646642,64;792478,33;491,17;491,21;64749;4,9;574;4,38
".. Hiperplasia da próstata";343;343;310007,83;207098,33;102130,55;903,81;903,81;1933;5,6;5;1,46
".. Outros transtornos da próstata";77;77;20383,99;17892,30;2491,69;264,73;264,73;367;4,8;2;2,60
".. Hidrocele e espermatocele";165;165;50444,83;35859,70;14071,19;305,73;305,73;293;1,8;1;0,61
".. Preprúcio redundante fimose e parafimose";516;516;133564,49;69751,88;63155,25;258,85;258,85;536;1,0;1;0,19
".. Outras doenças dos órgãos genitais masculinos";1217;1217;554562,09;380521,90;173731,52;455,68;455,68;3409;2,8;8;0,66
".. Transtornos da mama";322;322;142541,17;98903,83;43637,34;442,67;442,67;728;2,3;-;-
".. Salpingite e ooforite";498;498;271247,50;196236,32;75011,18;544,67;544,67;1108;2,2;1;0,20
".. Doença inflamatória do colo do útero";13;13;3267,80;2609,08;658,72;251,37;251,37;30;2,3;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1073;1073;428560,61;363392,10;64944,08;399,40;399,40;3474;3,2;5;0,47
".. Endometriose";198;198;159276,08;114792,55;44483,53;804,42;804,42;597;3,0;1;0,51
".. Prolapso genital feminino";337;337;177390,67;113274,69;64115,98;526,38;526,38;891;2,6;-;-
".. Transt não-inflam ovário tromp Falópio lig larg";872;872;550138,13;419548,89;130589,24;630,89;630,89;2354;2,7;2;0,23
".. Transtornos da menstruação";146;146;32150,73;25475,40;6675,33;220,21;220,21;247;1,7;-;-
".. Transt menopáusicos e outr transt perimenopáus";33;33;7143,94;5233,95;1909,99;216,48;216,48;55;1,7;-;-
".. Infertilidade feminina";2;2;354,50;128,19;226,31;177,25;177,25;3;1,5;-;-
".. Outros transtornos do aparelho geniturinário";1746;1746;659656,05;514185,58;145331,61;377,81;377,81;4353;2,5;9;0,52
"15 Gravidez parto e puerpério";183680;183680;110476213,40;67598889,91;42877283,14;601,46;601,46;454588;2,5;70;0,04
".. Aborto espontâneo";6324;6324;1326659,33;881709,14;444950,19;209,78;209,78;9567;1,5;3;0,05
".. Aborto por razões médicas";145;145;32559,91;21681,74;10878,17;224,55;224,55;260;1,8;-;-
".. Outras gravidezes que terminam em aborto";8219;8219;2258617,68;1574166,83;684450,85;274,80;274,80;13743;1,7;3;0,04
".. Edema protein transt hipertens grav parto puerp";9349;9349;7303377,88;4919414,84;2383963,04;781,19;781,19;36834;3,9;13;0,14
".. Placent prév descol premat plac hemorr antepart";790;790;705776,46;461556,99;244219,47;893,39;893,39;2565;3,2;1;0,13
".. Outr mot ass mãe rel cav fet amn pos prob part";23149;23149;17344337,05;10908379,16;6435917,54;749,25;749,25;62539;2,7;7;0,03
".. Trabalho de parto obstruído";5970;5970;4604086,14;2930403,57;1673682,57;771,20;771,20;15591;2,6;3;0,05
".. Hemorragia pós-parto";204;204;117238,39;90331,18;26907,21;574,70;574,70;527;2,6;2;0,98
".. Outras complicações da gravidez e do parto";47389;47389;30529647,25;19561066,73;10968580,52;644,23;644,23;127010;2,7;14;0,03
".. Parto único espontâneo";76464;76464;43917877,56;24433841,58;19484035,98;574,36;574,36;163566;2,1;16;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";5677;5677;2336035,75;1816338,15;519697,60;411,49;411,49;22386;3,9;8;0,14
"16 Algumas afec originadas no período perinatal";24350;24351;65177445,69;52899075,91;12278333,98;2676,58;2676,69;210766;8,7;777;3,19
".. Feto e rec-nasc afet fat mat e compl grav parto";360;360;277253,89;215553,02;61700,87;770,15;770,15;1885;5,2;3;0,83
".. Ret cres fet desn fet tran gest curt baix peso";4792;4792;24880420,84;20155063,12;4725357,72;5192,07;5192,07;70851;14,8;235;4,90
".. Trauma durante o nascimento";49;49;61477,82;48118,21;13359,61;1254,65;1254,65;198;4,0;-;-
".. Hipóxia intrauterina e asfixia ao nascer";520;520;2656326,86;2167557,21;488769,65;5108,32;5108,32;7293;14,0;48;9,23
".. Outros transt respiratórios orig per perinatal";5872;5873;26902656,47;22155616,42;4747040,05;4580,73;4581,52;69390;11,8;415;7,07
".. Doenças infecciosas e parasitárias congênitas";1232;1232;1653854,60;1298444,75;355409,85;1342,41;1342,41;9731;7,9;27;2,19
".. Outras infecções específicas do período perinat";1248;1248;1159420,77;923246,72;236174,05;929,02;929,02;8087;6,5;10;0,80
".. Doença hemolítica do feto e do recém-nascido";247;247;177708,34;142940,15;34768,19;719,47;719,47;1392;5,6;1;0,40
".. Outras afecções originadas no período perinatal";10030;10030;7408326,10;5792536,31;1615753,99;738,62;738,62;41939;4,2;38;0,38
"17 Malf cong deformid e anomalias cromossômicas";2629;2629;13796673,55;10393972,87;3402632,88;5247,88;5247,88;22985;8,7;119;4,53
".. Espinha bífida";58;58;218352,59;165586,68;52765,91;3764,70;3764,70;638;11,0;1;1,72
".. Outras malformações congênitas do sistema nerv";226;226;1140441,27;900784,69;239656,58;5046,20;5046,20;3172;14,0;17;7,52
".. Malformações congênitas do aparelho circulat";872;872;9555902,48;7013776,02;2542126,46;10958,60;10958,60;9646;11,1;53;6,08
".. Fenda labial e fenda palatina";80;80;127027,36;85205,07;41822,29;1587,84;1587,84;373;4,7;1;1,25
".. Ausência atresia e estenose do intestino delg";10;10;64144,33;55937,66;8206,67;6414,43;6414,43;198;19,8;1;10,00
".. Outras malformações congênitas aparelho digest";284;284;852436,20;709570,89;142865,31;3001,54;3001,54;2413;8,5;11;3,87
".. Testiculo não-descido";215;215;117016,40;73414,33;43534,27;544,26;544,26;289;1,3;-;-
".. Outras malformações do aparelho geniturinário";261;261;336476,92;260657,47;75819,45;1289,18;1289,18;1430;5,5;6;2,30
".. Deformidades congênitas do quadril";43;43;33141,18;27177,34;5963,84;770,73;770,73;206;4,8;-;-
".. Deformidades congênitas dos pés";99;99;60356,93;42731,32;17625,61;609,67;609,67;199;2,0;1;1,01
".. Outr malform e deform congên aparelho osteomusc";199;199;570604,42;472857,22;97747,20;2867,36;2867,36;1444;7,3;16;8,04
".. Outras malformações congênitas";240;240;509350,40;412984,12;96366,28;2122,29;2122,29;2059;8,6;11;4,58
".. Anomalias cromossômicas NCOP";42;42;211423,07;173290,06;38133,01;5033,88;5033,88;918;21,9;1;2,38
"18 Sint sinais e achad anorm ex clín e laborat";13428;13429;15730817,88;12909437,89;2819147,62;1171,41;1171,49;66468;4,9;1315;9,79
".. Dor abdominal e pélvica";3196;3196;5477437,14;4625267,61;851618,60;1713,84;1713,84;15755;4,9;306;9,57
".. Febre de origem desconhecida";306;306;101041,77;86374,56;14667,21;330,20;330,20;918;3,0;6;1,96
".. Senilidade";4;4;486,41;397,34;89,07;121,60;121,60;7;1,8;2;50,00
".. Outr sist sinais achad anorm ex clín labor NCOP";9922;9923;10151852,56;8197398,38;1952772,74;1023,06;1023,17;49788;5,0;1001;10,09
"19 Lesões enven e alg out conseq causas externas";83492;83537;106531404,40;85869663,22;20652255,48;1275,26;1275,95;376272;4,5;2078;2,49
".. Fratura do crânio e dos ossos da face";1779;1779;3054751,02;2475276,29;579474,73;1717,12;1717,12;7898;4,4;9;0,51
".. Fratura do pescoço tórax ou pelve";1443;1443;4175832,36;3532824,24;643008,12;2893,85;2893,85;9438;6,5;36;2,49
".. Fratura do fêmur";7970;7970;19443736,56;16711361,97;2732374,59;2439,62;2439,62;53031;6,7;273;3,43
".. Fratura de outros ossos dos membros";30820;30820;26517097,27;20412399,84;6104448,74;860,39;860,39;106495;3,5;43;0,14
".. Fraturas envolvendo múltiplas regiões do corpo";3186;3186;1589920,90;1362662,78;227258,12;499,03;499,03;15391;4,8;46;1,44
".. Luxações entorse distensão reg esp e múlt corpo";3234;3234;2605266,01;2032584,21;572459,94;805,59;805,59;10375;3,2;14;0,43
".. Traumatismo do olho e da órbita ocular";168;168;144209,78;104930,65;39279,13;858,39;858,39;418;2,5;-;-
".. Traumatismo intracraniano";7456;7456;13377248,74;10817233,03;2560015,71;1794,16;1794,16;43246;5,8;766;10,27
".. Traumatismo de outros órgãos internos";2349;2349;6432181,81;5124065,60;1307072,40;2738,26;2738,26;14705;6,3;224;9,54
".. Lesões esmag amput traumát reg esp e múlt corpo";1304;1305;1022068,49;749277,07;271957,07;783,19;783,79;4033;3,1;22;1,69
".. Outr traum reg espec não espec e múltipl corpo";12082;12083;11251173,13;8921527,08;2327309,05;931,16;931,23;47248;3,9;248;2,05
".. Efeitos corpo estranho através de orifício nat";849;849;1108279,01;899803,69;208475,32;1305,39;1305,39;2287;2,7;31;3,65
".. Queimadura e corrosões";2024;2024;4304523,99;3091584,11;1209794,48;2126,74;2126,74;13251;6,5;65;3,21
".. Envenenamento por drogas e substâncias biológ";868;868;517680,26;447591,47;70088,79;596,41;596,41;2794;3,2;26;3,00
".. Efeitos tóxicos subst origem princ não-medicin";1816;1816;881444,39;763365,96;117966,59;485,38;485,38;6164;3,4;34;1,87
".. Síndromes de maus tratos";33;33;6023,17;5187,33;835,84;182,52;182,52;60;1,8;-;-
".. Outros efeitos e não espec de causas externas";309;309;228371,42;197241,02;31130,40;739,07;739,07;1054;3,4;12;3,88
".. Cert compl prec traum compl cirúrg ass méd NCOP";5161;5161;8478368,42;7062319,84;1414505,83;1642,78;1642,78;33123;6,4;208;4,03
".. Seqüel traum enven e outr conseq causas extern";641;684;1393227,67;1158427,04;234800,63;2036,88;2173,52;5261;8,2;21;3,28
"21 Contatos com serviços de saúde";9396;9397;7508836,13;4978342,10;2528973,93;799,07;799,15;18024;1,9;101;1,07
".. Pessoas em contato com serv saúde exame invest";2311;2311;299871,95;239878,63;59865,47;129,76;129,76;2875;1,2;48;2,08
".. Estado infec assint vírus imunodef humana [HIV]";4;4;1478,06;1311,36;166,70;369,51;369,51;32;8,0;-;-
".. Outr pess riscos pot à saúde rel doenças transm";38;38;28291,38;21518,95;6772,43;744,51;744,51;181;4,8;-;-
".. Anticoncepção";2236;2236;1529874,17;948305,15;580649,61;684,20;684,20;4981;2,2;2;0,09
".. Rastreamento pré-natal e outr superv da gravid";318;318;199482,96;122042,71;77440,25;627,30;627,30;737;2,3;-;-
".. Nascidos vivos segundo o local de nascimento";54;54;17508,77;10812,83;6695,94;324,24;324,24;107;2,0;-;-
".. Assistência e exame pós-natal";85;85;8695,57;6191,92;2503,65;102,30;102,30;162;1,9;-;-
".. Pessoas contato serv saúde cuidados proc espec";3465;3465;3082434,58;1639774,86;1442186,88;889,59;889,59;4688;1,4;20;0,58
".. Pessoas contato serv saúde por outras razões";885;886;2341198,69;1988505,69;352693,00;2642,44;2645,42;4261;4,8;31;3,50
"Total";727950;734164;1213264492,28;995090955,64;218073513,13;1652,58;1666,69;3999657;5,5;49093;6,74
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
