 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jan/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"12 Doenças da pele e do tecido subcutâneo";16826;16900;10987668,22;8883858,65;2095801,97;650,16;653,02;101587;6,0;346;2,06
".. Infecções da pele e do tecido subcutâneo";7958;7958;4007044,72;3377571,60;629401,07;503,52;503,52;42901;5,4;80;1,01
".. Outras doenças da pele e do tecido subcutâneo";8868;8942;6980623,50;5506287,05;1466400,90;780,66;787,17;58686;6,6;266;3,00
"13 Doenças sist osteomuscular e tec conjuntivo";8702;8749;10099347,56;8358738,93;1736720,10;1154,34;1160,58;52666;6,1;78;0,90
".. Artrite reumatóide e outr poliartropatias infl";899;900;408085,46;358607,39;49402,27;453,43;453,93;4594;5,1;9;1,00
".. Artrose";367;375;966211,53;876834,26;89377,27;2576,56;2632,73;2433;6,6;1;0,27
".. Deformidades adquiridas das articulações";130;130;102742,16;76921,31;25820,85;790,32;790,32;384;3,0;-;-
".. Outros transtronos articulares";1455;1455;1259470,93;1008135,99;251334,94;865,62;865,62;8387;5,8;9;0,62
".. Doenças sistêmicas do tecido conjuntivo";492;520;397257,22;355859,00;41300,00;763,96;807,43;3822;7,8;15;3,05
".. Transt discais cervic e outr transt disc interv";614;614;2345745,36;1918644,47;427100,89;3820,43;3820,43;4781;7,8;4;0,65
".. Outras dorsopatias";1326;1326;1091929,88;916263,11;175666,77;823,48;823,48;7048;5,3;11;0,83
".. Transtornos do tecido mole";1267;1270;695313,21;542936,72;151857,83;547,49;548,79;5161;4,1;11;0,87
".. Transtornos da densidade e da estrutura ósseas";678;680;968637,01;801126,05;165520,76;1424,47;1428,67;4536;6,7;4;0,59
".. Osteomielite";876;878;967514,47;761203,61;205524,51;1101,95;1104,47;8079;9,2;12;1,37
".. Outras doenças sist osteomuscular e tec conjunt";598;601;896440,33;742207,02;153814,01;1491,58;1499,06;3441;5,8;2;0,33
"14 Doenças do aparelho geniturinário";52207;52209;54739448,23;45730496,51;8995169,77;1048,47;1048,51;276753;5,3;2112;4,05
".. Síndrome nefríticas aguda e rapidamente progres";328;328;179800,40;158439,19;21361,21;548,17;548,17;1943;5,9;1;0,30
".. Outras doenças glomerulares";754;754;525274,01;466475,52;58798,49;696,65;696,65;5189;6,9;3;0,40
".. Doenças renais túbulo-intersticiais";5875;5875;3090006,96;2692261,13;396700,78;525,96;525,96;27779;4,7;135;2,30
".. Insuficiência renal";10004;10004;34461802,20;28645234,86;5812973,43;3444,80;3444,80;94314;9,4;1207;12,07
".. Urolitíase";5805;5805;3493377,65;2907221,97;579557,83;601,79;601,79;19388;3,3;22;0,38
".. Cistite";1479;1479;611788,35;543320,94;68467,41;413,65;413,65;6866;4,6;48;3,25
".. Outras doenças do aparelho urinário";19349;19351;8530842,70;7491650,48;1038314,47;440,85;440,89;95529;4,9;646;3,34
".. Hiperplasia da próstata";370;370;302107,91;194097,56;107613,77;816,51;816,51;2031;5,5;6;1,62
".. Outros transtornos da próstata";125;125;32847,44;26795,66;5975,98;262,78;262,78;531;4,2;8;6,40
".. Hidrocele e espermatocele";190;190;52118,04;37890,24;14227,80;274,31;274,31;516;2,7;2;1,05
".. Preprúcio redundante fimose e parafimose";607;607;161412,63;86479,73;74802,02;265,92;265,92;624;1,0;2;0,33
".. Outras doenças dos órgãos genitais masculinos";1219;1219;485040,69;338706,08;146334,61;397,90;397,90;3922;3,2;7;0,57
".. Transtornos da mama";539;539;211731,01;145499,42;66231,59;392,82;392,82;1447;2,7;2;0,37
".. Salpingite e ooforite";473;473;295874,82;221395,90;74262,38;625,53;625,53;1457;3,1;2;0,42
".. Doença inflamatória do colo do útero";9;9;3676,30;2762,66;913,64;408,48;408,48;17;1,9;-;-
".. Outras doenças inflamat órgãos pélvicos femin";1303;1303;453210,42;384931,03;68207,34;347,82;347,82;4015;3,1;6;0,46
".. Endometriose";201;201;140600,95;104523,73;35938,36;699,51;699,51;632;3,1;2;1,00
".. Prolapso genital feminino";559;559;308967,19;196567,12;112400,07;552,71;552,71;1279;2,3;1;0,18
".. Transt não-inflam ovário tromp Falópio lig larg";877;877;577249,72;443758,45;132993,45;658,21;658,21;2720;3,1;-;-
".. Transtornos da menstruação";168;168;40651,17;33098,83;7552,34;241,97;241,97;352;2,1;1;0,60
".. Transt menopáusicos e outr transt perimenopáus";38;38;9111,75;6941,81;2169,94;239,78;239,78;78;2,1;-;-
".. Infertilidade feminina";8;8;2779,30;1671,99;1107,31;347,41;347,41;16;2,0;-;-
".. Outros transtornos do aparelho geniturinário";1927;1927;769176,62;600772,21;168265,55;399,16;399,16;6108;3,2;11;0,57
"15 Gravidez parto e puerpério";197914;197914;116365105,78;71212343,59;45152762,19;587,96;587,96;508942;2,6;47;0,02
".. Aborto espontâneo";7218;7218;1521141,41;1011657,86;509483,55;210,74;210,74;11241;1,6;1;0,01
".. Aborto por razões médicas";159;159;34602,01;23060,58;11541,43;217,62;217,62;322;2,0;-;-
".. Outras gravidezes que terminam em aborto";8557;8557;2340909,60;1636231,03;704678,57;273,57;273,57;15090;1,8;2;0,02
".. Edema protein transt hipertens grav parto puerp";9010;9010;6954960,27;4715778,52;2239181,75;771,92;771,92;36581;4,1;7;0,08
".. Placent prév descol premat plac hemorr antepart";805;805;710068,01;464037,89;246030,12;882,07;882,07;2625;3,3;1;0,12
".. Outr mot ass mãe rel cav fet amn pos prob part";24138;24138;17703436,32;11125859,12;6577577,20;733,43;733,43;68541;2,8;4;0,02
".. Trabalho de parto obstruído";6424;6424;4901356,89;3107473,05;1793883,84;762,98;762,98;17293;2,7;3;0,05
".. Hemorragia pós-parto";269;269;145461,48;109990,65;35470,83;540,75;540,75;787;2,9;2;0,74
".. Outras complicações da gravidez e do parto";51445;51445;32055664,46;20667296,89;11388367,57;623,11;623,11;146259;2,8;13;0,03
".. Parto único espontâneo";83058;83058;47590675,74;26455034,28;21135641,46;572,98;572,98;181154;2,2;10;0,01
".. Compl pred rel puerpério e outr afecç obst NCOP";6831;6831;2406829,59;1895923,72;510905,87;352,34;352,34;29049;4,3;4;0,06
"16 Algumas afec originadas no período perinatal";26296;26297;71990304,36;58463018,82;13527285,54;2737,59;2737,69;235602;9,0;958;3,64
".. Feto e rec-nasc afet fat mat e compl grav parto";366;366;313130,88;242943,15;70187,73;855,55;855,55;2157;5,9;8;2,19
".. Ret cres fet desn fet tran gest curt baix peso";5494;5494;28523730,12;23000077,97;5523652,15;5191,80;5191,80;82775;15,1;341;6,21
".. Trauma durante o nascimento";58;58;54364,10;41485,41;12878,69;937,31;937,31;230;4,0;-;-
".. Hipóxia intrauterina e asfixia ao nascer";523;523;2723164,53;2261852,13;461312,40;5206,82;5206,82;6936;13,3;63;12,05
".. Outros transt respiratórios orig per perinatal";6436;6436;29718000,33;24537096,09;5180904,24;4617,46;4617,46;78012;12,1;463;7,19
".. Doenças infecciosas e parasitárias congênitas";1138;1138;1787580,56;1446202,47;341378,09;1570,81;1570,81;9919;8,7;22;1,93
".. Outras infecções específicas do período perinat";1516;1516;1346125,51;1033020,51;313105,00;887,95;887,95;10023;6,6;8;0,53
".. Doença hemolítica do feto e do recém-nascido";229;229;137599,20;106731,14;30868,06;600,87;600,87;1127;4,9;2;0,87
".. Outras afecções originadas no período perinatal";10536;10537;7386609,13;5793609,95;1592999,18;701,02;701,08;44423;4,2;51;0,48
"17 Malf cong deformid e anomalias cromossômicas";2744;2744;13569130,23;10230474,00;3337764,19;4945,02;4945,02;23068;8,4;151;5,50
".. Espinha bífida";67;67;295834,07;226133,80;69700,27;4415,43;4415,43;708;10,6;4;5,97
".. Outras malformações congênitas do sistema nerv";264;264;865652,88;670734,71;194918,17;3278,99;3278,99;2857;10,8;15;5,68
".. Malformações congênitas do aparelho circulat";867;867;9585477,65;7119629,23;2465848,42;11055,91;11055,91;10291;11,9;63;7,27
".. Fenda labial e fenda palatina";71;71;94474,19;56380,80;38093,39;1330,62;1330,62;269;3,8;-;-
".. Ausência atresia e estenose do intestino delg";10;10;67506,65;56515,52;10991,13;6750,66;6750,66;206;20,6;-;-
".. Outras malformações congênitas aparelho digest";268;268;802374,20;651613,86;150760,34;2993,93;2993,93;2534;9,5;13;4,85
".. Testiculo não-descido";201;201;103966,59;64215,78;38858,77;517,25;517,25;288;1,4;1;0,50
".. Outras malformações do aparelho geniturinário";273;273;268565,44;197691,15;70874,29;983,76;983,76;1304;4,8;8;2,93
".. Deformidades congênitas do quadril";56;56;40993,56;32510,24;8483,32;732,03;732,03;233;4,2;1;1,79
".. Deformidades congênitas dos pés";97;97;38402,23;23975,69;14426,54;395,90;395,90;154;1,6;-;-
".. Outr malform e deform congên aparelho osteomusc";238;238;743696,11;606300,74;137395,37;3124,77;3124,77;1844;7,7;16;6,72
".. Outras malformações congênitas";300;300;588782,47;471150,00;117632,47;1962,61;1962,61;1957;6,5;25;8,33
".. Anomalias cromossômicas NCOP";32;32;73404,19;53622,48;19781,71;2293,88;2293,88;423;13,2;5;15,63
"18 Sint sinais e achad anorm ex clín e laborat";15773;15773;17016779,95;14030421,08;2982238,22;1078,86;1078,86;79897;5,1;1266;8,03
".. Dor abdominal e pélvica";3685;3685;5558312,67;4708379,09;849789,48;1508,36;1508,36;18037;4,9;318;8,63
".. Febre de origem desconhecida";544;544;203054,23;173463,12;29591,11;373,26;373,26;1570;2,9;6;1,10
".. Senilidade";8;8;4440,46;4015,62;424,84;555,06;555,06;37;4,6;4;50,00
".. Outr sist sinais achad anorm ex clín labor NCOP";11536;11536;11250972,59;9144563,25;2102432,79;975,29;975,29;60253;5,2;938;8,13
"19 Lesões enven e alg out conseq causas externas";87386;87432;105652874,87;85346301,62;20262221,96;1208,40;1209,04;455234;5,2;2056;2,35
".. Fratura do crânio e dos ossos da face";2014;2014;3201878,09;2599543,97;602334,12;1589,81;1589,81;9209;4,6;10;0,50
".. Fratura do pescoço tórax ou pelve";1480;1480;3744376,28;3185579,28;558797,00;2529,98;2529,98;11126;7,5;40;2,70
".. Fratura do fêmur";7787;7788;18796443,87;16205917,99;2589299,43;2413,51;2413,82;63305;8,1;256;3,29
".. Fratura de outros ossos dos membros";30562;30562;25029781,75;19291470,12;5709004,86;818,98;818,98;127212;4,2;48;0,16
".. Fraturas envolvendo múltiplas regiões do corpo";3350;3350;1561395,59;1343753,17;217642,42;466,09;466,09;20118;6,0;59;1,76
".. Luxações entorse distensão reg esp e múlt corpo";3457;3457;2489590,49;1944385,19;544245,70;720,16;720,16;12663;3,7;25;0,72
".. Traumatismo do olho e da órbita ocular";154;154;136150,30;100549,36;35600,94;884,09;884,09;388;2,5;-;-
".. Traumatismo intracraniano";7935;7935;14461426,37;11662776,41;2798638,40;1822,49;1822,49;49131;6,2;709;8,94
".. Traumatismo de outros órgãos internos";2334;2334;6084371,96;4843115,45;1240887,70;2606,84;2606,84;15777;6,8;161;6,90
".. Lesões esmag amput traumát reg esp e múlt corpo";1245;1245;1017562,76;761861,15;254593,41;817,32;817,32;4663;3,7;25;2,01
".. Outr traum reg espec não espec e múltipl corpo";12977;12977;11195505,44;8904121,96;2290069,47;862,72;862,72;59665;4,6;293;2,26
".. Efeitos corpo estranho através de orifício nat";978;978;1119813,35;899039,32;220694,00;1145,00;1145,00;2621;2,7;33;3,37
".. Queimadura e corrosões";1990;1990;4123011,17;2945068,29;1169293,03;2071,86;2071,86;14156;7,1;66;3,32
".. Envenenamento por drogas e substâncias biológ";1174;1174;716899,30;616230,82;100668,48;610,65;610,65;4227;3,6;31;2,64
".. Efeitos tóxicos subst origem princ não-medicin";2716;2716;919020,59;794163,42;124673,28;338,37;338,37;8617;3,2;31;1,14
".. Síndromes de maus tratos";45;45;11300,99;9762,65;1538,34;251,13;251,13;155;3,4;-;-
".. Outros efeitos e não espec de causas externas";439;439;289654,66;251578,08;38076,58;659,81;659,81;1747;4,0;25;5,69
".. Cert compl prec traum compl cirúrg ass méd NCOP";6012;6013;9195265,26;7682705,40;1511669,74;1529,23;1529,49;43176;7,2;224;3,73
".. Seqüel traum enven e outr conseq causas extern";737;781;1559426,65;1304679,59;254495,06;1996,71;2115,91;7278;9,9;20;2,71
"21 Contatos com serviços de saúde";11042;11042;11598054,51;8047111,30;3548160,64;1050,36;1050,36;24453;2,2;121;1,10
".. Pessoas em contato com serv saúde exame invest";2569;2569;530148,14;431268,10;98880,04;206,36;206,36;4015;1,6;62;2,41
".. Estado infec assint vírus imunodef humana [HIV]";10;10;8971,74;5702,56;3269,18;897,17;897,17;30;3,0;-;-
".. Outr pess riscos pot à saúde rel doenças transm";22;22;9856,76;7913,96;1942,80;448,03;448,03;83;3,8;-;-
".. Anticoncepção";2557;2557;1673920,57;1032317,18;641264,37;654,64;654,64;5615;2,2;2;0,08
".. Rastreamento pré-natal e outr superv da gravid";218;218;114574,96;72850,92;41724,04;525,57;525,57;542;2,5;-;-
".. Nascidos vivos segundo o local de nascimento";46;46;42292,98;32420,53;9872,45;919,41;919,41;183;4,0;-;-
".. Assistência e exame pós-natal";62;62;7258,68;5144,88;2113,80;117,08;117,08;107;1,7;-;-
".. Pessoas contato serv saúde cuidados proc espec";4251;4251;3825142,77;1961130,71;1862040,43;899,82;899,82;6606;1,6;17;0,40
".. Pessoas contato serv saúde por outras razões";1307;1307;5385887,91;4498362,46;887053,53;4120,80;4120,80;7272;5,6;40;3,06
"Total";794205;801477;993314673,96;807559200,53;185642233,26;1239,36;1250,70;4412256;5,6;41509;5,23
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
