 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Gastrite e duodenite";19464;19464;4981387,79;4371749,83;609454,07;255,93;255,93;57570;3,0;197;1,01
".. Outras doenças do esôfago estômago e duodeno";18362;18362;23311750,36;19981387,99;3328308,96;1269,56;1269,56;113776;6,2;1146;6,24
".. Doenças do apêndice";118697;118697;83458807,86;60200041,58;23255103,76;703,12;703,12;378885;3,2;425;0,36
".. Hérnia inguinal";21490;21490;15847286,68;11846051,60;3950252,72;737,43;737,43;53768;2,5;228;1,06
".. Outras hérnias";20249;20249;19102154,82;15068169,66;4021132,49;943,36;943,36;59740;3,0;465;2,30
".. Doença de Crohn e colite ulcerativa";3280;3282;3271641,46;2891153,69;379960,70;996,84;997,45;22670;6,9;116;3,54
".. Ileo paralítico e obstrução intestinal s/hérnia";32373;32373;82143113,49;70694594,28;11445874,90;2537,40;2537,40;228848;7,1;4091;12,64
".. Doença diverticular do intestino";8214;8214;14524870,70;12709533,63;1814710,55;1768,31;1768,31;50458;6,1;614;7,48
".. Outras doenças dos intestinos e peritônio";67189;67189;94403833,41;80715256,31;13677016,85;1405,05;1405,05;354661;5,3;4552;6,77
".. Doença alcoólica do fígado";13122;13125;33068158,00;29662187,13;3405426,73;2519,48;2520,05;106766;8,1;2469;18,82
".. Outras doenças do fígado";35461;35462;146425631,38;131150484,46;15272140,91;4129,09;4129,20;285931;8,1;6331;17,85
".. Colelitíase e colecistite";104409;104409;82989727,35;66090757,64;16804226,20;794,85;794,85;527520;5,1;1864;1,79
".. Pancreatite aguda e outras doenças do pâncreas";33473;33473;27608239,36;24506676,37;3098454,74;824,79;824,79;222012;6,6;1717;5,13
".. Outras doenças do aparelho digestivo";121263;121263;104332670,03;91311017,10;13003601,40;860,38;860,38;600487;5,0;9199;7,59
"12 Doenças da pele e do tecido subcutâneo";154800;155523;113549688,70;91428142,56;21946061,87;730,12;733,53;965010;6,2;3651;2,36
".. Infecções da pele e do tecido subcutâneo";71492;71492;39492135,25;33217118,11;6267782,86;552,40;552,40;411222;5,8;979;1,37
".. Outras doenças da pele e do tecido subcutâneo";83308;84031;74057553,45;58211024,45;15678279,01;881,31;888,96;553788;6,6;2672;3,21
"13 Doenças sist osteomuscular e tec conjuntivo";83858;84366;109881365,16;90882702,10;18968354,55;1302,44;1310,33;513309;6,1;1043;1,24
".. Artrite reumatóide e outr poliartropatias infl";7632;7644;4067537,32;3548738,26;518615,41;532,12;532,96;39388;5,2;61;0,80
".. Artrose";2691;2751;7576286,42;6873423,32;701835,38;2754,01;2815,42;16122;6,0;29;1,08
".. Deformidades adquiridas das articulações";1169;1169;800505,51;582887,35;217618,16;684,78;684,78;2919;2,5;1;0,09
".. Outros transtronos articulares";14257;14257;12289041,43;9745926,55;2529411,61;861,97;861,97;82778;5,8;122;0,86
".. Doenças sistêmicas do tecido conjuntivo";5014;5310;5208153,16;4682566,00;525413,84;980,82;1038,72;44112;8,8;209;4,17
".. Transt discais cervic e outr transt disc interv";5927;5928;24378413,17;20013727,47;4364685,70;4112,42;4113,11;46639;7,9;66;1,11
".. Outras dorsopatias";11785;11806;13881895,53;11642648,14;2238461,09;1175,83;1177,93;69990;5,9;116;0,98
".. Transtornos do tecido mole";11081;11090;6735555,44;5246815,57;1480816,06;607,35;607,85;42477;3,8;117;1,06
".. Transtornos da densidade e da estrutura ósseas";7947;7970;12456996,71;10376347,84;2078134,89;1562,99;1567,51;48344;6,1;56;0,70
".. Osteomielite";9751;9781;11693260,03;9220226,64;2469464,13;1195,51;1199,19;85373;8,8;171;1,75
".. Outras doenças sist osteomuscular e tec conjunt";6604;6660;10793720,44;8949394,96;1843898,28;1620,68;1634,42;35167;5,3;95;1,44
"14 Doenças do aparelho geniturinário";492658;492677;526683807,58;441810090,47;84720895,80;1069,02;1069,07;2554130;5,2;22864;4,64
".. Síndrome nefríticas aguda e rapidamente progres";3131;3131;2104275,00;1846234,03;258040,97;672,08;672,08;19318;6,2;16;0,51
".. Outras doenças glomerulares";7843;7843;5939467,26;5295723,38;643743,88;757,30;757,30;52349;6,7;90;1,15
".. Doenças renais túbulo-intersticiais";51511;51511;29517142,61;25732059,18;3768462,83;573,03;573,03;245207;4,8;1288;2,50
".. Insuficiência renal";100539;100541;320641047,28;268772670,83;51855164,14;3189,16;3189,22;883785;8,8;13354;13,28
".. Urolitíase";59788;59788;38716052,21;31976456,03;6654889,96;647,56;647,56;195096;3,3;259;0,43
".. Cistite";12179;12179;5463272,12;4827722,03;635065,80;448,58;448,58;58202;4,8;436;3,58
".. Outras doenças do aparelho urinário";170538;170555;83800909,37;73557262,14;10233999,62;491,34;491,39;854886;5,0;6986;4,10
".. Hiperplasia da próstata";3632;3632;3383018,80;2267190,29;1113915,63;931,45;931,45;19657;5,4;51;1,40
".. Outros transtornos da próstata";1040;1040;312753,43;262255,24;50422,39;300,72;300,72;4633;4,5;38;3,65
".. Hidrocele e espermatocele";1927;1927;652675,54;482230,40;169417,26;338,70;338,70;4479;2,3;10;0,52
".. Preprúcio redundante fimose e parafimose";5846;5846;1514141,25;796781,06;715085,75;259,00;259,00;6585;1,1;19;0,33
".. Outras doenças dos órgãos genitais masculinos";13821;13821;5912826,08;4047058,31;1864463,44;427,81;427,81;39742;2,9;78;0,56
".. Transtornos da mama";4262;4262;1749332,32;1220010,19;528931,62;410,45;410,45;11059;2,6;8;0,19
".. Salpingite e ooforite";5342;5342;3100929,79;2280412,45;818180,98;580,48;580,48;14431;2,7;9;0,17
".. Doença inflamatória do colo do útero";113;113;48480,25;33704,37;11187,14;429,03;429,03;198;1,8;1;0,88
".. Outras doenças inflamat órgãos pélvicos femin";12495;12495;4826228,57;4096168,68;729574,78;386,25;386,25;41156;3,3;72;0,58
".. Endometriose";2194;2194;1818117,88;1340091,06;470512,55;828,68;828,68;7049;3,2;11;0,50
".. Prolapso genital feminino";4527;4527;2495579,30;1600383,90;894688,08;551,27;551,27;10800;2,4;4;0,09
".. Transt não-inflam ovário tromp Falópio lig larg";9696;9696;6390067,72;4899247,95;1488167,35;659,04;659,04;28787;3,0;29;0,30
".. Transtornos da menstruação";1826;1826;464100,95;375266,30;88834,65;254,16;254,16;3619;2,0;4;0,22
".. Transt menopáusicos e outr transt perimenopáus";466;466;126892,52;99247,70;27644,82;272,30;272,30;937;2,0;1;0,21
".. Infertilidade feminina";40;40;16948,41;11394,05;5554,36;423,71;423,71;111;2,8;-;-
".. Outros transtornos do aparelho geniturinário";19902;19902;7689548,92;5990520,90;1694947,80;386,37;386,37;52044;2,6;100;0,50
"15 Gravidez parto e puerpério";2237036;2237036;1333534039,78;813872912,84;519658394,38;596,12;596,12;5567771;2,5;837;0,04
".. Aborto espontâneo";77096;77096;16303123,71;10833273,13;5469711,72;211,47;211,47;120932;1,6;20;0,03
".. Aborto por razões médicas";1651;1651;391775,35;260897,64;130877,71;237,30;237,30;3214;1,9;-;-
".. Outras gravidezes que terminam em aborto";96190;96190;26658434,48;18626611,94;8031163,14;277,14;277,14;167028;1,7;38;0,04
".. Edema protein transt hipertens grav parto puerp";107586;107586;83473819,80;56371537,23;27102282,57;775,88;775,88;423277;3,9;124;0,12
".. Placent prév descol premat plac hemorr antepart";9114;9114;8007621,59;5234163,39;2773076,90;878,61;878,61;29202;3,2;16;0,18
".. Outr mot ass mãe rel cav fet amn pos prob part";279893;279893;206711530,41;129668186,58;77043263,13;738,54;738,54;766326;2,7;83;0,03
".. Trabalho de parto obstruído";72742;72742;55854255,62;35498472,61;20355783,01;767,84;767,84;192747;2,6;33;0,05
".. Hemorragia pós-parto";2682;2682;1344525,23;1006472,53;338052,70;501,31;501,31;7224;2,7;26;0,97
".. Outras complicações da gravidez e do parto";572838;572838;365657525,26;234322352,80;131335062,06;638,33;638,33;1558101;2,7;195;0,03
".. Parto único espontâneo";947872;947872;542152779,27;300999369,53;241153409,74;571,97;571,97;2013601;2,1;200;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";69372;69372;26978649,06;21051575,46;5925711,70;388,90;388,90;286119;4,1;102;0,15
"16 Algumas afec originadas no período perinatal";298685;298693;813873825,22;662545528,21;151328189,61;2724,78;2724,86;2623983;8,8;10295;3,45
".. Feto e rec-nasc afet fat mat e compl grav parto";4965;4965;3977098,65;3094102,00;882996,65;801,03;801,03;26955;5,4;39;0,79
".. Ret cres fet desn fet tran gest curt baix peso";60644;60644;312810453,94;252956155,85;59854298,09;5158,14;5158,14;899540;14,8;3201;5,28
".. Trauma durante o nascimento";664;664;784721,17;601993,86;182727,31;1181,81;1181,81;2958;4,5;8;1,20
".. Hipóxia intrauterina e asfixia ao nascer";6174;6174;31751918,28;26402731,74;5349186,54;5142,84;5142,84;83234;13,5;785;12,71
".. Outros transt respiratórios orig per perinatal";73049;73055;340106784,29;281034835,26;59071949,03;4655,49;4655,87;874372;12,0;5239;7,17
".. Doenças infecciosas e parasitárias congênitas";14378;14378;21696422,63;17459867,99;4236518,84;1509,00;1509,00;114880;8,0;314;2,18
".. Outras infecções específicas do período perinat";16930;16930;14841658,21;11719657,70;3122000,51;876,65;876,65;106189;6,3;124;0,73
".. Doença hemolítica do feto e do recém-nascido";3047;3047;2070779,92;1674583,16;396196,76;679,61;679,61;16226;5,3;14;0,46
".. Outras afecções originadas no período perinatal";118834;118836;85833988,13;67601600,65;18232315,88;722,29;722,30;499629;4,2;571;0,48
"17 Malf cong deformid e anomalias cromossômicas";30369;30370;160736673,38;121333743,59;39401193,60;5292,61;5292,79;266459;8,8;1725;5,68
".. Espinha bífida";752;752;3346979,06;2572254,28;774724,78;4450,77;4450,77;8478;11,3;27;3,59
".. Outras malformações congênitas do sistema nerv";2859;2859;11213509,63;8733032,30;2480477,33;3922,18;3922,18;34072;11,9;220;7,69
".. Malformações congênitas do aparelho circulat";10308;10308;112663608,74;83333062,44;29330546,30;10929,73;10929,73;117802;11,4;853;8,28
".. Fenda labial e fenda palatina";904;904;1558257,68;1010859,14;547398,54;1723,74;1723,74;4734;5,2;9;1,00
".. Ausência atresia e estenose do intestino delg";99;99;713629,57;603439,06;110190,51;7208,38;7208,38;1756;17,7;4;4,04
".. Outras malformações congênitas aparelho digest";3047;3047;10394119,83;8591869,77;1802250,06;3411,26;3411,26;27888;9,2;136;4,46
".. Testiculo não-descido";2399;2399;1346447,54;840841,65;503869,70;561,25;561,25;3445;1,4;1;0,04
".. Outras malformações do aparelho geniturinário";3040;3040;3039525,69;2317290,73;722234,96;999,84;999,84;14475;4,8;64;2,11
".. Deformidades congênitas do quadril";517;517;512163,79;408754,17;103409,62;990,65;990,65;2400;4,6;5;0,97
".. Deformidades congênitas dos pés";873;873;432368,61;290420,91;141947,70;495,27;495,27;1592;1,8;2;0,23
".. Outr malform e deform congên aparelho osteomusc";2351;2351;7518463,19;6195906,96;1322556,23;3197,99;3197,99;19947;8,5;155;6,59
".. Outras malformações congênitas";2757;2757;6165008,84;4956538,78;1208470,06;2236,13;2236,13;22490;8,2;198;7,18
".. Anomalias cromossômicas NCOP";463;464;1832591,21;1479473,40;353117,81;3949,55;3958,08;7380;15,9;51;11,02
"18 Sint sinais e achad anorm ex clín e laborat";163829;163839;191194825,07;157492742,73;33678745,63;1166,97;1167,04;829854;5,1;15102;9,22
".. Dor abdominal e pélvica";38343;38343;64057118,61;54229015,12;9823266,37;1670,63;1670,63;193565;5,0;3740;9,75
".. Febre de origem desconhecida";4284;4284;1926858,04;1634167,98;292690,06;449,78;449,78;13684;3,2;53;1,24
".. Senilidade";68;69;20459,54;17747,19;2712,35;296,52;300,88;218;3,2;20;29,41
".. Outr sist sinais achad anorm ex clín labor NCOP";121134;121143;125190388,88;101611812,44;23560076,85;1033,41;1033,49;622387;5,1;11289;9,32
"19 Lesões enven e alg out conseq causas externas";978009;978588;1242815407,54;1002444372,55;240173948,99;1270,01;1270,76;4647214;4,8;24292;2,48
".. Fratura do crânio e dos ossos da face";20398;20398;35829838,70;29024598,05;6805229,09;1756,54;1756,54;93998;4,6;159;0,78
".. Fratura do pescoço tórax ou pelve";17009;17009;48524373,15;40894830,52;7628626,19;2852,86;2852,86;121222;7,1;402;2,36
".. Fratura do fêmur";92585;92590;224382808,85;192822391,43;31556554,80;2423,40;2423,53;650473;7,0;3147;3,40
".. Fratura de outros ossos dos membros";356169;356169;301688809,20;232368620,31;69274258,96;847,04;847,04;1295324;3,6;590;0,17
".. Fraturas envolvendo múltiplas regiões do corpo";35288;35288;17710841,43;15120296,48;2590522,70;501,89;501,89;184150;5,2;635;1,80
".. Luxações entorse distensão reg esp e múlt corpo";38506;38506;29445889,45;22931914,75;6507436,63;764,71;764,71;125906;3,3;220;0,57
".. Traumatismo do olho e da órbita ocular";2021;2021;1688813,48;1237922,82;450890,66;835,63;835,63;4601;2,3;3;0,15
".. Traumatismo intracraniano";87683;87685;167468751,64;135326543,21;32140529,29;1909,89;1909,93;530037;6,0;8662;9,88
".. Traumatismo de outros órgãos internos";26402;26402;71737681,68;57220446,20;14514355,38;2717,13;2717,13;172296;6,5;2329;8,82
".. Lesões esmag amput traumát reg esp e múlt corpo";14740;14751;11960801,13;8860533,97;3087699,26;810,85;811,45;48392;3,3;291;1,97
".. Outr traum reg espec não espec e múltipl corpo";140011;140012;126747794,48;100318905,18;26405607,57;905,26;905,27;581483;4,2;3275;2,34
".. Efeitos corpo estranho através de orifício nat";10487;10487;12762482,94;10332388,75;2429353,59;1216,98;1216,98;28564;2,7;420;4,00
".. Queimadura e corrosões";23297;23297;50392084,11;36219500,79;14096633,61;2163,03;2163,03;158475;6,8;698;3,00
".. Envenenamento por drogas e substâncias biológ";10928;10928;7283647,99;6293779,24;989845,63;666,51;666,51;38418;3,5;353;3,23
".. Efeitos tóxicos subst origem princ não-medicin";26314;26314;9870466,24;8550712,12;1319159,15;375,10;375,10;84783;3,2;402;1,53
".. Síndromes de maus tratos";398;398;103053,35;89128,24;13925,11;258,93;258,93;1132;2,8;4;1,01
".. Outros efeitos e não espec de causas externas";4187;4187;2788710,22;2404677,91;383714,67;666,04;666,04;16650;4,0;183;4,37
".. Cert compl prec traum compl cirúrg ass méd NCOP";63563;63565;104647084,92;87496347,92;17130087,08;1646,30;1646,35;433069;6,8;2302;3,62
".. Seqüel traum enven e outr conseq causas extern";8023;8581;17781474,58;14930834,66;2849519,62;2072,19;2216,31;78241;9,8;217;2,70
"21 Contatos com serviços de saúde";114047;114052;105353852,79;71780585,53;33557800,89;923,74;923,78;240834;2,1;1219;1,07
".. Pessoas em contato com serv saúde exame invest";27410;27410;4217908,56;3364557,21;852297,41;153,88;153,88;36111;1,3;620;2,26
".. Estado infec assint vírus imunodef humana [HIV]";64;64;45910,71;30826,80;15083,91;717,35;717,35;281;4,4;-;-
".. Outr pess riscos pot à saúde rel doenças transm";380;380;212781,80;154002,80;58779,00;559,95;559,95;1163;3,1;4;1,05
".. Anticoncepção";26465;26465;18165119,68;11271781,06;6888563,14;686,38;686,38;60940;2,3;18;0,07
".. Rastreamento pré-natal e outr superv da gravid";3182;3182;1919360,81;1196197,45;723123,01;603,19;603,19;7499;2,4;-;-
".. Nascidos vivos segundo o local de nascimento";572;572;269544,49;190465,36;79079,13;471,23;471,23;1525;2,7;2;0,35
".. Assistência e exame pós-natal";774;774;86365,31;62074,02;24291,29;111,58;111,58;1398;1,8;1;0,13
".. Pessoas contato serv saúde cuidados proc espec";41790;41790;37401726,89;19734155,95;17658918,84;894,99;894,99;58360;1,4;195;0,47
".. Pessoas contato serv saúde por outras razões";13410;13415;43035134,54;35776524,88;7257665,16;3207,99;3209,18;73557;5,5;379;2,83
"Total";8711032;8792275;12971962557,85;10591913199,44;2378983090,16;1475,38;1489,14;48056716;5,5;546478;6,27
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
