 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Gastrite e duodenite";28805;28805;7109539,62;6228464,57;880495,59;246,82;246,82;87482;3,0;286;0,99
".. Outras doenças do esôfago estômago e duodeno";22840;22840;26854074,74;23002657,99;3847842,22;1175,75;1175,75;142398;6,2;1329;5,82
".. Doenças do apêndice";125319;125319;85728068,38;61245400,67;24472396,00;684,08;684,08;421708;3,4;396;0,32
".. Hérnia inguinal";26972;26972;18187218,69;13441352,90;4721783,31;674,30;674,30;64184;2,4;235;0,87
".. Outras hérnias";24659;24659;21714528,03;16933826,63;4764049,95;880,59;880,59;72415;2,9;500;2,03
".. Doença de Crohn e colite ulcerativa";3759;3759;3361351,67;2961009,70;399742,85;894,21;894,21;26717;7,1;99;2,63
".. Ileo paralítico e obstrução intestinal s/hérnia";35572;35572;84759811,28;72805677,27;11952008,41;2382,77;2382,77;259253;7,3;4395;12,36
".. Doença diverticular do intestino";8855;8855;14455196,06;12635600,48;1819226,40;1632,43;1632,43;54438;6,1;577;6,52
".. Outras doenças dos intestinos e peritônio";78791;78791;99666093,62;85107497,84;14543545,50;1264,94;1264,94;418008;5,3;4978;6,32
".. Doença alcoólica do fígado";14407;14407;32934106,31;29539820,00;3393303,23;2285,98;2285,98;121285;8,4;2782;19,31
".. Outras doenças do fígado";38907;38909;148282467,66;132835670,20;15442847,96;3811,01;3811,20;331923;8,5;6677;17,16
".. Colelitíase e colecistite";115632;115632;87783840,99;69275356,81;18404077,65;759,17;759,17;606332;5,2;1925;1,66
".. Pancreatite aguda e outras doenças do pâncreas";33333;33334;26352735,37;23336373,43;3009464,24;790,57;790,59;234843;7,0;1709;5,13
".. Outras doenças do aparelho digestivo";136109;136109;109951831,10;96008814,12;13930458,81;807,82;807,82;686974;5,0;9302;6,83
"12 Doenças da pele e do tecido subcutâneo";194468;195533;128150658,33;103025299,21;24975581,01;655,39;658,98;1196969;6,2;3890;2,00
".. Infecções da pele e do tecido subcutâneo";91753;91753;47525538,87;39955624,05;7562036,32;517,97;517,97;521932;5,7;1099;1,20
".. Outras doenças da pele e do tecido subcutâneo";102715;103780;80625119,46;63069675,16;17413544,69;776,88;784,94;675037;6,6;2791;2,72
"13 Doenças sist osteomuscular e tec conjuntivo";104631;105360;129981188,83;108208145,37;21699354,19;1233,69;1242,28;654586;6,3;1119;1,07
".. Artrite reumatóide e outr poliartropatias infl";11069;11089;6505111,96;5677207,52;826269,53;586,63;587,69;56118;5,1;84;0,76
".. Artrose";4170;4245;11966824,14;10874201,13;1089805,94;2819,04;2869,74;30824;7,4;32;0,77
".. Deformidades adquiridas das articulações";1585;1585;1065927,65;775631,91;287998,54;672,51;672,51;3975;2,5;5;0,32
".. Outros transtronos articulares";17087;17088;13920759,93;11149442,38;2762417,81;814,65;814,70;95001;5,6;130;0,76
".. Doenças sistêmicas do tecido conjuntivo";6136;6648;5527352,35;4945955,46;581296,29;831,43;900,81;59429;9,7;216;3,52
".. Transt discais cervic e outr transt disc interv";7063;7063;29215590,74;24164037,89;5049645,05;4136,43;4136,43;59730;8,5;68;0,96
".. Outras dorsopatias";14946;14954;15861910,35;13377381,72;2484188,99;1060,71;1061,28;87831;5,9;120;0,80
".. Transtornos do tecido mole";14701;14706;7999377,63;6204183,94;1778573,83;543,95;544,14;54967;3,7;106;0,72
".. Transtornos da densidade e da estrutura ósseas";9223;9235;13939301,58;11649212,98;2267748,64;1509,40;1511,36;59618;6,5;90;0,98
".. Osteomielite";11389;11444;13004333,58;10256497,34;2736119,70;1136,35;1141,83;105235;9,2;166;1,46
".. Outras doenças sist osteomuscular e tec conjunt";7262;7303;10974698,92;9134393,10;1835289,87;1502,77;1511,25;41858;5,8;102;1,40
"14 Doenças do aparelho geniturinário";589512;589526;594871197,72;497530802,05;97116915,47;1009,07;1009,09;3154149;5,4;25120;4,26
".. Síndrome nefríticas aguda e rapidamente progres";4383;4383;2448065,14;2133352,65;314712,49;558,54;558,54;26133;6,0;17;0,39
".. Outras doenças glomerulares";9553;9553;7066217,77;6288223,59;777814,73;739,69;739,69;67568;7,1;89;0,93
".. Doenças renais túbulo-intersticiais";67317;67317;34247629,23;29892116,89;4345508,16;508,75;508,75;321274;4,8;1451;2,16
".. Insuficiência renal";111189;111191;366022421,39;305217364,39;60794597,64;3291,83;3291,89;1068674;9,6;14563;13,10
".. Urolitíase";64682;64682;38739819,76;32108916,08;6482219,82;598,93;598,93;224042;3,5;282;0,44
".. Cistite";16771;16771;6623418,92;5836022,97;785182,17;394,93;394,93;78189;4,7;529;3,15
".. Outras doenças do aparelho urinário";216096;216108;95636073,48;83712053,26;11909629,06;442,54;442,56;1080057;5,0;7750;3,59
".. Hiperplasia da próstata";3907;3907;3426708,74;2279993,03;1140485,57;877,07;877,07;21434;5,5;45;1,15
".. Outros transtornos da próstata";1300;1300;354843,66;304365,80;49993,00;272,96;272,96;5892;4,5;47;3,62
".. Hidrocele e espermatocele";2128;2128;690857,22;507623,57;182991,86;324,65;324,65;5157;2,4;6;0,28
".. Preprúcio redundante fimose e parafimose";6006;6006;1550848,98;814172,05;730617,01;258,22;258,22;7940;1,3;15;0,25
".. Outras doenças dos órgãos genitais masculinos";13895;13895;5357885,54;3679662,60;1673911,79;385,60;385,60;43724;3,1;75;0,54
".. Transtornos da mama";5669;5669;2244318,82;1553419,64;690136,50;395,89;395,89;14336;2,5;13;0,23
".. Salpingite e ooforite";5692;5692;3291436,10;2420062,41;870276,57;578,26;578,26;15980;2,8;19;0,33
".. Doença inflamatória do colo do útero";139;139;55825,30;42668,38;13156,92;401,62;401,62;269;1,9;1;0,72
".. Outras doenças inflamat órgãos pélvicos femin";15120;15120;5243984,02;4422661,70;820249,81;346,82;346,82;50075;3,3;60;0,40
".. Endometriose";2666;2666;1945228,10;1408000,83;534070,04;729,64;729,64;7664;2,9;12;0,45
".. Prolapso genital feminino";6404;6404;3497540,70;2235489,59;1256936,53;546,15;546,15;15770;2,5;12;0,19
".. Transt não-inflam ovário tromp Falópio lig larg";10095;10095;6609630,30;5034433,80;1571430,68;654,74;654,74;31636;3,1;22;0,22
".. Transtornos da menstruação";2074;2074;524513,95;425047,84;99188,39;252,90;252,90;4267;2,1;2;0,10
".. Transt menopáusicos e outr transt perimenopáus";630;630;202555,31;164568,95;37708,64;321,52;321,52;1826;2,9;6;0,95
".. Infertilidade feminina";69;69;25607,63;16090,71;9410,70;371,13;371,13;103;1,5;-;-
".. Outros transtornos do aparelho geniturinário";23727;23727;9065767,66;7034491,32;2026687,39;382,09;382,09;62139;2,6;104;0,44
"15 Gravidez parto e puerpério";2380561;2380561;1397060472,33;852543836,51;544509870,60;586,86;586,86;6185513;2,6;831;0,03
".. Aborto espontâneo";87748;87748;18487235,49;12278731,13;6208468,92;210,69;210,69;141586;1,6;23;0,03
".. Aborto por razões médicas";1552;1552;375587,01;248636,44;126950,57;242,00;242,00;3138;2,0;2;0,13
".. Outras gravidezes que terminam em aborto";100060;100060;27230700,67;18960373,95;8267575,36;272,14;272,14;183037;1,8;35;0,03
".. Edema protein transt hipertens grav parto puerp";108950;108950;82560171,57;55722727,96;26837282,96;757,78;757,78;453361;4,2;96;0,09
".. Placent prév descol premat plac hemorr antepart";9512;9512;8357697,96;5459772,03;2897513,44;878,65;878,65;31718;3,3;25;0,26
".. Outr mot ass mãe rel cav fet amn pos prob part";285493;285493;208618524,77;131100143,58;77518219,79;730,73;730,73;822833;2,9;66;0,02
".. Trabalho de parto obstruído";75638;75638;58083422,15;36940381,97;21143040,18;767,91;767,91;209697;2,8;28;0,04
".. Hemorragia pós-parto";2762;2762;1309670,54;978990,76;330297,20;474,17;474,17;7585;2,7;24;0,87
".. Outras complicações da gravidez e do parto";595909;595909;372621534,86;239628858,35;132991377,25;625,30;625,30;1711929;2,9;218;0,04
".. Parto único espontâneo";1034856;1034856;590474366,29;328658169,40;261816196,89;570,59;570,59;2280580;2,2;207;0,02
".. Compl pred rel puerpério e outr afecç obst NCOP";78081;78081;28941561,02;22567050,94;6372948,04;370,66;370,66;340049;4,4;107;0,14
"16 Algumas afec originadas no período perinatal";298212;298213;786116261,96;639638659,19;146477434,87;2636,09;2636,10;2651303;8,9;10914;3,66
".. Feto e rec-nasc afet fat mat e compl grav parto";4888;4888;3815286,80;2904624,13;910662,67;780,54;780,54;27998;5,7;34;0,70
".. Ret cres fet desn fet tran gest curt baix peso";60915;60915;305241207,21;247238946,03;58002261,18;5010,94;5010,94;913289;15,0;3499;5,74
".. Trauma durante o nascimento";719;719;799144,02;598252,67;200891,35;1111,47;1111,47;3160;4,4;9;1,25
".. Hipóxia intrauterina e asfixia ao nascer";5964;5964;27903932,76;23143956,09;4759976,67;4678,73;4678,73;76679;12,9;790;13,25
".. Outros transt respiratórios orig per perinatal";71470;71470;328100485,58;270736721,15;57363764,43;4590,74;4590,74;869989;12,2;5500;7,70
".. Doenças infecciosas e parasitárias congênitas";13359;13359;19175494,29;15348616,99;3826877,30;1435,40;1435,40;109397;8,2;313;2,34
".. Outras infecções específicas do período perinat";21591;21591;17528371,97;13892363,28;3636008,69;811,84;811,84;133968;6,2;149;0,69
".. Doença hemolítica do feto e do recém-nascido";3106;3106;1886848,31;1526609,66;360238,65;607,48;607,48;16063;5,2;5;0,16
".. Outras afecções originadas no período perinatal";116200;116201;81665491,02;64248569,19;17416753,93;702,80;702,80;500760;4,3;615;0,53
"17 Malf cong deformid e anomalias cromossômicas";32951;32951;157469357,87;118868492,89;38595017,24;4778,89;4778,89;278627;8,5;1750;5,31
".. Espinha bífida";667;667;2901797,99;2200836,31;700961,68;4350,52;4350,52;8405;12,6;9;1,35
".. Outras malformações congênitas do sistema nerv";3033;3033;11048052,63;8685911,41;2362141,22;3642,62;3642,62;36697;12,1;228;7,52
".. Malformações congênitas do aparelho circulat";10690;10690;108843156,64;80543815,19;28299341,45;10181,77;10181,77;120522;11,3;921;8,62
".. Fenda labial e fenda palatina";1163;1163;1837533,03;1189673,72;647859,31;1579,99;1579,99;5137;4,4;5;0,43
".. Ausência atresia e estenose do intestino delg";98;98;714855,19;605562,07;109293,12;7294,44;7294,44;1533;15,6;12;12,24
".. Outras malformações congênitas aparelho digest";3384;3384;10829087,94;8898983,14;1930104,80;3200,09;3200,09;30769;9,1;120;3,55
".. Testiculo não-descido";2243;2243;1225560,72;769109,92;451939,28;546,39;546,39;3558;1,6;-;-
".. Outras malformações do aparelho geniturinário";3353;3353;3238101,51;2481899,17;754866,12;965,73;965,73;16541;4,9;49;1,46
".. Deformidades congênitas do quadril";520;520;495621,50;392829,66;102791,84;953,12;953,12;2143;4,1;8;1,54
".. Deformidades congênitas dos pés";799;799;382605,35;258781,96;123823,39;478,86;478,86;1963;2,5;1;0,13
".. Outr malform e deform congên aparelho osteomusc";2728;2728;7600444,12;6245208,39;1355235,73;2786,09;2786,09;19650;7,2;154;5,65
".. Outras malformações congênitas";3796;3796;6487986,08;5068196,14;1419789,94;1709,16;1709,16;24427;6,4;184;4,85
".. Anomalias cromossômicas NCOP";477;477;1864555,17;1527685,81;336869,36;3908,92;3908,92;7282;15,3;59;12,37
"18 Sint sinais e achad anorm ex clín e laborat";183829;183833;196931510,03;161567804,40;35193199,20;1071,25;1071,28;938679;5,1;15929;8,67
".. Dor abdominal e pélvica";40924;40924;62084330,75;52448139,63;9631903,06;1517,06;1517,06;207487;5,1;3616;8,84
".. Febre de origem desconhecida";6472;6472;2645695,14;2218963,57;426623,72;408,79;408,79;20369;3,1;52;0,80
".. Senilidade";76;76;21296,06;17308,78;3987,28;280,21;280,21;212;2,8;10;13,16
".. Outr sist sinais achad anorm ex clín labor NCOP";136357;136361;132180188,08;106883392,42;25130685,14;969,34;969,37;710611;5,2;12251;8,98
"19 Lesões enven e alg out conseq causas externas";989746;990400;1209205268,41;976249800,09;232586401,54;1220,93;1221,73;5107167;5,2;23702;2,39
".. Fratura do crânio e dos ossos da face";21910;21910;36435982,32;29512910,83;6923071,49;1662,98;1662,98;104033;4,7;166;0,76
".. Fratura do pescoço tórax ou pelve";17461;17463;44402584,95;37575351,27;6825082,31;2542,67;2542,96;134811;7,7;421;2,41
".. Fratura do fêmur";90861;90861;218376317,67;187865412,22;30480253,39;2403,41;2403,41;716524;7,9;3106;3,42
".. Fratura de outros ossos dos membros";345260;345268;281808066,15;217163155,23;64415550,71;816,20;816,22;1382680;4,0;529;0,15
".. Fraturas envolvendo múltiplas regiões do corpo";37463;37463;16291979,04;14135628,57;2156315,47;434,88;434,88;220002;5,9;712;1,90
".. Luxações entorse distensão reg esp e múlt corpo";39816;39816;30110116,96;23503380,90;6589061,42;756,23;756,23;145072;3,6;216;0,54
".. Traumatismo do olho e da órbita ocular";2125;2125;1768285,88;1309597,11;458688,77;832,13;832,13;5441;2,6;5;0,24
".. Traumatismo intracraniano";90071;90071;159466758,24;128575344,33;30890543,15;1770,46;1770,46;552115;6,1;8253;9,16
".. Traumatismo de outros órgãos internos";27396;27396;73974162,53;59044867,76;14925285,41;2700,18;2700,18;186678;6,8;2342;8,55
".. Lesões esmag amput traumát reg esp e múlt corpo";14815;14815;12038987,34;8971142,79;3058082,83;812,62;812,62;53285;3,6;265;1,79
".. Outr traum reg espec não espec e múltipl corpo";144125;144128;123981846,24;98188912,94;25747232,61;860,22;860,24;660635;4,6;3268;2,27
".. Efeitos corpo estranho através de orifício nat";10426;10426;13120082,86;10646520,62;2472261,72;1258,40;1258,40;30395;2,9;370;3,55
".. Queimadura e corrosões";23348;23348;48786280,30;35008998,90;13771733,37;2089,53;2089,53;162715;7,0;604;2,59
".. Envenenamento por drogas e substâncias biológ";12915;12915;8078482,93;6949723,13;1128407,51;625,51;625,51;46515;3,6;389;3,01
".. Efeitos tóxicos subst origem princ não-medicin";27317;27317;9664274,16;8335559,28;1328663,52;353,78;353,78;88363;3,2;376;1,38
".. Síndromes de maus tratos";422;422;133634,71;114626,02;19008,69;316,67;316,67;1457;3,5;1;0,24
".. Outros efeitos e não espec de causas externas";4477;4477;2741071,68;2356872,84;384198,84;612,26;612,26;17517;3,9;181;4,04
".. Cert compl prec traum compl cirúrg ass méd NCOP";71303;71306;110258629,03;92093851,15;18152916,97;1546,27;1546,34;516393;7,2;2289;3,21
".. Seqüel traum enven e outr conseq causas extern";8235;8873;17767725,42;14897944,20;2860043,36;2002,45;2157,59;82536;10,0;209;2,54
"21 Contatos com serviços de saúde";131372;131380;119533115,94;79991183,12;39523318,95;909,83;909,88;285444;2,2;1127;0,86
".. Pessoas em contato com serv saúde exame invest";34795;34800;4335094,70;3410029,84;923637,14;124,57;124,59;51403;1,5;676;1,94
".. Estado infec assint vírus imunodef humana [HIV]";57;57;50102,03;31805,37;18296,66;878,98;878,98;232;4,1;1;1,75
".. Outr pess riscos pot à saúde rel doenças transm";287;287;102962,27;78752,19;24210,08;358,75;358,75;663;2,3;2;0,70
".. Anticoncepção";29283;29283;19411658,83;12025096,57;7385594,21;662,90;662,90;67626;2,3;14;0,05
".. Rastreamento pré-natal e outr superv da gravid";1933;1933;1061979,98;677695,08;384284,90;549,39;549,39;4471;2,3;-;-
".. Nascidos vivos segundo o local de nascimento";639;639;237808,24;182097,00;55711,24;372,16;372,16;2053;3,2;2;0,31
".. Assistência e exame pós-natal";816;816;91556,37;64618,47;26937,90;112,20;112,20;1585;1,9;-;-
".. Pessoas contato serv saúde cuidados proc espec";48419;48420;42249288,50;20756987,70;21476286,59;872,56;872,58;75087;1,6;133;0,27
".. Pessoas contato serv saúde por outras razões";15143;15145;51992665,02;42764100,90;9228360,23;3432,99;3433,45;82324;5,4;299;1,97
"Total";9500306;9594537;11537570535,63;9361640561,87;2174516428,85;1202,51;1214,44;52989975;5,6;487923;5,14
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
